observation_idx,open_time_ms,signed_weight_std
1348,1711612800000,53.81449618829484
1349,1711641600000,48.53864439804639
1350,1711670400000,48.0
1351,1711699200000,43.86342439892262
1352,1711728000000,34.698703145794944
1353,1711756800000,36.66060555964672
1354,1711785600000,32.49615361854384
1355,1711814400000,36.66060555964672
1356,1711843200000,23.748684174075834
1357,1711900800000,38.41874542459709
1358,1711929600000,61.61168720299745
1359,1711987200000,77.0454411370329
1360,1712073600000,41.7612260356422
1361,1712102400000,23.748684174075834
1362,1712131200000,38.41874542459709
1363,1712217600000,14.0
1364,1712246400000,19.595917942265423
1365,1712275200000,40.0
1366,1712304000000,41.42463035441596
1367,1712332800000,27.129319932501073
1368,1712361600000,14.0
1369,1712419200000,31.04834939252005
1370,1712505600000,39.191835884530846
1371,1712534400000,56.7097875150313
1372,1712563200000,48.98979485566356
1373,1712620800000,49.95998398718719
1374,1712678400000,43.86342439892262
1375,1712707200000,49.35585071701227
1376,1712764800000,50.0
1377,1712793600000,48.53864439804639
1378,1712880000000,52.0
1379,1712908800000,71.442284397967
1380,1713340800000,49.95998398718719
1381,1713398400000,38.41874542459709
1382,1713427200000,24.413111231467404
1383,1713456000000,23.748684174075834
1384,1713484800000,23.748684174075834
1385,1713513600000,14.0
1386,1713542400000,14.0
1387,1713571200000,14.0
1388,1713600000000,36.05551275463989
1389,1713686400000,31.04834939252005
1390,1713715200000,42.0
1391,1713744000000,42.0
1392,1713801600000,31.04834939252005
1393,1713830400000,31.04834939252005
1394,1713859200000,24.413111231467404
1395,1713888000000,34.698703145794944
1396,1713916800000,42.0
1397,1713945600000,37.36308338453881
1398,1714003200000,41.7612260356422
1399,1714032000000,33.704599092705436
1400,1714060800000,43.31281565541543
1401,1714089600000,36.05551275463989
1402,1714118400000,36.05551275463989
1403,1714147200000,31.559467676119
1404,1714176000000,19.595917942265423
1405,1714204800000,33.704599092705436
1406,1714233600000,23.748684174075834
1407,1714262400000,27.129319932501073
1408,1714291200000,42.37924020083418
1409,1714320000000,31.04834939252005
1410,1714348800000,42.708313008125245
1411,1714377600000,23.748684174075834
1412,1714406400000,40.0
1413,1714435200000,40.0
1414,1714492800000,44.8998886412873
1415,1714521600000,48.98979485566356
1416,1714550400000,44.0
1417,1714579200000,24.413111231467404
1418,1714608000000,52.191953402799555
1419,1714636800000,50.15974481593781
1420,1714665600000,54.0
1421,1714694400000,44.721359549995796
1422,1714723200000,47.37087712930804
1423,1714752000000,45.8257569495584
1424,1714780800000,49.839743177508446
1425,1714809600000,47.37087712930804
1426,1714838400000,48.98979485566356
1427,1714867200000,49.35585071701227
1428,1714896000000,46.647615158762406
1429,1714924800000,38.41874542459709
1430,1714953600000,41.23105625617661
1431,1715040000000,49.839743177508446
1432,1715068800000,46.647615158762406
1433,1715097600000,43.86342439892262
1434,1715126400000,48.53864439804639
1435,1715155200000,41.23105625617661
1436,1715184000000,38.157568056677825
1437,1715212800000,36.932370625238775
1438,1715241600000,48.2078831727758
1439,1715270400000,50.438080851673966
1440,1715299200000,31.04834939252005
1441,1715328000000,48.98979485566356
1442,1715356800000,49.839743177508446
1443,1715385600000,49.35585071701227
1444,1715414400000,53.25410782277739
1445,1715443200000,55.17245689653489
1446,1715472000000,42.708313008125245
1447,1715500800000,54.55272678794342
1448,1715558400000,49.95998398718719
