G,G_eff,compliance,sh1,sh2,sh3,worst,median,dd2,dd1,cal2,posq2,vol,turn,edge,costsh,trades,L,S,fund,folds,fails,score,hl,clip
-60.93636960434339,-19.20740931849338,0.31520435896010984,-0.8530427552988845,-2.630648485945588,-4.39054016447868,-3.938067485902932,-2.4286380082118972,0.7019328129652196,0.33625570441433383,-0.3752916538760834,0.23529411764705882,0.11339073711102597,269.97838726495,3.9062666592571174,0.15448014914282057,86710,0.5007937840413624,-0.08328475860834827,0.08959299794896533,"[-1.77, -2.62, -2.24, -3.94]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_21o,0.0,2.0
-50.61465184637382,-20.016576693848478,0.39547000648355785,-0.26911489504243286,-1.360499009268198,-2.4482545727263845,-1.8894243898281848,-1.3566932884580585,0.4784215637117847,0.2357378700188052,-0.3018194526288836,0.29411764705882354,0.110034082442262,160.34251970186116,5.6444033714500605,0.09072556024130014,86710,0.3577713905243769,0.0005244193261482177,0.09950224380804013,"[-0.89, -1.36, -1.36, -1.89]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge']",fz6_21o,3.0,2.0
-50.66366403381518,-15.995275801539055,0.3157149429789187,-0.36764412191156515,-1.195791913033518,-2.022681575699349,-2.3204125814992573,-1.1355168239626074,0.47531061123330476,0.31370697762035926,-0.26588950401128164,0.35294117647058826,0.10804348286625462,119.38114138342544,4.171770349037719,0.06883330714153886,86710,0.2753691522856238,-0.07820357147348396,0.13119408734521631,"[-0.76, -0.35, -2.32, -1.51]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_21o,9.0,2.0
-49.79232279302254,-16.99551151297976,0.341327950970011,-0.2924955095659122,-0.9476304397978029,-1.6020687364246282,-2.3465741097931483,-0.960310108297675,0.4377659666133006,0.29254462749741394,-0.23523835049969016,0.29411764705882354,0.10842913888946847,94.7604783016363,4.157201171072401,0.05492611344739043,86710,0.2630144666448034,-0.10705804291186288,0.1588574692363679,"[-0.43, 0.27, -2.35, -1.49]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_21o,21.0,2.0
-42.38712204778413,-14.585921533702225,0.34411209888841066,-0.13154473363961183,-0.6509066000760926,-1.1699902102973045,-1.4125074589415942,-0.7618568854105251,0.37498067940632684,0.24791457170237163,-0.1982988429388805,0.35294117647058826,0.10947498405388283,75.82229275638994,5.604958088640229,0.04393727279631239,86710,0.25644016816149484,-0.08819435525556787,0.17700385284564996,"[-0.27, 0.18, -1.41, -1.25]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_21o,45.0,2.0
-31.37223804803179,-10.018611821628273,0.3193464172460216,-0.07965063068029186,-0.49395354491763577,-0.9082344575795692,-0.6355210760133181,-0.46628281155617984,0.3338631427095369,0.24021049177262277,-0.17530924025805075,0.35294117647058826,0.10988053023791391,60.693006856765095,6.060136967931223,0.035534435108592624,86710,0.265163542038943,-0.11955190767695384,0.1844175454783377,"[-0.45, -0.42, -0.49, -0.64]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_21o,90.0,2.0
-59.81350265459478,-18.787740182002135,0.31410533321373535,-0.8030944055158918,-2.2427410357241344,-3.6729330440657706,-4.137474130907841,-1.938028970432347,0.6365887766977121,0.34290727611872607,-0.35354165950787253,0.23529411764705882,0.11072961701293647,213.12661528104272,3.3347732711424,0.12212783434639349,86711,0.3812980505558577,-0.09992727841559737,0.14769273078222084,"[-1.13, -1.62, -2.26, -4.14]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_45,0.0,2.0
-55.59454844431044,-17.106014905941674,0.3076923076923077,-0.8384054608945182,-1.6308383995829996,-2.420893865866377,-2.533363062172716,-1.786232784222277,0.5324799734379687,0.3659593416159147,-0.31858541880535973,0.17647058823529413,0.11013205136303816,116.6226306177452,-0.4199739842326671,0.06822348206728762,86711,0.25901368703884353,-0.27840379398475334,0.1385230132991872,"[-0.69, -1.05, -2.52, -2.53]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_45,3.0,2.0
-52.76166585653187,-16.23435872508673,0.3076923076923077,-0.7841535402522483,-1.3009844394233447,-1.817122616617378,-2.73925719778784,-1.2610116259502708,0.5027248451121187,0.3997660252695734,-0.2810078015181877,0.35294117647058826,0.11215349037411461,77.38157883888755,-3.8810145405317,0.04654143879299078,86711,0.21864142398988468,-0.3375348492417115,0.1322728306366694,"[-0.21, -0.37, -2.74, -2.15]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_45,9.0,2.0
-48.53469385546469,-16.178231285154894,0.3333333333333333,-0.5646658057044225,-0.9634834050754347,-1.3620296917238055,-2.0748058116919115,-1.0490858851049567,0.42784023693434137,0.3552162892638583,-0.2525511372473572,0.35294117647058826,0.11210998469668047,59.64971295812047,-3.1347361522918935,0.03582544322186531,86711,0.23391671745779818,-0.3079427260558477,0.12344949995766644,"[-0.09, 0.13, -2.07, -2.01]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_45,21.0,2.0
-43.932058496185576,-14.770798169938933,0.3362191227898282,-0.34698705842186467,-0.6761637111350616,-1.005177163750294,-2.050419894181572,-0.526659962389705,0.35958372508209746,0.2954057945316346,-0.21847803188230125,0.35294117647058826,0.11174013194474466,49.06211842663916,-0.42986487023232645,0.029159012900265457,86711,0.20382751192423354,-0.2121768728260943,0.10763941936932893,"[0.24, -0.06, -0.99, -2.05]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_45,45.0,2.0
-36.009995481908504,-14.18423298529852,0.3938971053863283,-0.11686266219754446,-0.39552778296595825,-0.6741715661341624,-1.8704946579564385,-0.12428521934922387,0.28045642255661773,0.2224376297529559,-0.1746242632581483,0.35294117647058826,0.11130629747178925,41.356565291793814,4.330332601094138,0.024121801244069423,86711,0.21896023483528493,-0.14806113843360777,0.08729994527552365,"[0.46, -0.27, 0.02, -1.87]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_45,90.0,2.0
-61.57930039813006,-19.35039918791209,0.3142354502699042,-0.8202793667930841,-2.316691424135058,-3.8018131979816134,-4.050177758644895,-2.391690062607844,0.6574071166699109,0.3668362846067178,-0.3543464890022434,0.058823529411764705,0.11151303153485255,223.2470300383403,3.4024341403501954,0.1283408913875113,86710,0.42747146323370444,-0.12675971181426082,0.0731395355204596,"[-0.74, -2.22, -2.56, -4.05]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_45o,0.0,2.0
-56.286797713240794,-17.356629255496284,0.30836057407141043,-0.7895524794887248,-1.617344556947538,-2.442908408972044,-2.6422372977940762,-1.762504052203367,0.5472929325612526,0.3842612497000084,-0.30783902533425467,0.11764705882352941,0.11020229043348975,121.85027844590977,0.3474985171334181,0.07138897167214009,86710,0.29739712416424324,-0.2806340192055041,0.06964200873819454,"[-0.61, -1.27, -2.64, -2.25]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_45o,3.0,2.0
-54.406354737634636,-16.74041684234912,0.3076923076923077,-0.9332052782313327,-1.4708297316634988,-2.0074660539506928,-2.8384070047908803,-1.3454653309020532,0.5409679649823458,0.4396650455168426,-0.2909542622058501,0.29411764705882354,0.11206107378870067,80.4894125264411,-5.529419226561934,0.0487313756350083,86710,0.21553765268487063,-0.39173252226126976,0.06951118533720399,"[-0.6, -0.57, -2.84, -2.09]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_45o,9.0,2.0
-52.50865712182602,-16.156509883638776,0.3076923076923077,-0.8386745700117021,-1.2484427614736888,-1.6576599570808885,-2.326714259671892,-1.251519377073632,0.49755676609521127,0.40914770670348233,-0.27363697164279427,0.23529411764705882,0.11210800595706107,61.35693248932513,-7.874010554094363,0.03722218642430461,86710,0.1486080879633102,-0.3398726958023166,0.05853274318454882,"[-0.38, -0.41, -2.09, -2.33]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_45o,21.0,2.0
-49.057495296484056,-16.547234085170675,0.3373028725817686,-0.5877846244371178,-0.9147427157331671,-1.2414487738871645,-2.5577410480863407,-0.7323397017219344,0.41749973576345334,0.3429136916170805,-0.24604945195945918,0.29411764705882354,0.1116308927263015,48.70989974425852,-6.022227657141283,0.029227579630974367,86710,0.13806993214350716,-0.25420125880837685,0.032854418097402374,"[0.19, -0.79, -0.68, -2.56]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_45o,45.0,2.0
-42.112694703526074,-16.51886514331327,0.39225381466577475,-0.28130735315212757,-0.5477950435751662,-0.8142066843452416,-2.3557306530831,-0.24649561913658208,0.3288141305715889,0.26507131540360573,-0.19560593558402342,0.29411764705882354,0.11025088861330154,39.18417690028986,-0.42895580473292927,0.023057773721684684,86710,0.19476007719943872,-0.2014143141296209,0.0008114698286469163,"[0.59, -1.08, 0.59, -2.36]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz6_45o,90.0,2.0
-57.5834217390822,-18.2056137101096,0.3161606788947268,-0.5787056786315867,-1.9687424275788905,-3.347050116670865,-2.885491919920289,-1.8320064957668545,0.5792213714355569,0.2586453604407092,-0.33851592347141723,0.11764705882352941,0.1075687641338556,200.20890929678933,4.403553025257938,0.11444059025063313,86710,0.36962914243681555,-0.020600062389078133,0.1253228840239206,"[-1.38, -1.58, -2.08, -2.89]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz9_30,0.0,2.0
-50.50755585406718,-15.86867806950314,0.31418424038084386,-0.44342678514260714,-1.2478647214198668,-2.05055763527614,-2.173265500396614,-1.1063542758618201,0.4574929902510082,0.2884657102824051,-0.2882700408938057,0.29411764705882354,0.10852644920547203,116.53400857638964,3.3758049980388116,0.0673255266123021,86710,0.27616939236627164,-0.12042765318329676,0.11632510816056305,"[-0.76, -0.78, -2.17, -1.43]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz9_30,3.0,2.0
-51.446034526027134,-15.876619799282958,0.308607260900756,-0.5345345105057137,-1.1066565432296593,-1.6781512997433992,-2.659536060670211,-0.9184916558755679,0.48212047301232863,0.36077497286506877,-0.2537833492382367,0.29411764705882354,0.11219431910894244,85.64889282486729,0.47577566839311847,0.05050645965695501,86710,0.3095836314052882,-0.2934512320659389,0.12048047261837064,"[-0.35, -0.12, -2.66, -1.49]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz9_30,9.0,2.0
-47.161397879030844,-15.732823910276913,0.33359536862396794,-0.44345849311258984,-0.8961225694961752,-1.3484297571636565,-2.1056595464933974,-1.0876481206967972,0.43708590843656414,0.3322991833015707,-0.2334854902576055,0.47058823529411764,0.11295872972578318,68.21624739892461,0.13625835112998183,0.04031928627522319,86710,0.26425271277608353,-0.26057289818710216,0.12098812487953703,"[-0.38, 0.58, -2.11, -1.8]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz9_30,21.0,2.0
-39.65811949025666,-13.537769502460963,0.3413618617440236,-0.16749445324022988,-0.5471420828655035,-0.9265921241337068,-1.875553627282735,-0.5854166768483033,0.3338115902611223,0.24363491555497996,-0.19726266091005645,0.5294117647058824,0.11283754752739324,57.13482747679819,4.174834773558923,0.03341524955041272,86710,0.22528901577259922,-0.1308578839238563,0.11213611161319559,"[-0.17, 0.78, -1.0, -1.88]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz9_30,45.0,2.0
-29.537501717383176,-11.205051832041118,0.3793500188083547,0.008965908985530865,-0.3110737979823663,-0.6310432136763993,-1.7641824517093652,0.06892237936268993,0.24416857882777376,0.2049167753124188,-0.16751360600062523,0.4117647058823529,0.1135419598591542,48.45422735562093,7.673811433394721,0.02805708643287254,86710,0.21475148545075756,-0.06754810665527167,0.09558225532951634,"[-0.06, 0.41, 0.2, -1.76]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz9_30,90.0,2.0
-58.93982573893725,-18.686382365111445,0.31704169686349637,-0.5173339491985404,-1.9777376253264314,-3.4274488962318146,-3.071159492200403,-2.202926091921057,0.5868844470041252,0.2980004989122822,-0.33486743434728333,0.058823529411764705,0.10744163995134316,209.87016113119057,4.8616823690180935,0.11910412763255317,86709,0.47171565917784775,-0.06777993868106805,0.06720942572657301,"[-0.62, -2.07, -2.33, -3.07]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz9_30o,0.0,2.0
-51.80207596162249,-16.328157165540606,0.31520275707941325,-0.40205626772082476,-1.2408948465134522,-2.0785043164793873,-2.238801471277231,-1.1420527832050373,0.4967397317109933,0.34071132305033147,-0.2643111494571942,0.23529411764705882,0.10862490992853562,121.55256936980554,3.9054336812948773,0.07006245816806382,86709,0.33752722840984317,-0.1495919146340639,0.06663019886540572,"[-0.61, -0.8, -2.24, -1.48]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz9_30o,3.0,2.0
-53.455914978950496,-16.447973839677076,0.3076923076923077,-0.6304524663680301,-1.2227731936538604,-1.814641335350323,-2.7888171173463996,-1.0604101251971891,0.5295015334442468,0.41683535038268105,-0.252279175918796,0.23529411764705882,0.1120929346505121,88.56112374265206,-0.5100690093453162,0.052522866904758464,86709,0.32864516597238563,-0.34652844030797936,0.07702520001379501,"[-0.63, -0.14, -2.79, -1.49]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz9_30o,9.0,2.0
-51.277226028770386,-17.092408676256795,0.3333333333333333,-0.6402083896115368,-1.1053335406207563,-1.5699686310786416,-2.41852594870051,-1.1373984898565017,0.5052292808076411,0.40785719091385875,-0.244158042483251,0.35294117647058826,0.11324277866709771,70.29922860943057,-2.854747686941529,0.041814758300543924,86709,0.2270439623425628,-0.3064938471604145,0.07856502589352138,"[-0.43, 0.1, -2.42, -1.84]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz9_30o,21.0,2.0
-46.90249024759521,-14.431535460798527,0.3076923076923077,-0.4508011344398012,-0.8356198690899442,-1.220159590726431,-2.1029608250310416,-0.6837737230034456,0.4312057633703331,0.33701922283840624,-0.22317224973920358,0.35294117647058826,0.11335448066974535,58.199191270226684,-1.323061165644197,0.03430637691141964,86709,0.17747746799102163,-0.20796146109267075,0.06648260395383576,"[-0.03, -0.1, -1.27, -2.1]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz9_30o,45.0,2.0
-38.73962779734945,-14.366151336704185,0.37083865162192164,-0.20685711416310001,-0.5248466262784293,-0.8427537108295663,-1.8976740480046028,-0.19091376323329973,0.33464399705576264,0.24435922817776046,-0.18936289206627263,0.4117647058823529,0.1126383851116563,47.76501394024803,2.5934544811294353,0.027888760467483738,86709,0.2258853590896472,-0.17684388436434056,0.04507462585204762,"[0.17, -0.43, 0.05, -1.9]","['net_sharpe', 'dbl_sharpe', 'tri_sharpe', 'ret_1x', 'ret_2x', 'pos_folds', 'turnover', 'gross_edge', 'short_pnl']",fz9_30o,90.0,2.0
