sh1,sh2,worst,median,dd2,turn,edge,trades,L,S,G,h1,h2,vol,offspread,sleeves,hold,dg
-0.2909854881405093,-0.5618418971599006,-1.3797328809481795,-0.7018765421361913,0.34019333588405287,45.085008546826046,-0.7221867942541211,2925.0,0.07260384327393118,-0.0986914910026923,-40.84164407441243,-0.10305643550407795,-0.524768039638698,0.12407545771937575,0.35052599922492705,2,15,0.35
0.1632133377902774,-0.09052791865511589,-0.5435341084963963,-0.20056811636656569,0.21612366276291017,43.25169245065902,12.22444974215406,2812.5,0.16765297599910245,0.021862284846055693,-15.687982070102679,-0.10441946941307192,0.5028418417199094,0.12630481462776413,0.35320149139000856,2,15,0.5
-0.11742314726219616,-0.34079994654984286,-1.2066432212238118,-0.612131456436891,0.34867197217160206,37.50236491308836,3.4187819090019227,2556.5,0.3845633941773299,-0.3339736583043953,-38.46219512219207,0.052997938777586864,-0.3326239921955992,0.12488540100509019,0.466186625456902,2,18,0.2
0.3347005710009707,0.09361387961990286,-1.0581227003973985,-0.3029354199568367,0.3191175434891691,39.48601347902256,17.832798967023567,2559.5,0.3775318915563846,-0.09532433543670937,-30.595626244117046,1.2902002162136514,-0.7491633695270855,0.12165889293723595,0.2976434875522329,2,18,0.35
0.41596068332139774,0.17536286201013676,-0.3996302509805704,0.060533676167751446,0.17938773699456928,38.81224921672487,20.341857264346835,2440.5,0.26641463669250515,0.03946416630421884,-0.8745974703258006,0.8293209021210259,-0.05730523428570006,0.1199789566715793,0.31018189911393884,2,18,0.5
-0.2344310547749629,-0.8236799222253468,-1.6610921983706448,-1.1632446030413306,0.38625892161004105,90.20301921842918,4.529354915450213,8730.0,0.18060291628746447,-0.017589793140895274,-47.54078776235683,0.32926104246073495,-0.9152596747315417,0.11519954798467939,0.28245572741272384,3,9,0.2
0.027632197190339686,-0.5498401618216087,-1.2948626105335856,-0.7085447159577911,0.3162772605337954,88.48484497439875,7.873223033490925,7942.0,0.34080053381444764,-0.06437114722977683,-39.39981780903051,0.6450757190605962,-0.6519308728434834,0.1149925111818111,0.2699108234770619,3,9,0.35
0.5878624794964484,0.05574912435381146,-0.6374925179863424,-0.30923413668068844,0.3113030414550996,83.55418344977878,15.76780516841063,7010.0,0.4818589263341067,0.03743168898490412,-26.97553431186234,0.8775194884471829,0.2741974306866488,0.11739858338171416,0.2795979336376328,3,9,0.5
0.3334481844367907,-0.13479480172762734,-0.9493588494640317,-0.23198764453542997,0.230952484277946,71.71524681012657,12.847866132496662,6806.0,0.479184830346286,-0.11427156500917915,-26.322514386458657,0.9437768740981296,-0.3333928123381457,0.11497017940115023,0.2814133283738497,3,12,0.2
0.7439831109908781,0.2964851228558368,-0.718942665017608,0.4898170398625754,0.15757404023528876,69.4289395957374,19.993393125268717,6488.0,0.48710072109907676,0.06878898459772965,4.886185955184359,1.049277826477569,0.4057012184861614,0.11622016326818506,0.21053588263562084,3,12,0.35
