ks,kl,mh,dg,sh1,sh2,worst,medf,dd2,turn,edge,tr,L,S,G,h1,h2
3,30,21,0.25,0.542054165533705,0.1325433952283766,-0.7477011514059432,0.33518660117476207,0.15157391029073386,60.57020882404688,17.518825586776124,1784,0.22838880760570052,0.19169799934957557,-0.045140611657051855,0.7659160865850326,0.3144379951346
3,30,21,0.35,0.7284406686848843,0.3570269230182938,-0.441503210452986,0.21651748040664914,0.13755154861522478,55.401045657718875,22.32868142570233,1649,0.43331938230058975,0.056409842976172436,5.778785927856679,0.9211421397383867,0.535840578252011
3,30,21,0.45,0.7138363244830299,0.3619928660142506,-0.8007510177534951,0.45986966603117674,0.14766570919156807,51.8254050775921,22.841117399728628,1547,0.45763884476443334,0.010996493210098806,8.656311414887853,1.1425130731325326,0.2893739683903498
3,30,24,0.25,0.7930211462254688,0.4121890885573586,-0.74822834435896,0.6819970866859999,0.15370967016536663,60.29413409392687,23.16152179104903,1777,0.41083858235454296,0.14202392079490603,12.388856142289683,1.1529679068762178,0.3813269597025185
3,30,24,0.35,0.9707735510907111,0.6292565022552561,-0.37092232496576716,0.8707858246649771,0.13979767718507086,54.28342766562238,28.900381371647534,1633,0.601208328884177,0.019869204171103577,27.020814361857745,1.3387747198843745,0.5538691868277177
3,30,24,0.45,0.9675642663114138,0.6435103466020905,-0.7776294632617323,1.1351047853735836,0.14477880665344656,51.1885011181917,29.976058897795145,1532,0.5978470225252267,0.009618912480435882,26.364234364358847,1.4842008442212704,0.39063284277789234
3,33,12,0.25,0.18229403169228997,-0.20434222427535148,-0.5700507506247143,-0.24057608907024355,0.16379965593721135,60.09564808775523,11.04170141151298,1925,0.3766511472176196,-0.11395481780744668,-12.577989431016547,0.09668655772751372,0.2720487500613584
3,33,12,0.35,0.1621858120554581,-0.22018677792527047,-1.0268646785101185,-0.18696469201996624,0.21149106410209817,57.1202554012147,10.759971157884003,1754,0.403500678390436,-0.1601815621064867,-22.58953478634533,0.6753226378465355,-0.35310675689617177
3,33,12,0.45,-0.06528440905994295,-0.4550303234837193,-1.964640355538774,-0.35550962194821706,0.29556698649159674,56.27702881325578,6.403169849551618,1662,0.23551691197447744,-0.09285725838474762,-39.53830388016633,0.8236934394522128,-0.9769710587876033
3,33,15,0.25,-0.06862896614313539,-0.4374343297896313,-1.2467044749565663,-0.4515072500050306,0.2334526288003207,58.91150571404379,6.1019059095425305,1813,0.2589530105886688,-0.11664130874819024,-29.786198901753334,-0.16866687316778814,0.03995407341418415
3,33,15,0.35,0.05552629308993541,-0.2925646030209675,-1.548332851331112,0.04572787400366961,0.21788451234818895,54.44926992982821,8.765987173500854,1665,0.39611559499097865,-0.20715646769853627,-24.37944900482139,0.39904864978869353,-0.3165997694818456
3,33,15,0.45,0.11836442771270761,-0.20755741621928006,-1.8096275418050947,0.014008520025828794,0.25002533166849916,50.78904773909797,10.302493320934712,1553,0.40015958757334225,-0.19300841571524396,-29.781506613493622,0.7332028162584521,-0.5844184416498753
3,33,18,0.25,0.30322182490398125,-0.05395653163992669,-0.7834076851047707,-0.03133712320786855,0.15314468725507902,55.13372760040212,13.942415555705937,1724,0.47642587189625446,-0.17210596553018445,-11.020564708575165,0.3318029721033193,0.2738562816571651
3,33,18,0.35,0.17056134869507897,-0.15888871331999213,-1.3472229965376692,0.18850196202232306,0.19077421456711197,51.038099724987084,11.484156335090619,1581,0.5229405841110588,-0.2908975290327789,-16.55369159157465,0.4904751241151555,-0.1540242620726726
3,33,18,0.45,0.3600262833868199,0.03570872892831374,-1.0629177694097083,0.1899094898840932,0.171217752188489,49.305430247748276,16.007172358552836,1504,0.545002366383113,-0.23254961250034323,-11.819909248162022,0.7661747931044842,-0.0567036058476984
3,33,21,0.25,0.11955001540576685,-0.22297138287127594,-0.7128651374615436,-0.33019200972435725,0.19938808956307952,55.13695264732295,10.105449492531385,1680,0.37662525549836323,-0.15604157542543276,-20.231149505238328,0.01919786513901259,0.23271613812566724
3,33,21,0.35,-0.07046966857779433,-0.37627654457930704,-0.9006138856797243,-0.5085854831359842,0.24426643632942757,49.55436925507865,5.77183440865168,1528,0.448032943025492,-0.33480052066874183,-29.81720831458464,-0.17968413698576544,0.05062588544237825
3,33,21,0.45,0.04262304672887254,-0.2625425618002632,-1.1689310229114254,-0.08382754808606413,0.2120901498081198,48.952550721606364,8.570526659941741,1476,0.4708238804302396,-0.30472839856975353,-25.87403722680337,0.17224446918500655,-0.10741639694688869
3,33,24,0.25,0.3708209164734712,0.03198140032250792,-1.0023421827911976,0.24023560504303074,0.14657232287177135,54.3545264926095,15.72796927950925,1671,0.466981588902058,-0.12854029121472685,-5.610989922677376,0.5895390138172205,0.13091890230803588
3,33,24,0.35,0.1700860329754041,-0.1330411563450873,-0.9709664463498857,0.02873397627554221,0.1483517214346617,48.98794604902129,11.729976409149877,1536,0.5366271492183133,-0.30913765130056947,-13.175830912267008,0.30774054076185614,0.01727702499584248
3,33,24,0.45,0.40630814495700646,0.10087005612067557,-1.306942479739849,0.44173593118045024,0.18095916999888761,48.78917312049436,17.54224811276049,1484,0.5576787956912622,-0.21884736494087378,-9.013390227529834,0.8804418610035784,-0.14253414585969518
3,36,12,0.25,-0.13954520136470303,-0.501154337397444,-1.8046802689427877,-0.29651539175573494,0.3081488512577747,57.11237334328988,4.594098760633388,1861,0.25453543582008975,-0.15066175587701275,-40.20617771667777,0.28293044423594615,-0.6145558586859137
3,36,12,0.35,0.5537880968078456,0.20151496704391658,-0.13794973800589244,0.2237585122145466,0.1765113270001648,56.621759623164394,19.255039296610004,1766,0.47271046718698834,-0.041089281291493585,8.675526462934384,0.6033379134008858,0.500276234981254
3,36,12,0.45,0.4262744455511163,0.07993438931676093,-1.2254966853793532,0.29610544639208025,0.2109644564398362,53.46948463731256,16.80659009341482,1593,0.35194995935423584,0.0038128850605257253,-16.347798652216884,0.8891364202365917,-0.13023906577558989
3,36,15,0.25,-0.10832768735390287,-0.47149450728482256,-1.2166706461133832,-0.4548113064766274,0.21959056409991906,54.947204060563585,5.351425826840069,1756,0.16896862752122557,-0.052558680506760484,-30.52191465858633,-0.08322902740951094,-0.1349891356510118
3,36,15,0.35,0.03034393938780313,-0.3183014626475321,-1.0548551517889058,-0.2697139702832985,0.18511656915832064,52.83770713630131,8.25757055957236,1622,0.21858792736789123,-0.045856548708323945,-22.12204431133147,0.06183710055683258,-0.004528076684340215
3,36,15,0.45,0.35897356813506975,0.006835883496034171,-0.8937910878255971,0.2201881345938248,0.1486824549482263,52.15792219402657,15.321118231938822,1522,0.2936149069711141,0.022748124783334656,-6.607603960561692,0.529217444217788,0.16953345685710122
3,36,18,0.25,0.4350415981713079,0.08715534860169966,-0.9064383049102414,0.18667797103001343,0.17749234394815017,52.37968771330817,16.95900741942843,1676,0.293520355179129,0.058152071025077294,-9.620814494048146,0.5342730257855248,0.3296600806739276
3,36,18,0.35,0.49035069803530085,0.16588691544411618,-0.24571482590759072,0.11008318183719376,0.18268828005718374,50.213102022249444,18.9022906438631,1562,0.3983759098729389,-0.022619436678071744,1.8656570843234848,0.23755668758464782,0.767546672324099
3,36,18,0.45,0.7354395452035946,0.4063673699295099,-0.3441554645205192,0.602650900696464,0.1284460953551786,49.009938702394265,24.459143300266376,1455,0.4631822317796842,0.011387880419342161,20.102713136311092,0.8984168834632755,0.5603925595914858
3,36,21,0.25,0.12248978639105008,-0.21598280874709042,-1.5114560464165006,-0.014880844752562183,0.24210680089795145,53.10986061673531,10.235577897205099,1623,0.22658024609918126,-0.011370214091353137,-26.91871224878002,0.3354416798007112,-0.12535031487145845
3,36,21,0.35,0.29351427574931366,-0.021555451406645623,-0.8235477966320073,0.05812692336713188,0.20499853187572115,50.60812128675445,14.481732374673117,1524,0.4076359116194981,-0.11749049437994294,-15.48840519883308,0.12000850383609292,0.49856082474344166
3,36,21,0.45,0.3135549029588059,-0.012203415669825147,-0.6221237694797365,0.03321286782231139,0.14602364152786618,50.17677201218815,14.822319591797195,1428,0.3591714336073586,-0.06473342320259699,-7.4780140444209025,0.3238253184785393,0.30486435749993984
3,36,24,0.25,0.28968360976378227,-0.03446806053118746,-0.8280793184486674,0.0007153002003437714,0.1633147227632642,51.518128867900764,14.20019997514521,1596,0.29157157529644884,-0.001950925124006124,-12.32094304823414,0.43474141202240185,0.12395784844835324
3,36,24,0.35,0.3349728086547799,0.02341372022292691,-0.84069063361376,0.1727634591601578,0.1828097856929506,49.590103785177085,15.59956401517114,1511,0.4155812638446491,-0.10932677676097673,-11.528154596965509,0.17830802307043556,0.527159976054465
3,36,24,0.45,0.41956894231442815,0.09563901296632203,-0.7399252952258234,0.23675331046810544,0.16238123549129435,49.78170622696561,17.359456214255687,1431,0.38649374705435,-0.04437184566984684,-5.505374190573636,0.5533197282184349,0.2614780458230486
4,24,12,0.25,0.4386716598967825,0.007485004928859361,-1.2969635352758602,-0.12328620658152589,0.2349727431719475,62.52300417301419,15.205747803622984,1853,0.23596224020724754,0.14041434971979272,-25.358636705253396,1.3272233106062339,-0.5941213102568833
4,24,12,0.35,0.48656599510410636,0.05397516549821346,-1.663956259503025,0.1365039449216105,0.26777399603759755,61.84336798746961,16.034568820385203,1756,0.11393280710759705,0.278644689992365,-27.005650242819133,1.5019958222501184,-0.6875342955131194
4,24,12,0.45,0.35066916104966317,-0.03535290447177869,-1.8305513855410698,-0.2563640039345808,0.28184048883166624,56.460237440482906,14.436073067938223,1629,0.15509778811728323,0.16757827858521307,-34.41981548043808,1.5058923769575667,-0.9941932500659714
4,24,15,0.25,0.20567320015436102,-0.20773468947252427,-1.508554242286215,-0.3721372548724803,0.2640345484394162,60.12383992020128,11.28697379105974,1748,0.1657682312621448,0.10288941717591811,-34.29064569968423,0.9333839841203236,-0.6452225663705169
4,24,15,0.35,0.19976464857193474,-0.2107131561921417,-1.5335903046734705,-0.3036038618875995,0.32368664028626715,60.20834622122103,11.159734769960814,1672,0.13825044455019392,0.12775195477529233,-33.353376378321286,1.2157733174140963,-0.9944832948376955
4,24,15,0.45,-0.03655383477283435,-0.4115048870293044,-1.456712870701625,-0.7592918857865405,0.3207065318177543,54.925992914126546,6.795391671594852,1521,0.048931233481919786,0.0988323424879294,-38.790195043796,0.6741475863993883,-0.8777173491958867
4,24,18,0.25,0.08174904150934599,-0.2982853884747411,-2.1837387720903574,-0.1567733980191101,0.30463225080309886,56.10608891376969,9.155582666204856,1679,0.17475776486744315,0.028604779313153153,-38.441970684244644,1.0204001290456035,-1.0222287323751793
4,24,18,0.35,0.13683099550095013,-0.2424927303368514,-2.036270060168681,-0.5121969053309627,0.30692061165080875,56.01168134099432,10.200259054980249,1580,0.173532064121517,0.05265345324468712,-40.14864962476102,1.0332002540650829,-0.984960971596077
4,24,18,0.45,0.10836487828682245,-0.2577151474556618,-1.1601973557173022,-0.7218017825326881,0.268951756379477,52.86074344297911,9.768466502478521,1474,0.18883733862424537,0.015587960098834616,-32.39552707362281,0.6583120323928603,-0.5423234561861027
4,24,21,0.25,-0.05527371600374675,-0.4276844104277646,-1.783366184073159,-0.40556780313741747,0.2868573029780874,55.86323863608194,6.384667617869981,1616,0.06402149169125901,0.07718003283819337,-38.71811124752303,0.6383543710480022,-0.8734187597867606
4,24,21,0.35,0.037242225593064976,-0.3342897776087064,-1.5217142087704605,-0.8046310704536563,0.29432733594566085,56.03361960590852,8.210490397274434,1553,0.04141068650489127,0.1407240398745126,-39.795281640143024,0.7344402017041054,-0.8387677367801677
4,24,21,0.45,0.0880872666980934,-0.27355280748871047,-1.1935062998729433,-0.9788551330077453,0.29363274542318984,52.74496272910362,9.344309721823667,1443,0.14873412519725723,0.04638650830132131,-37.30671812318872,0.7622853169922443,-0.7276563731196982
4,24,24,0.25,-0.05834003065732862,-0.4221531114982463,-1.682540010347533,-0.3357690256406938,0.2689299016476516,54.76271003562027,6.294764511670758,1597,0.06223056296603359,0.0742401317023158,-36.71803464388288,0.5617925031953085,-0.7895623430727385
4,24,24,0.35,-0.04050951102234431,-0.4031296502985078,-1.4294776921046992,-0.941640450567732,0.31590190813189245,54.96131694785852,6.620317020296606,1536,0.04444885251779063,0.09960036371758084,-40.20680607373227,0.563032450365454,-0.8022482823854796
4,24,24,0.45,0.02653249974434065,-0.328219742286151,-1.2493754943908868,-0.9017884318562647,0.2933758031556146,52.36384489910499,8.054824911053082,1441,0.11722434556084546,0.049754946321208124,-37.600266870266175,0.5809449199724233,-0.6565714937362377
4,27,12,0.25,0.17072972019569518,-0.19040905185205903,-0.2636128177404387,-0.23848269865143346,0.20333228363242983,56.50278981161283,11.004659199830508,1786,0.2841164009098879,-0.037954140208442115,-11.544873624996388,0.16841134731367127,0.17385794044319622
4,27,12,0.35,0.4830417358900545,0.13194110965857256,-0.7529489201748422,0.27700934747567707,0.1528940833140502,54.565871783484475,17.790729188084818,1639,0.3496003812267007,0.034716825920683314,-3.9952655844284592,0.8233622976413315,0.08226411268310434
4,27,12,0.45,0.47823575302902455,0.15132253656439384,-0.7726578805591218,-0.40406405628407216,0.21568800251172993,51.0383719655295,18.491038883610482,1552,0.2040045968508415,0.16961797636142656,-21.580274849432968,0.860698832047111,0.004341526097985989
4,27,15,0.25,0.0229838972713322,-0.3353891509744138,-0.641518629303339,-0.4114199773876853,0.21623580661527897,53.69829482778804,7.982775014460649,1645,0.027102985177689068,0.14259995511292442,-23.04802650024469,0.046399335934324874,-0.003767970730610459
4,27,15,0.35,-0.07735858417922799,-0.4175947445980879,-1.3331506393539825,-0.44399708495331275,0.2616638329626474,51.58736054745779,5.772786133902472,1514,0.06324046197354354,0.0546568107657915,-35.64133334182613,0.3611452902044137,-0.6414304672576584
4,27,15,0.45,0.19559286253894223,-0.13054825371278114,-0.712348958892722,-0.636273805803867,0.24385574245660713,49.585329649891555,11.954015595141987,1462,0.07943292467288404,0.155228663456352,-27.916048570789105,0.5969428335073687,-0.315407892147236
4,27,18,0.25,0.024443299187535864,-0.3255025381835214,-0.49957897978409277,-0.33367526773457334,0.18744364135449731,52.53658122816232,8.012059822209661,1575,0.12000567141171967,0.046634987421329085,-16.5465597560499,0.08508293730312452,-0.042353629743676506
4,27,18,0.35,0.3564440502407735,0.015972089143198656,-1.0664603693402128,0.028329856142169485,0.19728466787477983,51.11969409869126,15.316315245593803,1495,0.30213281350269194,0.007835660704637135,-20.16545702729161,1.0126997047159665,-0.40900324262225185
4,27,18,0.45,0.46832757150706233,0.14772664531126845,-1.0519921477240364,-0.22374459682891504,0.227519063431739,48.61726461816411,18.42165858200356,1423,0.214130517415332,0.1404331508670901,-25.98945195409291,1.093752128746564,-0.31015927155258327
4,27,21,0.25,0.1594448269842728,-0.1710003431568154,-0.5796313928259759,-0.4643776173906122,0.21264437222725563,51.11451956795608,11.086395778887635,1539,0.17447975139976515,0.04986176155867128,-22.142151854148892,0.40961760910714956,-0.12554055508507067
4,27,21,0.35,0.38169794815384284,0.0646320678588247,-1.2672199018847077,-0.10592086951790297,0.22818328313835534,49.19366088297064,16.477180051388427,1441,0.3237169985415078,-0.0028189965670102554,-26.218467711560603,1.163604531043553,-0.5902079261498667
4,27,21,0.45,0.5095001070809962,0.21203341741084206,-1.4633245810652364,-0.28633815481027425,0.26516584438748736,46.780801573662814,20.286280152452385,1378,0.23061476250164137,0.14508858137864233,-32.986775660723936,1.3308833565331113,-0.5725702738288087
4,27,24,0.25,0.19365591056642667,-0.1407268993834503,-0.46238363668165383,-0.08511140865218472,0.13802901799172151,50.92578971199014,11.799508837332882,1521,0.1356727230211508,0.10221755007903063,-6.885017624511692,0.27039446867604855,0.10821877054186399
4,27,24,0.35,0.18389555488165818,-0.1309326191914373,-1.2492989705078736,-0.21655702963176585,0.252163854078009,49.09279323608199,11.761663465449656,1434,0.2371808559327489,-0.008588620661966487,-30.901115603521905,0.7891691208944926,-0.579417574128719
4,27,24,0.45,0.40945750449700224,0.10104716657258792,-1.3617941150059252,-0.3466349720956711,0.27715752510788116,47.745133075645214,17.37108463185186,1393,0.1330575678440086,0.1952879006535833,-34.102256317594055,1.1224351642868082,-0.519413407886946
4,30,12,0.25,0.5854111184667997,0.2056300067457732,-0.686337051215997,0.20601029222937944,0.16630615605332766,56.97951294609392,19.056149671079655,1718,0.3775858796142066,0.05227593774202634,-2.826062413545711,1.0055766551111347,0.12745324938796138
4,30,12,0.35,0.9359902229663167,0.5597599639655579,-0.4631601065824724,0.31549821130745553,0.09370438100403733,55.03664561329449,26.213916094516723,1578,0.39661243161719845,0.17454896147407548,16.171874192210623,1.6748999149496084,0.09364171153468209
4,30,12,0.45,0.864080081834814,0.5025817758966812,-0.4537927145162149,0.47067599092004136,0.12438587014538882,53.42360298840184,25.450589152679438,1469,0.16745449912308905,0.3708227164060223,18.124325453682935,1.647163012287846,-0.0004799345005571955
4,30,15,0.25,0.3189791088414427,-0.04768550195946758,-0.28156026998330996,-0.2243610478062426,0.11482486739292086,54.586692893964546,14.042889002579235,1624,0.1422014105129567,0.16127031172778483,2.376957344958145,0.443063047005809,0.18841961276734848
4,30,15,0.35,0.25633467409573424,-0.0896138387229533,-0.3697301374306353,-0.3209429750196099,0.1595100150023735,51.203181712095855,13.073910519231537,1479,0.09730335046203978,0.16771591094224145,-8.918709386204663,0.42768370574254144,0.07524139040726506
4,30,15,0.45,0.07467678618143696,-0.25674164269279587,-1.1769002610603154,-0.16695095406600477,0.2240047891400242,48.43104367736529,9.226095356552722,1376,0.015758330291248387,0.16113715526545075,-27.222750433138167,0.6021682532286896,-0.49459621347000116
4,30,18,0.25,0.5891279989997261,0.25380610596709763,-0.4941194082235051,0.27568275217934457,0.11238005921387173,51.87666213753757,20.60795773689644,1558,0.27677436615224166,0.1464610113669516,9.154933365288665,0.8880805754771997,0.27858872358773695
4,30,18,0.35,0.15238125128887506,-0.1831617047846557,-0.8028647581176296,-0.15256195412102685,0.2239146833893283,50.26855876589546,10.868607659366692,1424,0.10186952879690302,0.11442489747349305,-24.351035640512553,0.5252383389814826,-0.25692019604815797
4,30,18,0.45,0.379069794028836,0.046907695235704504,-0.443749285825192,-0.06730631298450468,0.17996408325489888,48.69910429303039,16.05541274762953,1343,0.09633575459119473,0.2132047105332286,-9.717045650015928,0.6738473231873435,0.06591919088007267
4,30,21,0.25,0.15098264623037191,-0.20342129036012643,-0.5360135796189477,-0.40031065430279,0.16019683574360932,53.27264047218035,10.666067446252015,1544,0.13597132945005874,0.08897739322855054,-15.572766091328372,0.30184033730609555,-0.015252812298260894
4,30,21,0.35,-0.04138748519878978,-0.37162291286161564,-0.8968473545018288,-0.43039023379074537,0.2422548656325172,49.574168561762676,6.5318881014035535,1397,0.09614183729142786,0.03205259338013994,-30.721260163814232,0.274932899335326,-0.3911236069870126
4,30,21,0.45,0.36236599646589024,0.03819309347392986,-0.4683907410799393,0.15177011264573861,0.17136711263377102,47.585896014281616,15.896452039786142,1304,0.12658178211827165,0.17288829743927553,-5.5075709859153,0.5490746747803344,0.161935461261572
4,30,24,0.25,0.2616872499346848,-0.08701803118785295,-0.6760706251369983,-0.12933288391486486,0.18039191349848382,52.631051960633066,13.090915584985812,1530,0.19922645989117935,0.07353754321522163,-16.16481928951288,0.5557235557104234,-0.06655359719490564
4,30,24,0.35,0.13988761615237882,-0.18812695034521978,-1.0040552267461476,-0.1736245498181384,0.249643838361422,49.37704859842292,10.661202617614686,1389,0.12087172032175779,0.08753240298349517,-28.94228508327607,0.6389597019784129,-0.41835555581873957
4,30,24,0.45,0.401852950214093,0.07996137941553683,-0.48693923515062065,-0.19813622406984627,0.19961804794555604,47.83396323150368,16.868800473265807,1311,0.10742187652857654,0.21202272221355367,-12.413709012233605,0.7803887832618003,-0.01795105185736826
4,33,12,0.25,0.3515593658650053,-0.0014936835428895942,-0.5391600985728983,-0.1597415213776785,0.23813086401887051,55.38885646054704,14.95417296480208,1724,0.1684979337094127,0.15941593206033364,-18.7222143625582,0.5537283649519689,0.11905437332554744
4,33,12,0.35,0.1737384198154064,-0.15868787295961093,-0.5336101970794321,-0.18612726982287262,0.17018575986011908,52.276083099972965,11.39826015226643,1577,0.2752846558628699,-0.03939082280748331,-13.615786566432462,0.1604849389641338,0.19274415212637372
4,33,12,0.45,-0.11856448859557814,-0.45281835614983357,-1.3468784871277377,-0.49101041911211035,0.25628463562082304,51.127758041346084,4.886124437650437,1473,0.022256109288603523,0.07664388240227432,-32.39255445321811,-0.30677247554313797,0.11031786777329777
4,33,15,0.25,-0.17373961061673696,-0.5162127207357121,-1.4514947011857362,-0.6732773702598194,0.28932497327582263,54.37372289752942,3.605762324835684,1607,0.18304285252147645,-0.10542508470071552,-39.1124745010274,-0.37553386269718986,0.059602779684139635
4,33,15,0.35,-0.290523992618121,-0.6170332944277142,-1.2603892514884856,-0.6501483701048736,0.2765591126207628,50.893325801139596,0.8106749652860779,1474,0.15955426491141805,-0.14322064005971802,-37.89896675477989,-0.2360157211905627,-0.363090822911667
4,33,15,0.45,-0.42640220293821945,-0.7626559339969885,-1.4677736970531594,-0.7795694045424779,0.30327468748732733,48.62300704404798,-1.872132971678334,1371,0.11009184279587139,-0.14612924597317367,-40.07375268224392,-0.6759659898120838,-0.13590801228542201
4,33,18,0.25,-0.049514993456866045,-0.3882428089212803,-1.0895559104694856,-0.4172239529409799,0.27462700962433695,53.74001971235449,6.36381237501255,1549,0.14347504412227793,-0.008083927250494269,-32.95295654103341,0.14519313637828668,-0.2988783024675927
4,33,18,0.35,-0.3994984922021817,-0.710525913624229,-1.1375594151546435,-0.7881713598459674,0.3454095048575134,49.4552581943801,-2.123293127077208,1437,0.2198164584678301,-0.2613881226302209,-39.98362837478394,-0.20166651768773688,-0.6701634680947995
4,33,18,0.45,-0.42416242395376236,-0.7267155317620498,-1.7358816644012116,-0.6892593728932023,0.34531885892677805,47.18565062151291,-2.9524282444228547,1353,0.2096820359397078,-0.26483441890414117,-43.89631479552215,-0.5025858819719394,-0.33235408908874303
4,33,21,0.25,-0.15687371356136004,-0.48850686697311047,-1.1769487284500286,-0.42678087410272275,0.2759582603259013,52.454880747772194,3.9257965295111905,1511,0.08098731155258893,0.0005372878472843651,-34.143898603624045,-0.01603782797322442,-0.33709260583557554
4,33,21,0.35,-0.5600309850122186,-0.8681947002171195,-1.3062951228752269,-0.9695549446860798,0.39600639709855256,49.14967058373193,-6.123587691022639,1394,0.16693366198398124,-0.2860857165668025,-44.68377013285774,-0.476401443433556,-0.6854829963812777
4,33,21,0.45,-0.5568459408156188,-0.8605443608744631,-1.866875620306873,-0.6594581133377295,0.3959170083643069,47.06305497368082,-6.175687737698097,1313,0.09548949648687155,-0.21055375046409938,-45.25697556863953,-0.9034930501557832,-0.1179537618594373
4,33,24,0.25,-0.07059639166842532,-0.39699424880067463,-1.0201295658274443,-0.2570463876002668,0.24665041224213002,52.254135616007176,5.802223117584336,1499,0.1880514875303922,-0.06802141299901036,-30.00860928649238,0.02093518265855334,-0.1860488700580575
4,33,24,0.35,-0.35659228356582046,-0.6585550444934883,-1.2964496367147211,-0.7035579605263971,0.3333022399818022,48.17391480148357,-1.3486234707154847,1390,0.25992601952826566,-0.28564641467799967,-41.37336786572797,-0.21095777033408034,-0.5475733907384176
4,33,24,0.45,-0.3501561954847926,-0.6522611847165279,-1.481591072528,-0.8019161233630367,0.32840747369202994,46.08674102102528,-1.0492336614811302,1297,0.08662647401892368,-0.10577005572833106,-41.75534310560916,-0.3033459180014953,-0.4169184849426725
4,36,12,0.25,0.09630679876512978,-0.24983011219318732,-0.3730731921349589,-0.31371014013552484,0.19982090380542927,52.44396840398845,9.59559498972602,1697,0.18760325513778328,0.011621104112289504,-15.637773410644584,-0.013050744737757745,0.2104214258839121
4,36,12,0.35,-0.01781137501951727,-0.35771465755787485,-0.7118153755341033,-0.3699266987146866,0.20551381658559542,51.125032487792666,7.1357032158368945,1588,0.142621131538361,0.0018048602065846922,-21.75261596295537,-0.12844288802850168,0.0964501521330168
4,36,12,0.45,0.0491597764946396,-0.28125639061625185,-0.6445707797931671,-0.399071298478282,0.17009714935877263,48.917579541855204,8.697249392730802,1473,0.1193334080413667,0.04909752950749812,-16.247978154287946,0.13666734510804762,-0.04169326169588412
4,36,15,0.25,-0.3207716115591053,-0.6540948216519763,-1.1792686899466538,-0.8588247983806647,0.29475861184155794,51.555007216823334,0.24665339595855237,1593,0.018020763789184643,-0.012986535174234634,-38.653670005847296,-0.5829327350362463,-0.04160805876829515
4,36,15,0.35,-0.2694051052333456,-0.5879119593697898,-1.2147030129423348,-0.45588630218390097,0.2727205849140455,48.00659088533541,1.2218624813510766,1446,-0.007589931136292041,0.030811854017449,-35.405183842276344,-0.6486165903636425,0.1372000705631128
4,36,15,0.45,-0.00044274044131117934,-0.3084795718904677,-1.1096796325415372,-0.19264484876044857,0.17923319572085572,45.82305599138349,7.567189873195919,1350,0.047965232880079714,0.08931046596819459,-21.980773901282163,-0.22861045020152657,0.2454954262263442
4,36,18,0.25,0.15923052317367126,-0.131611867042312,-0.6315471754581676,-0.12547569202194828,0.19306328108889004,48.78829707212112,11.402172301039293,1501,0.23941240114377177,-0.019181507194747177,-17.441471060489924,0.048851740071829096,0.2855454003276208
4,36,18,0.35,-0.3794177427176851,-0.6644857853140644,-1.145598841710594,-0.6984191714257582,0.3508264536780161,46.919204011760456,-2.551240377766737,1380,0.047812685744613094,-0.09520162613475189,-39.72236593881422,-0.30772519867170955,-0.468919093286451
4,36,18,0.45,-0.3369594310756839,-0.6099205750109781,-1.8052876820218218,-0.7216662885637299,0.3294977393522731,44.24233803396544,-1.765978449117979,1298,0.032109541432494254,-0.06304086127002904,-43.114507827463825,0.18432910083127832,-0.9583242388055981
4,36,21,0.25,0.037319233410462505,-0.2623350358117972,-0.3728852810299987,-0.3222315545263761,0.1728468889369199,48.06998289396606,8.282440418963445,1437,0.097673353017551,0.05994517618258771,-13.54950683071804,0.06183862878930616,0.010979777584713458
4,36,21,0.35,-0.412667775070651,-0.7040930505532307,-1.0765364786241898,-0.7806271138520523,0.31320588709365793,45.689836706021204,-3.1143756472817565,1341,-0.043188926409580726,-0.013144424230464729,-38.319036104935364,-0.32870972555757433,-0.5033981744796163
4,36,21,0.45,-0.33203815880517545,-0.6187363329770743,-1.4811109953907433,-0.5835887522091108,0.2828201097075601,44.19129281076931,-1.1168630392027092,1266,-0.08931576436744998,0.06977634705109995,-38.703387958159645,0.09402345813219147,-0.7917692181856237
4,36,24,0.25,0.2182128207946879,-0.06889120369762919,-0.5528067780708215,-0.0027377720267571064,0.15059462235455123,46.298038187524,13.043435611058936,1406,0.12085425550916662,0.11821821534700429,-9.226972328200638,0.39076082631105635,0.03555971639286385
4,36,24,0.35,-0.374635837260287,-0.6524426128407683,-1.1060451707033354,-0.5882222062369595,0.2968835004172502,43.67677669716468,-2.591731568118602,1305,-0.00933257867298961,-0.03548161447407311,-36.78368132189734,-0.15267763238683263,-0.6177115174811879
4,36,24,0.45,-0.259011676147552,-0.5293703024964574,-1.7013607316755284,-0.8090609576251884,0.3258726145413343,41.85898631701571,0.37541127555962245,1220,-0.04607132457653118,0.052292479294551955,-43.209723178739125,0.4980086885213661,-1.0927714160712534
