events,sharpe,win,net,top2,y22,y23,y24,cfg
388,-0.301443358922834,0.4896907216494845,-62.444872750963675,0.038600030004396046,-0.2992103886061606,1.2088288039270811,-1.3765294957322922,pricez|novol|k2.0|N3
177,-0.3032201942263037,0.4632768361581921,-52.82405306503959,0.05888067382949143,1.325710440072761,,0.004142547865365899,rev_ext|natr>=q60|k1.5|N4
790,-0.3085778223112998,0.5050632911392405,-80.98452080564263,0.02243060218888395,-1.5681804128138628,1.911425858881483,0.17921682669156333,pricez|natr>=q40|k1.0|N2
215,-0.3162749735527632,0.4744186046511628,-51.78535532395829,0.047112294727321674,0.624968795862686,0.21494020196747823,-0.41926183779466075,rev_ext|natr>=q60|k1.5|N2
216,-0.3240890050768941,0.4675925925925926,-39.94708935774835,0.0660869324915715,0.4435665714580294,-2.618797182934901,0.3365845871834971,rev_ext|novol|k2.0|N2
115,-0.3288722718271556,0.48695652173913045,-35.71943300278629,0.10066041319550463,0.2965254911167589,,0.20798140215434102,rev_ext|natr>=q60|k2.0|N2
543,-0.3428468172446945,0.4990791896869245,-81.91574930908929,0.02946560533217323,-1.7734380586762657,0.19431327352281158,0.3844660255415589,pricez|natr>=q60|k1.0|N2
155,-0.34859285371869936,0.4967741935483871,-40.35687471442637,0.08065844400588743,0.11662847063079441,-1.1285957766854058,0.6680943282479471,rev_ext|natr>=q40|k2.0|N2
109,-0.35058078736420567,0.46788990825688076,-47.64861237004368,0.09828020552879041,1.719383587461581,,-0.5172807830238627,rev_ext|natr>=q60|k2.0|N3
606,-0.36503649850700964,0.4537953795379538,-96.70038945119146,0.020437464707218977,1.4735977438387062,-0.9278408522246687,0.44201190732114914,rev_ext|novol|k1.0|N4
332,-0.39985786344273505,0.46686746987951805,-87.77063313414743,0.03353002865014088,0.6587809780669904,0.19682158239395448,-0.4530513843896763,rev_ext|natr>=q60|k1.0|N3
670,-0.40470133407327225,0.48059701492537316,-142.24467913183983,0.023454606522569855,0.571622317874729,-1.733014514591496,-1.300609880897208,pricez|novol|k1.0|N6
394,-0.4072214069683694,0.5279187817258884,-103.82639539886283,0.041097926053871574,-1.8523130753012609,0.7860271964878153,-1.2432068949255906,pricez|natr>=q40|k1.5|N4
415,-0.4072639622204523,0.4674698795180723,-98.2103350898001,0.026759704097845487,1.759286293213716,-1.2647426431270508,0.2121859751031436,rev_ext|natr>=q40|k1.0|N4
307,-0.4153131496809668,0.46254071661237783,-102.7510294118527,0.04182844374497057,0.6946834289406373,-2.424664884592325,1.5597448358937347,rev_ext|novol|k1.5|N6
160,-0.4160408125648949,0.46875,-79.37679613348521,0.05933025591296169,0.46013197189858995,,0.9122149793441298,rev_ext|natr>=q60|k1.5|N6
345,-0.42035761839219554,0.4927536231884058,-111.34728222457623,0.0392273862522239,-1.0060415019822209,1.1647913980074731,-1.156282308327876,pricez|natr>=q40|k1.5|N6
338,-0.42433338675152976,0.5,-100.75275663089288,0.03676538642190436,-0.21362649685879234,0.19222069325321375,-0.7185919867536562,pricez|novol|k2.0|N6
95,-0.43707591655240563,0.47368421052631576,-63.81631113749518,0.09051201471502249,0.5672174065316145,,-0.22511541831595092,rev_ext|natr>=q60|k2.0|N6
221,-0.43746405415881257,0.48868778280542985,-99.615763951806,0.05308067449440155,0.9754437636762138,-2.331744202493326,0.6603839941200028,rev_ext|natr>=q40|k1.5|N6
378,-0.4451773239010943,0.4656084656084656,-94.68468923563954,0.03328565643309474,0.3268252746272696,-0.27023541692835584,-0.9835057064447069,rev_ext|natr>=q60|k1.0|N2
870,-0.4765291696499865,0.4666666666666667,-161.03981707375118,0.024399613180698942,-0.6508502988951614,-2.5734202369131753,-2.4125876928130663,pricez|novol|k1.0|N4
421,-0.48563410442134486,0.46318289786223277,-91.0317239752274,0.030188977851858236,0.5110562775623977,-1.26271308070073,-0.6264543499489635,rev_ext|novol|k1.5|N2
286,-0.5260373925647415,0.45454545454545453,-110.27724120124398,0.03601941968626268,2.2724006148319167,-0.34651805625516113,0.12579087661610122,rev_ext|natr>=q60|k1.0|N4
130,-0.5260522076067284,0.46923076923076923,-85.92838939965239,0.0761573363626658,0.713350364632714,-1.9927141636674557,-0.013467421470404776,rev_ext|natr>=q40|k2.0|N6
370,-0.5904938326998943,0.5054054054054054,-132.50982924413645,0.050744827521484834,-0.5789005857917646,-0.0009193707708158466,-1.4969886200185443,pricez|novol|k2.0|N4
298,-0.5951325006016878,0.4664429530201342,-104.01894556483083,0.03751137900243423,0.5536609278575592,-1.0642756240814928,-1.1106464497703885,rev_ext|natr>=q40|k1.5|N2
531,-0.5957830126060493,0.4745762711864407,-179.66025947869707,0.02829984904453547,-0.12910318856960687,-0.4560679500137446,-2.7489859710438873,pricez|novol|k1.5|N6
786,-0.6994744983825989,0.4541984732824427,-167.73480262864533,0.02143727351503995,-0.17762367065211815,-1.2845051616444971,-1.3587455233228833,rev_ext|novol|k1.0|N2
537,-0.7609642869993647,0.44878957169459965,-172.51143562680815,0.02660742999784069,-0.16411305075662366,-1.0523767860461022,-2.36916365965929,rev_ext|natr>=q40|k1.0|N2
631,-0.7709739820734485,0.48177496038034867,-217.91053690209264,0.029446467147980184,-1.458857864650654,-0.007593442565138825,-3.213049937702615,pricez|novol|k1.5|N4
1275,-0.8248892799374968,0.4831372549019608,-239.2222031935969,0.016405824687718076,-1.9439326810262794,-2.1601200514819876,-1.351330425753591,pricez|novol|k1.0|N2
1046,-0.8317842503855386,0.48565965583174,-273.7725529306398,0.023359868273327932,-0.6643131988551307,-2.488665601768429,-1.4504038377832311,pricez|novol|k1.0|N3
