symbol,month,feature,gain_share
LDOUSDT,2023-10,max_dd_window_50,0.10793
LDOUSDT,2023-10,ema_spread_atr_20,0.105629
LDOUSDT,2023-10,ret_kurt_50,0.075742
LDOUSDT,2023-10,ret_skew_200,0.04416
LDOUSDT,2023-10,range_realized_vol_50,0.049099
LDOUSDT,2023-10,hurst_diff_100_50,0.062098
LDOUSDT,2023-10,ret_kurt_200,0.069289
LDOUSDT,2023-10,hurst_100,0.063894
LDOUSDT,2023-10,btc_ret_14d,0.06909
LDOUSDT,2023-10,ret_skew_50,0.080373
LDOUSDT,2023-10,vwap_dev_20,0.094538
LDOUSDT,2023-10,ret_autocorr_lag1_50,0.062788
LDOUSDT,2023-10,sym_vs_btc_ret_7d,0.072808
LDOUSDT,2023-10,regime_momentum_signed_5d,0.042562
LDOUSDT,2023-11,max_dd_window_50,0.092684
LDOUSDT,2023-11,ema_spread_atr_20,0.114915
LDOUSDT,2023-11,ret_kurt_50,0.07504
LDOUSDT,2023-11,ret_skew_200,0.052029
LDOUSDT,2023-11,range_realized_vol_50,0.046429
LDOUSDT,2023-11,hurst_diff_100_50,0.067322
LDOUSDT,2023-11,ret_kurt_200,0.081967
LDOUSDT,2023-11,hurst_100,0.058059
LDOUSDT,2023-11,btc_ret_14d,0.071277
LDOUSDT,2023-11,ret_skew_50,0.07808
LDOUSDT,2023-11,vwap_dev_20,0.083206
LDOUSDT,2023-11,ret_autocorr_lag1_50,0.067523
LDOUSDT,2023-11,sym_vs_btc_ret_7d,0.066433
LDOUSDT,2023-11,regime_momentum_signed_5d,0.045034
LDOUSDT,2023-12,max_dd_window_50,0.082462
LDOUSDT,2023-12,ema_spread_atr_20,0.10824
LDOUSDT,2023-12,ret_kurt_50,0.087743
LDOUSDT,2023-12,ret_skew_200,0.058894
LDOUSDT,2023-12,range_realized_vol_50,0.051522
LDOUSDT,2023-12,hurst_diff_100_50,0.057463
LDOUSDT,2023-12,ret_kurt_200,0.09334
LDOUSDT,2023-12,hurst_100,0.057347
LDOUSDT,2023-12,btc_ret_14d,0.070552
LDOUSDT,2023-12,ret_skew_50,0.069074
LDOUSDT,2023-12,vwap_dev_20,0.065016
LDOUSDT,2023-12,ret_autocorr_lag1_50,0.086573
LDOUSDT,2023-12,sym_vs_btc_ret_7d,0.066583
LDOUSDT,2023-12,regime_momentum_signed_5d,0.045193
LDOUSDT,2024-01,max_dd_window_50,0.086623
LDOUSDT,2024-01,ema_spread_atr_20,0.085268
LDOUSDT,2024-01,ret_kurt_50,0.10411
LDOUSDT,2024-01,ret_skew_200,0.046611
LDOUSDT,2024-01,range_realized_vol_50,0.045725
LDOUSDT,2024-01,hurst_diff_100_50,0.069672
LDOUSDT,2024-01,ret_kurt_200,0.089492
LDOUSDT,2024-01,hurst_100,0.060185
LDOUSDT,2024-01,btc_ret_14d,0.06851
LDOUSDT,2024-01,ret_skew_50,0.069593
LDOUSDT,2024-01,vwap_dev_20,0.079148
LDOUSDT,2024-01,ret_autocorr_lag1_50,0.080036
LDOUSDT,2024-01,sym_vs_btc_ret_7d,0.060088
LDOUSDT,2024-01,regime_momentum_signed_5d,0.054938
LDOUSDT,2024-02,max_dd_window_50,0.088962
LDOUSDT,2024-02,ema_spread_atr_20,0.096074
LDOUSDT,2024-02,ret_kurt_50,0.072584
LDOUSDT,2024-02,ret_skew_200,0.065491
LDOUSDT,2024-02,range_realized_vol_50,0.047723
LDOUSDT,2024-02,hurst_diff_100_50,0.070402
LDOUSDT,2024-02,ret_kurt_200,0.093951
LDOUSDT,2024-02,hurst_100,0.054288
LDOUSDT,2024-02,btc_ret_14d,0.075949
LDOUSDT,2024-02,ret_skew_50,0.067591
LDOUSDT,2024-02,vwap_dev_20,0.080177
LDOUSDT,2024-02,ret_autocorr_lag1_50,0.085302
LDOUSDT,2024-02,sym_vs_btc_ret_7d,0.061355
LDOUSDT,2024-02,regime_momentum_signed_5d,0.040152
LDOUSDT,2024-03,max_dd_window_50,0.102023
LDOUSDT,2024-03,ema_spread_atr_20,0.093749
LDOUSDT,2024-03,ret_kurt_50,0.065365
LDOUSDT,2024-03,ret_skew_200,0.081536
LDOUSDT,2024-03,range_realized_vol_50,0.05199
LDOUSDT,2024-03,hurst_diff_100_50,0.06807
LDOUSDT,2024-03,ret_kurt_200,0.086827
LDOUSDT,2024-03,hurst_100,0.056721
LDOUSDT,2024-03,btc_ret_14d,0.062456
LDOUSDT,2024-03,ret_skew_50,0.065662
LDOUSDT,2024-03,vwap_dev_20,0.082525
LDOUSDT,2024-03,ret_autocorr_lag1_50,0.08825
LDOUSDT,2024-03,sym_vs_btc_ret_7d,0.059321
LDOUSDT,2024-03,regime_momentum_signed_5d,0.035505
LDOUSDT,2024-04,max_dd_window_50,0.123455
LDOUSDT,2024-04,ema_spread_atr_20,0.091367
LDOUSDT,2024-04,ret_kurt_50,0.065101
LDOUSDT,2024-04,ret_skew_200,0.079224
LDOUSDT,2024-04,range_realized_vol_50,0.047886
LDOUSDT,2024-04,hurst_diff_100_50,0.064546
LDOUSDT,2024-04,ret_kurt_200,0.069885
LDOUSDT,2024-04,hurst_100,0.056136
LDOUSDT,2024-04,btc_ret_14d,0.058053
LDOUSDT,2024-04,ret_skew_50,0.067746
LDOUSDT,2024-04,vwap_dev_20,0.094211
LDOUSDT,2024-04,ret_autocorr_lag1_50,0.088216
LDOUSDT,2024-04,sym_vs_btc_ret_7d,0.049466
LDOUSDT,2024-04,regime_momentum_signed_5d,0.044707
LDOUSDT,2024-05,max_dd_window_50,0.105735
LDOUSDT,2024-05,ema_spread_atr_20,0.103095
LDOUSDT,2024-05,ret_kurt_50,0.070496
LDOUSDT,2024-05,ret_skew_200,0.086997
LDOUSDT,2024-05,range_realized_vol_50,0.050547
LDOUSDT,2024-05,hurst_diff_100_50,0.066837
LDOUSDT,2024-05,ret_kurt_200,0.079566
LDOUSDT,2024-05,hurst_100,0.055813
LDOUSDT,2024-05,btc_ret_14d,0.05557
LDOUSDT,2024-05,ret_skew_50,0.062755
LDOUSDT,2024-05,vwap_dev_20,0.08552
LDOUSDT,2024-05,ret_autocorr_lag1_50,0.077788
LDOUSDT,2024-05,sym_vs_btc_ret_7d,0.048749
LDOUSDT,2024-05,regime_momentum_signed_5d,0.050531
LDOUSDT,2024-06,max_dd_window_50,0.104327
LDOUSDT,2024-06,ema_spread_atr_20,0.100566
LDOUSDT,2024-06,ret_kurt_50,0.087436
LDOUSDT,2024-06,ret_skew_200,0.074421
LDOUSDT,2024-06,range_realized_vol_50,0.052635
LDOUSDT,2024-06,hurst_diff_100_50,0.058918
LDOUSDT,2024-06,ret_kurt_200,0.086488
LDOUSDT,2024-06,hurst_100,0.057951
LDOUSDT,2024-06,btc_ret_14d,0.046693
LDOUSDT,2024-06,ret_skew_50,0.076444
LDOUSDT,2024-06,vwap_dev_20,0.091013
LDOUSDT,2024-06,ret_autocorr_lag1_50,0.072445
LDOUSDT,2024-06,sym_vs_btc_ret_7d,0.048387
LDOUSDT,2024-06,regime_momentum_signed_5d,0.042276
LDOUSDT,2024-07,max_dd_window_50,0.100734
LDOUSDT,2024-07,ema_spread_atr_20,0.109034
LDOUSDT,2024-07,ret_kurt_50,0.074032
LDOUSDT,2024-07,ret_skew_200,0.076901
LDOUSDT,2024-07,range_realized_vol_50,0.066623
LDOUSDT,2024-07,hurst_diff_100_50,0.060512
LDOUSDT,2024-07,ret_kurt_200,0.082472
LDOUSDT,2024-07,hurst_100,0.049834
LDOUSDT,2024-07,btc_ret_14d,0.054702
LDOUSDT,2024-07,ret_skew_50,0.065651
LDOUSDT,2024-07,vwap_dev_20,0.084336
LDOUSDT,2024-07,ret_autocorr_lag1_50,0.079959
LDOUSDT,2024-07,sym_vs_btc_ret_7d,0.047364
LDOUSDT,2024-07,regime_momentum_signed_5d,0.047846
LDOUSDT,2024-08,max_dd_window_50,0.125223
LDOUSDT,2024-08,ema_spread_atr_20,0.117596
LDOUSDT,2024-08,ret_kurt_50,0.073751
LDOUSDT,2024-08,ret_skew_200,0.091858
LDOUSDT,2024-08,range_realized_vol_50,0.048242
LDOUSDT,2024-08,hurst_diff_100_50,0.056115
LDOUSDT,2024-08,ret_kurt_200,0.066684
LDOUSDT,2024-08,hurst_100,0.049449
LDOUSDT,2024-08,btc_ret_14d,0.053549
LDOUSDT,2024-08,ret_skew_50,0.068883
LDOUSDT,2024-08,vwap_dev_20,0.080609
LDOUSDT,2024-08,ret_autocorr_lag1_50,0.072151
LDOUSDT,2024-08,sym_vs_btc_ret_7d,0.054529
LDOUSDT,2024-08,regime_momentum_signed_5d,0.041361
LDOUSDT,2024-09,max_dd_window_50,0.116298
LDOUSDT,2024-09,ema_spread_atr_20,0.11622
LDOUSDT,2024-09,ret_kurt_50,0.079768
LDOUSDT,2024-09,ret_skew_200,0.076928
LDOUSDT,2024-09,range_realized_vol_50,0.06078
LDOUSDT,2024-09,hurst_diff_100_50,0.055841
LDOUSDT,2024-09,ret_kurt_200,0.073409
LDOUSDT,2024-09,hurst_100,0.05148
LDOUSDT,2024-09,btc_ret_14d,0.050816
LDOUSDT,2024-09,ret_skew_50,0.0692
LDOUSDT,2024-09,vwap_dev_20,0.082144
LDOUSDT,2024-09,ret_autocorr_lag1_50,0.073295
LDOUSDT,2024-09,sym_vs_btc_ret_7d,0.043658
LDOUSDT,2024-09,regime_momentum_signed_5d,0.050163
LDOUSDT,2024-10,max_dd_window_50,0.105091
LDOUSDT,2024-10,ema_spread_atr_20,0.125566
LDOUSDT,2024-10,ret_kurt_50,0.068634
LDOUSDT,2024-10,ret_skew_200,0.067477
LDOUSDT,2024-10,range_realized_vol_50,0.066189
LDOUSDT,2024-10,hurst_diff_100_50,0.049539
LDOUSDT,2024-10,ret_kurt_200,0.0837
LDOUSDT,2024-10,hurst_100,0.053208
LDOUSDT,2024-10,btc_ret_14d,0.057317
LDOUSDT,2024-10,ret_skew_50,0.074344
LDOUSDT,2024-10,vwap_dev_20,0.068757
LDOUSDT,2024-10,ret_autocorr_lag1_50,0.083771
LDOUSDT,2024-10,sym_vs_btc_ret_7d,0.049719
LDOUSDT,2024-10,regime_momentum_signed_5d,0.046689
LDOUSDT,2024-11,max_dd_window_50,0.095378
LDOUSDT,2024-11,ema_spread_atr_20,0.099679
LDOUSDT,2024-11,ret_kurt_50,0.06408
LDOUSDT,2024-11,ret_skew_200,0.082389
LDOUSDT,2024-11,range_realized_vol_50,0.068845
LDOUSDT,2024-11,hurst_diff_100_50,0.048838
LDOUSDT,2024-11,ret_kurt_200,0.092697
LDOUSDT,2024-11,hurst_100,0.055671
LDOUSDT,2024-11,btc_ret_14d,0.065617
LDOUSDT,2024-11,ret_skew_50,0.072791
LDOUSDT,2024-11,vwap_dev_20,0.070079
LDOUSDT,2024-11,ret_autocorr_lag1_50,0.073788
LDOUSDT,2024-11,sym_vs_btc_ret_7d,0.046459
LDOUSDT,2024-11,regime_momentum_signed_5d,0.06369
LDOUSDT,2024-12,max_dd_window_50,0.095152
LDOUSDT,2024-12,ema_spread_atr_20,0.082023
LDOUSDT,2024-12,ret_kurt_50,0.085581
LDOUSDT,2024-12,ret_skew_200,0.085769
LDOUSDT,2024-12,range_realized_vol_50,0.074074
LDOUSDT,2024-12,hurst_diff_100_50,0.050223
LDOUSDT,2024-12,ret_kurt_200,0.08379
LDOUSDT,2024-12,hurst_100,0.056658
LDOUSDT,2024-12,btc_ret_14d,0.055798
LDOUSDT,2024-12,ret_skew_50,0.067726
LDOUSDT,2024-12,vwap_dev_20,0.064723
LDOUSDT,2024-12,ret_autocorr_lag1_50,0.062774
LDOUSDT,2024-12,sym_vs_btc_ret_7d,0.049891
LDOUSDT,2024-12,regime_momentum_signed_5d,0.085819
LDOUSDT,2025-01,max_dd_window_50,0.094902
LDOUSDT,2025-01,ema_spread_atr_20,0.086655
LDOUSDT,2025-01,ret_kurt_50,0.076669
LDOUSDT,2025-01,ret_skew_200,0.07946
LDOUSDT,2025-01,range_realized_vol_50,0.074291
LDOUSDT,2025-01,hurst_diff_100_50,0.058123
LDOUSDT,2025-01,ret_kurt_200,0.099988
LDOUSDT,2025-01,hurst_100,0.05554
LDOUSDT,2025-01,btc_ret_14d,0.054995
LDOUSDT,2025-01,ret_skew_50,0.062586
LDOUSDT,2025-01,vwap_dev_20,0.054005
LDOUSDT,2025-01,ret_autocorr_lag1_50,0.065967
LDOUSDT,2025-01,sym_vs_btc_ret_7d,0.049851
LDOUSDT,2025-01,regime_momentum_signed_5d,0.086967
LDOUSDT,2025-02,max_dd_window_50,0.088658
LDOUSDT,2025-02,ema_spread_atr_20,0.094998
LDOUSDT,2025-02,ret_kurt_50,0.077259
LDOUSDT,2025-02,ret_skew_200,0.069547
LDOUSDT,2025-02,range_realized_vol_50,0.080501
LDOUSDT,2025-02,hurst_diff_100_50,0.055995
LDOUSDT,2025-02,ret_kurt_200,0.101671
LDOUSDT,2025-02,hurst_100,0.060452
LDOUSDT,2025-02,btc_ret_14d,0.04859
LDOUSDT,2025-02,ret_skew_50,0.064964
LDOUSDT,2025-02,vwap_dev_20,0.072745
LDOUSDT,2025-02,ret_autocorr_lag1_50,0.072429
LDOUSDT,2025-02,sym_vs_btc_ret_7d,0.043404
LDOUSDT,2025-02,regime_momentum_signed_5d,0.068788
LDOUSDT,2025-03,max_dd_window_50,0.102285
LDOUSDT,2025-03,ema_spread_atr_20,0.103718
LDOUSDT,2025-03,ret_kurt_50,0.080884
LDOUSDT,2025-03,ret_skew_200,0.077035
LDOUSDT,2025-03,range_realized_vol_50,0.083148
LDOUSDT,2025-03,hurst_diff_100_50,0.047912
LDOUSDT,2025-03,ret_kurt_200,0.09483
LDOUSDT,2025-03,hurst_100,0.052906
LDOUSDT,2025-03,btc_ret_14d,0.055657
LDOUSDT,2025-03,ret_skew_50,0.059419
LDOUSDT,2025-03,vwap_dev_20,0.076526
LDOUSDT,2025-03,ret_autocorr_lag1_50,0.066331
LDOUSDT,2025-03,sym_vs_btc_ret_7d,0.037825
LDOUSDT,2025-03,regime_momentum_signed_5d,0.061524
TRXUSDT,2020-04,max_dd_window_50,0.050176
TRXUSDT,2020-04,ema_spread_atr_20,0.11166
TRXUSDT,2020-04,ret_kurt_50,0.196021
TRXUSDT,2020-04,ret_skew_200,0.000483
TRXUSDT,2020-04,range_realized_vol_50,0.104293
TRXUSDT,2020-04,hurst_diff_100_50,0.048795
TRXUSDT,2020-04,ret_kurt_200,0.002572
TRXUSDT,2020-04,hurst_100,0.003132
TRXUSDT,2020-04,btc_ret_14d,0.057469
TRXUSDT,2020-04,ret_skew_50,0.066066
TRXUSDT,2020-04,vwap_dev_20,0.121157
TRXUSDT,2020-04,ret_autocorr_lag1_50,0.130812
TRXUSDT,2020-04,sym_vs_btc_ret_7d,0.097354
TRXUSDT,2020-04,regime_momentum_signed_5d,0.01001
TRXUSDT,2020-05,max_dd_window_50,0.086525
TRXUSDT,2020-05,ema_spread_atr_20,0.075068
TRXUSDT,2020-05,ret_kurt_50,0.069393
TRXUSDT,2020-05,ret_skew_200,0.024822
TRXUSDT,2020-05,range_realized_vol_50,0.139911
TRXUSDT,2020-05,hurst_diff_100_50,0.039825
TRXUSDT,2020-05,ret_kurt_200,0.038708
TRXUSDT,2020-05,hurst_100,0.018813
TRXUSDT,2020-05,btc_ret_14d,0.112166
TRXUSDT,2020-05,ret_skew_50,0.058118
TRXUSDT,2020-05,vwap_dev_20,0.103231
TRXUSDT,2020-05,ret_autocorr_lag1_50,0.064476
TRXUSDT,2020-05,sym_vs_btc_ret_7d,0.158123
TRXUSDT,2020-05,regime_momentum_signed_5d,0.010821
TRXUSDT,2020-06,max_dd_window_50,0.047973
TRXUSDT,2020-06,ema_spread_atr_20,0.080935
TRXUSDT,2020-06,ret_kurt_50,0.086858
TRXUSDT,2020-06,ret_skew_200,0.032012
TRXUSDT,2020-06,range_realized_vol_50,0.102459
TRXUSDT,2020-06,hurst_diff_100_50,0.053239
TRXUSDT,2020-06,ret_kurt_200,0.057756
TRXUSDT,2020-06,hurst_100,0.041157
TRXUSDT,2020-06,btc_ret_14d,0.110321
TRXUSDT,2020-06,ret_skew_50,0.044633
TRXUSDT,2020-06,vwap_dev_20,0.126091
TRXUSDT,2020-06,ret_autocorr_lag1_50,0.07126
TRXUSDT,2020-06,sym_vs_btc_ret_7d,0.126123
TRXUSDT,2020-06,regime_momentum_signed_5d,0.019182
TRXUSDT,2020-07,max_dd_window_50,0.061697
TRXUSDT,2020-07,ema_spread_atr_20,0.091484
TRXUSDT,2020-07,ret_kurt_50,0.072402
TRXUSDT,2020-07,ret_skew_200,0.031268
TRXUSDT,2020-07,range_realized_vol_50,0.077654
TRXUSDT,2020-07,hurst_diff_100_50,0.056958
TRXUSDT,2020-07,ret_kurt_200,0.057657
TRXUSDT,2020-07,hurst_100,0.042297
TRXUSDT,2020-07,btc_ret_14d,0.056133
TRXUSDT,2020-07,ret_skew_50,0.045157
TRXUSDT,2020-07,vwap_dev_20,0.107624
TRXUSDT,2020-07,ret_autocorr_lag1_50,0.093762
TRXUSDT,2020-07,sym_vs_btc_ret_7d,0.160254
TRXUSDT,2020-07,regime_momentum_signed_5d,0.045653
TRXUSDT,2020-08,max_dd_window_50,0.079456
TRXUSDT,2020-08,ema_spread_atr_20,0.094929
TRXUSDT,2020-08,ret_kurt_50,0.09122
TRXUSDT,2020-08,ret_skew_200,0.046499
TRXUSDT,2020-08,range_realized_vol_50,0.073236
TRXUSDT,2020-08,hurst_diff_100_50,0.052554
TRXUSDT,2020-08,ret_kurt_200,0.04476
TRXUSDT,2020-08,hurst_100,0.046732
TRXUSDT,2020-08,btc_ret_14d,0.048764
TRXUSDT,2020-08,ret_skew_50,0.039894
TRXUSDT,2020-08,vwap_dev_20,0.100439
TRXUSDT,2020-08,ret_autocorr_lag1_50,0.092569
TRXUSDT,2020-08,sym_vs_btc_ret_7d,0.156821
TRXUSDT,2020-08,regime_momentum_signed_5d,0.032126
TRXUSDT,2020-09,max_dd_window_50,0.051053
TRXUSDT,2020-09,ema_spread_atr_20,0.096007
TRXUSDT,2020-09,ret_kurt_50,0.09982
TRXUSDT,2020-09,ret_skew_200,0.040807
TRXUSDT,2020-09,range_realized_vol_50,0.093017
TRXUSDT,2020-09,hurst_diff_100_50,0.068642
TRXUSDT,2020-09,ret_kurt_200,0.066213
TRXUSDT,2020-09,hurst_100,0.047297
TRXUSDT,2020-09,btc_ret_14d,0.053929
TRXUSDT,2020-09,ret_skew_50,0.046452
TRXUSDT,2020-09,vwap_dev_20,0.103823
TRXUSDT,2020-09,ret_autocorr_lag1_50,0.077706
TRXUSDT,2020-09,sym_vs_btc_ret_7d,0.118157
TRXUSDT,2020-09,regime_momentum_signed_5d,0.037076
TRXUSDT,2020-10,max_dd_window_50,0.051385
TRXUSDT,2020-10,ema_spread_atr_20,0.103038
TRXUSDT,2020-10,ret_kurt_50,0.074459
TRXUSDT,2020-10,ret_skew_200,0.046558
TRXUSDT,2020-10,range_realized_vol_50,0.064706
TRXUSDT,2020-10,hurst_diff_100_50,0.067156
TRXUSDT,2020-10,ret_kurt_200,0.081859
TRXUSDT,2020-10,hurst_100,0.046581
TRXUSDT,2020-10,btc_ret_14d,0.095792
TRXUSDT,2020-10,ret_skew_50,0.05013
TRXUSDT,2020-10,vwap_dev_20,0.110328
TRXUSDT,2020-10,ret_autocorr_lag1_50,0.07835
TRXUSDT,2020-10,sym_vs_btc_ret_7d,0.091288
TRXUSDT,2020-10,regime_momentum_signed_5d,0.03837
TRXUSDT,2020-11,max_dd_window_50,0.048045
TRXUSDT,2020-11,ema_spread_atr_20,0.105652
TRXUSDT,2020-11,ret_kurt_50,0.04969
TRXUSDT,2020-11,ret_skew_200,0.053679
TRXUSDT,2020-11,range_realized_vol_50,0.091061
TRXUSDT,2020-11,hurst_diff_100_50,0.060471
TRXUSDT,2020-11,ret_kurt_200,0.063523
TRXUSDT,2020-11,hurst_100,0.055025
TRXUSDT,2020-11,btc_ret_14d,0.107118
TRXUSDT,2020-11,ret_skew_50,0.065905
TRXUSDT,2020-11,vwap_dev_20,0.121136
TRXUSDT,2020-11,ret_autocorr_lag1_50,0.078578
TRXUSDT,2020-11,sym_vs_btc_ret_7d,0.066896
TRXUSDT,2020-11,regime_momentum_signed_5d,0.033223
TRXUSDT,2020-12,max_dd_window_50,0.060493
TRXUSDT,2020-12,ema_spread_atr_20,0.115795
TRXUSDT,2020-12,ret_kurt_50,0.06258
TRXUSDT,2020-12,ret_skew_200,0.088247
TRXUSDT,2020-12,range_realized_vol_50,0.092481
TRXUSDT,2020-12,hurst_diff_100_50,0.045634
TRXUSDT,2020-12,ret_kurt_200,0.067983
TRXUSDT,2020-12,hurst_100,0.050435
TRXUSDT,2020-12,btc_ret_14d,0.087876
TRXUSDT,2020-12,ret_skew_50,0.06232
TRXUSDT,2020-12,vwap_dev_20,0.109941
TRXUSDT,2020-12,ret_autocorr_lag1_50,0.06936
TRXUSDT,2020-12,sym_vs_btc_ret_7d,0.057522
TRXUSDT,2020-12,regime_momentum_signed_5d,0.029333
TRXUSDT,2021-01,max_dd_window_50,0.050611
TRXUSDT,2021-01,ema_spread_atr_20,0.122166
TRXUSDT,2021-01,ret_kurt_50,0.049386
TRXUSDT,2021-01,ret_skew_200,0.098954
TRXUSDT,2021-01,range_realized_vol_50,0.108565
TRXUSDT,2021-01,hurst_diff_100_50,0.051931
TRXUSDT,2021-01,ret_kurt_200,0.056108
TRXUSDT,2021-01,hurst_100,0.038863
TRXUSDT,2021-01,btc_ret_14d,0.096117
TRXUSDT,2021-01,ret_skew_50,0.064204
TRXUSDT,2021-01,vwap_dev_20,0.11322
TRXUSDT,2021-01,ret_autocorr_lag1_50,0.057897
TRXUSDT,2021-01,sym_vs_btc_ret_7d,0.060047
TRXUSDT,2021-01,regime_momentum_signed_5d,0.031931
TRXUSDT,2021-02,max_dd_window_50,0.050671
TRXUSDT,2021-02,ema_spread_atr_20,0.110336
TRXUSDT,2021-02,ret_kurt_50,0.055004
TRXUSDT,2021-02,ret_skew_200,0.102303
TRXUSDT,2021-02,range_realized_vol_50,0.098697
TRXUSDT,2021-02,hurst_diff_100_50,0.056746
TRXUSDT,2021-02,ret_kurt_200,0.063851
TRXUSDT,2021-02,hurst_100,0.047289
TRXUSDT,2021-02,btc_ret_14d,0.090074
TRXUSDT,2021-02,ret_skew_50,0.056747
TRXUSDT,2021-02,vwap_dev_20,0.128504
TRXUSDT,2021-02,ret_autocorr_lag1_50,0.065417
TRXUSDT,2021-02,sym_vs_btc_ret_7d,0.04595
TRXUSDT,2021-02,regime_momentum_signed_5d,0.02841
TRXUSDT,2021-03,max_dd_window_50,0.044327
TRXUSDT,2021-03,ema_spread_atr_20,0.115887
TRXUSDT,2021-03,ret_kurt_50,0.061939
TRXUSDT,2021-03,ret_skew_200,0.114351
TRXUSDT,2021-03,range_realized_vol_50,0.090127
TRXUSDT,2021-03,hurst_diff_100_50,0.047962
TRXUSDT,2021-03,ret_kurt_200,0.059515
TRXUSDT,2021-03,hurst_100,0.058611
TRXUSDT,2021-03,btc_ret_14d,0.077941
TRXUSDT,2021-03,ret_skew_50,0.055121
TRXUSDT,2021-03,vwap_dev_20,0.121981
TRXUSDT,2021-03,ret_autocorr_lag1_50,0.057915
TRXUSDT,2021-03,sym_vs_btc_ret_7d,0.06364
TRXUSDT,2021-03,regime_momentum_signed_5d,0.030681
TRXUSDT,2021-04,max_dd_window_50,0.047662
TRXUSDT,2021-04,ema_spread_atr_20,0.115984
TRXUSDT,2021-04,ret_kurt_50,0.054369
TRXUSDT,2021-04,ret_skew_200,0.116425
TRXUSDT,2021-04,range_realized_vol_50,0.1204
TRXUSDT,2021-04,hurst_diff_100_50,0.036711
TRXUSDT,2021-04,ret_kurt_200,0.076455
TRXUSDT,2021-04,hurst_100,0.054774
TRXUSDT,2021-04,btc_ret_14d,0.075407
TRXUSDT,2021-04,ret_skew_50,0.074971
TRXUSDT,2021-04,vwap_dev_20,0.093248
TRXUSDT,2021-04,ret_autocorr_lag1_50,0.060149
TRXUSDT,2021-04,sym_vs_btc_ret_7d,0.046392
TRXUSDT,2021-04,regime_momentum_signed_5d,0.027052
TRXUSDT,2021-05,max_dd_window_50,0.056074
TRXUSDT,2021-05,ema_spread_atr_20,0.130385
TRXUSDT,2021-05,ret_kurt_50,0.056144
TRXUSDT,2021-05,ret_skew_200,0.116206
TRXUSDT,2021-05,range_realized_vol_50,0.111461
TRXUSDT,2021-05,hurst_diff_100_50,0.036272
TRXUSDT,2021-05,ret_kurt_200,0.055867
TRXUSDT,2021-05,hurst_100,0.05397
TRXUSDT,2021-05,btc_ret_14d,0.082679
TRXUSDT,2021-05,ret_skew_50,0.068271
TRXUSDT,2021-05,vwap_dev_20,0.099456
TRXUSDT,2021-05,ret_autocorr_lag1_50,0.060063
TRXUSDT,2021-05,sym_vs_btc_ret_7d,0.047638
TRXUSDT,2021-05,regime_momentum_signed_5d,0.025516
TRXUSDT,2021-06,max_dd_window_50,0.066084
TRXUSDT,2021-06,ema_spread_atr_20,0.12355
TRXUSDT,2021-06,ret_kurt_50,0.053059
TRXUSDT,2021-06,ret_skew_200,0.104171
TRXUSDT,2021-06,range_realized_vol_50,0.104513
TRXUSDT,2021-06,hurst_diff_100_50,0.032652
TRXUSDT,2021-06,ret_kurt_200,0.082765
TRXUSDT,2021-06,hurst_100,0.063457
TRXUSDT,2021-06,btc_ret_14d,0.079385
TRXUSDT,2021-06,ret_skew_50,0.075956
TRXUSDT,2021-06,vwap_dev_20,0.087463
TRXUSDT,2021-06,ret_autocorr_lag1_50,0.055172
TRXUSDT,2021-06,sym_vs_btc_ret_7d,0.0452
TRXUSDT,2021-06,regime_momentum_signed_5d,0.026575
TRXUSDT,2021-07,max_dd_window_50,0.054861
TRXUSDT,2021-07,ema_spread_atr_20,0.113262
TRXUSDT,2021-07,ret_kurt_50,0.054747
TRXUSDT,2021-07,ret_skew_200,0.100849
TRXUSDT,2021-07,range_realized_vol_50,0.106605
TRXUSDT,2021-07,hurst_diff_100_50,0.037002
TRXUSDT,2021-07,ret_kurt_200,0.098412
TRXUSDT,2021-07,hurst_100,0.062468
TRXUSDT,2021-07,btc_ret_14d,0.079637
TRXUSDT,2021-07,ret_skew_50,0.077611
TRXUSDT,2021-07,vwap_dev_20,0.090989
TRXUSDT,2021-07,ret_autocorr_lag1_50,0.051876
TRXUSDT,2021-07,sym_vs_btc_ret_7d,0.042446
TRXUSDT,2021-07,regime_momentum_signed_5d,0.029235
TRXUSDT,2021-08,max_dd_window_50,0.056155
TRXUSDT,2021-08,ema_spread_atr_20,0.108461
TRXUSDT,2021-08,ret_kurt_50,0.064655
TRXUSDT,2021-08,ret_skew_200,0.115966
TRXUSDT,2021-08,range_realized_vol_50,0.093541
TRXUSDT,2021-08,hurst_diff_100_50,0.039214
TRXUSDT,2021-08,ret_kurt_200,0.094666
TRXUSDT,2021-08,hurst_100,0.061387
TRXUSDT,2021-08,btc_ret_14d,0.089478
TRXUSDT,2021-08,ret_skew_50,0.066792
TRXUSDT,2021-08,vwap_dev_20,0.082122
TRXUSDT,2021-08,ret_autocorr_lag1_50,0.05314
TRXUSDT,2021-08,sym_vs_btc_ret_7d,0.045948
TRXUSDT,2021-08,regime_momentum_signed_5d,0.028475
TRXUSDT,2021-09,max_dd_window_50,0.072507
TRXUSDT,2021-09,ema_spread_atr_20,0.113393
TRXUSDT,2021-09,ret_kurt_50,0.061287
TRXUSDT,2021-09,ret_skew_200,0.10639
TRXUSDT,2021-09,range_realized_vol_50,0.098686
TRXUSDT,2021-09,hurst_diff_100_50,0.03861
TRXUSDT,2021-09,ret_kurt_200,0.091159
TRXUSDT,2021-09,hurst_100,0.058215
