model,month,num_leaves_mean,num_leaves_std,num_leaves_cv,learning_rate_mean,learning_rate_std,learning_rate_cv,min_child_samples_mean,min_child_samples_std,min_child_samples_cv
E,2024-07,42.8,17.210461934532727,0.40211359660123197,0.037832187143652996,0.02847288613186258,0.752610099536352,86.6,6.50384501660364,0.07510213645038846
E,2024-08,48.6,11.260550608207398,0.2316985721853374,0.17707897646051277,0.08383238002516989,0.4734180290671821,70.6,10.807404868885037,0.15307938907769175
E,2024-09,42.6,15.565988564816562,0.36539879260132774,0.14242442835742442,0.09071561614995383,0.6369386010263381,89.0,12.409673645990857,0.13943453534821187
E,2024-10,38.6,14.859340496805368,0.3849570076892582,0.07521472883725024,0.03861585062425704,0.5134080946806854,54.0,16.507574019219177,0.3056958151707255
E,2024-11,30.4,4.219004621945797,0.1387830467745328,0.05493429133818108,0.06019404144808722,1.0957462084570562,62.2,20.547505931377657,0.33034575452375653
E,2024-12,43.0,18.934096228761486,0.44032781927352294,0.08554135376634556,0.0375843348675557,0.43937035378486683,57.2,28.2789674493253,0.49438754282037234
E,2025-01,33.2,6.978538528947161,0.21019694364298677,0.1149660935459395,0.10877440858436431,0.9461433821868441,57.6,25.774017925034503,0.44746558897629346
E,2025-02,41.2,15.546703830716014,0.3773471803571848,0.13304411563388535,0.12645957938789004,0.9505086247924348,46.8,28.630403420140624,0.6117607568406117
E,2025-03,42.2,13.026895255585654,0.30869420036932826,0.118480967616488,0.0983649675739359,0.8302174564638453,42.0,14.317821063276353,0.34090050150657986
E,2025-04,37.2,14.584238067173752,0.39204941040789654,0.022373232369389044,0.011141196945531102,0.4979699294937122,54.6,17.952715672009067,0.3288043163371624
E,2025-05,34.6,19.91983935678197,0.575717900485028,0.0999275248063854,0.07892872795009419,0.789859731870899,59.0,18.23458252881047,0.30906072082729613
E,2025-06,29.4,10.644247272588137,0.36204922695878017,0.02663676003304787,0.0091393169529646,0.3431091822588623,60.2,15.287249589118376,0.25394102307505606
E,2025-07,40.4,15.420765220960988,0.38170210942972743,0.05501959906651728,0.038572042196827167,0.7010600377184603,67.0,26.42915057280502,0.394464933922463
E,2025-08,39.8,10.134100848126586,0.25462564945041677,0.10484394629518015,0.11155804699791494,1.0640389926170057,39.4,26.14000765110829,0.663451970840312
E,2025-09,49.0,12.884098726725126,0.2629407903413291,0.050000184530530345,0.07579072824080915,1.5158089705555182,52.6,17.052858997833766,0.32419884026299933
E,2025-10,42.0,18.411952639521967,0.438379824750523,0.029298650736177833,0.008761321391963998,0.2990349784655974,36.0,8.660254037844387,0.2405626121623441
E,2025-11,35.0,16.837458240482736,0.4810702354423639,0.06012045010889844,0.04050280859229035,0.6736943672066008,52.8,15.927962832703999,0.3016659627406061
E,2025-12,40.6,14.587666023048376,0.35930211879429497,0.06515739062127232,0.058068930064007256,0.8912101836848136,36.6,16.816658407662327,0.45947154119295974
E,2026-01,41.4,15.25778489820852,0.3685455289422348,0.029639347043648668,0.026680738825082425,0.9001797099575365,47.0,11.726039399558575,0.24949019999060798
E,2026-02,43.8,19.664689166117018,0.44896550607573105,0.0509744102840766,0.07515586268791352,1.4743841521476264,61.4,7.76530746332687,0.12647080559164284
E,2026-03,50.8,10.56882207249228,0.20804767859236772,0.06877624845915939,0.05522039368326419,0.8028991827906269,64.0,11.916375287812984,0.18619336387207788
E,2026-04,39.8,9.85900603509299,0.24771371947469828,0.03930090658349941,0.035505834583567555,0.9034355100214093,63.8,17.44133022449836,0.27337508188868903
E,2026-05,34.4,14.363147287415806,0.4175333513783665,0.0453716568039919,0.059903406772359245,1.3202825506493034,73.6,13.011533345459329,0.1767871378459148
