symbol,month,mode,n_actual,kish_n_eff,kish_ratio
BTCUSDT,2020-01,baseline_abs_pnl,79,75.61843907942844,0.9571954313851702
BTCUSDT,2020-01,uniform,79,79.0,1.0
BTCUSDT,2020-01,uniqueness_only,79,69.86692807592974,0.8843914946320219
BTCUSDT,2020-01,composite,79,11.605421126141067,0.14690406488786162
BTCUSDT,2020-02,baseline_abs_pnl,87,84.12889013429978,0.9669987371758595
BTCUSDT,2020-02,uniform,87,87.0,1.0
BTCUSDT,2020-02,uniqueness_only,87,87.00000000000004,1.0000000000000004
BTCUSDT,2020-02,composite,87,87.00000000000004,1.0000000000000004
BTCUSDT,2020-03,baseline_abs_pnl,93,69.85789750222264,0.7511601881959424
BTCUSDT,2020-03,uniform,93,93.0,1.0
BTCUSDT,2020-03,uniqueness_only,93,93.00000000000003,1.0000000000000002
BTCUSDT,2020-03,composite,93,93.00000000000011,1.0000000000000013
BTCUSDT,2020-04,baseline_abs_pnl,90,84.59762909479406,0.9399736566088228
BTCUSDT,2020-04,uniform,90,90.0,1.0
BTCUSDT,2020-04,uniqueness_only,90,90.00000000000001,1.0000000000000002
BTCUSDT,2020-04,composite,90,90.00000000000006,1.0000000000000007
BTCUSDT,2020-05,baseline_abs_pnl,93,88.36676889382514,0.9501803106862918
BTCUSDT,2020-05,uniform,93,93.0,1.0
BTCUSDT,2020-05,uniqueness_only,93,93.00000000000003,1.0000000000000002
BTCUSDT,2020-05,composite,93,93.00000000000011,1.0000000000000013
BTCUSDT,2020-06,baseline_abs_pnl,90,84.26558497581098,0.9362842775090109
BTCUSDT,2020-06,uniform,90,90.0,1.0
BTCUSDT,2020-06,uniqueness_only,90,90.00000000000001,1.0000000000000002
BTCUSDT,2020-06,composite,90,90.00000000000006,1.0000000000000007
BTCUSDT,2020-07,baseline_abs_pnl,93,88.55305441427534,0.9521833807986595
BTCUSDT,2020-07,uniform,93,93.0,1.0
BTCUSDT,2020-07,uniqueness_only,93,93.00000000000003,1.0000000000000002
BTCUSDT,2020-07,composite,93,93.00000000000011,1.0000000000000013
BTCUSDT,2020-08,baseline_abs_pnl,93,87.48132371103189,0.9406593947422784
BTCUSDT,2020-08,uniform,93,93.0,1.0
BTCUSDT,2020-08,uniqueness_only,93,93.00000000000003,1.0000000000000002
BTCUSDT,2020-08,composite,93,93.00000000000011,1.0000000000000013
BTCUSDT,2020-09,baseline_abs_pnl,90,84.92629001647076,0.9436254446274529
BTCUSDT,2020-09,uniform,90,90.0,1.0
BTCUSDT,2020-09,uniqueness_only,90,90.00000000000001,1.0000000000000002
BTCUSDT,2020-09,composite,90,90.00000000000006,1.0000000000000007
BTCUSDT,2020-10,baseline_abs_pnl,93,89.91093767808248,0.9667842761084138
BTCUSDT,2020-10,uniform,93,93.0,1.0
BTCUSDT,2020-10,uniqueness_only,93,93.00000000000003,1.0000000000000002
BTCUSDT,2020-10,composite,93,93.00000000000011,1.0000000000000013
BTCUSDT,2020-11,baseline_abs_pnl,90,85.25946381431146,0.9473273757145718
BTCUSDT,2020-11,uniform,90,90.0,1.0
BTCUSDT,2020-11,uniqueness_only,90,90.00000000000001,1.0000000000000002
BTCUSDT,2020-11,composite,90,90.00000000000006,1.0000000000000007
BTCUSDT,2020-12,baseline_abs_pnl,93,87.71009149516352,0.9431192633888551
BTCUSDT,2020-12,uniform,93,93.0,1.0
BTCUSDT,2020-12,uniqueness_only,93,93.00000000000003,1.0000000000000002
BTCUSDT,2020-12,composite,93,93.00000000000013,1.0000000000000013
BTCUSDT,2021-01,baseline_abs_pnl,93,85.49606208328572,0.9193124955192014
BTCUSDT,2021-01,uniform,93,93.0,1.0
BTCUSDT,2021-01,uniqueness_only,93,93.00000000000003,1.0000000000000002
BTCUSDT,2021-01,composite,93,93.00000000000011,1.0000000000000013
BTCUSDT,2021-02,baseline_abs_pnl,84,77.22854596552006,0.9193874519704769
BTCUSDT,2021-02,uniform,84,84.0,1.0
BTCUSDT,2021-02,uniqueness_only,84,84.00000000000001,1.0000000000000002
BTCUSDT,2021-02,composite,84,84.00000000000001,1.0000000000000002
BTCUSDT,2021-03,baseline_abs_pnl,93,83.89492248119538,0.9020959406580148
BTCUSDT,2021-03,uniform,93,93.0,1.0
BTCUSDT,2021-03,uniqueness_only,93,93.00000000000003,1.0000000000000002
BTCUSDT,2021-03,composite,93,93.00000000000011,1.0000000000000013
BTCUSDT,2021-04,baseline_abs_pnl,90,81.61818904645486,0.9068687671828317
BTCUSDT,2021-04,uniform,90,90.0,1.0
BTCUSDT,2021-04,uniqueness_only,90,90.00000000000001,1.0000000000000002
BTCUSDT,2021-04,composite,90,90.00000000000006,1.0000000000000007
BTCUSDT,2021-05,baseline_abs_pnl,93,78.8129161402969,0.8474507111859882
BTCUSDT,2021-05,uniform,93,93.0,1.0
BTCUSDT,2021-05,uniqueness_only,93,93.00000000000003,1.0000000000000002
BTCUSDT,2021-05,composite,93,93.00000000000011,1.0000000000000013
BTCUSDT,2021-06,baseline_abs_pnl,90,82.19888777628073,0.9133209752920081
BTCUSDT,2021-06,uniform,90,90.0,1.0
BTCUSDT,2021-06,uniqueness_only,90,90.00000000000001,1.0000000000000002
BTCUSDT,2021-06,composite,90,90.00000000000006,1.0000000000000007
BTCUSDT,2021-07,baseline_abs_pnl,93,88.09542602722904,0.9472626454540757
BTCUSDT,2021-07,uniform,93,93.0,1.0
BTCUSDT,2021-07,uniqueness_only,93,93.00000000000003,1.0000000000000002
BTCUSDT,2021-07,composite,93,93.00000000000011,1.0000000000000013
BTCUSDT,2021-08,baseline_abs_pnl,93,83.41879918281457,0.8969763352990814
BTCUSDT,2021-08,uniform,93,93.0,1.0
BTCUSDT,2021-08,uniqueness_only,93,93.00000000000003,1.0000000000000002
BTCUSDT,2021-08,composite,93,93.00000000000011,1.0000000000000013
BTCUSDT,2021-09,baseline_abs_pnl,90,84.53699578952862,0.9392999532169847
BTCUSDT,2021-09,uniform,90,90.0,1.0
BTCUSDT,2021-09,uniqueness_only,90,90.00000000000001,1.0000000000000002
BTCUSDT,2021-09,composite,90,90.00000000000006,1.0000000000000007
BTCUSDT,2021-10,baseline_abs_pnl,93,86.21399552342636,0.9270322099293157
BTCUSDT,2021-10,uniform,93,93.0,1.0
BTCUSDT,2021-10,uniqueness_only,93,93.00000000000003,1.0000000000000002
BTCUSDT,2021-10,composite,93,93.00000000000011,1.0000000000000013
BTCUSDT,2021-11,baseline_abs_pnl,90,86.45057998370811,0.960561999818979
BTCUSDT,2021-11,uniform,90,90.0,1.0
BTCUSDT,2021-11,uniqueness_only,90,90.00000000000001,1.0000000000000002
BTCUSDT,2021-11,composite,90,90.00000000000006,1.0000000000000007
BTCUSDT,2021-12,baseline_abs_pnl,93,84.95553617876948,0.9135003890190266
BTCUSDT,2021-12,uniform,93,93.0,1.0
BTCUSDT,2021-12,uniqueness_only,93,93.00000000000003,1.0000000000000002
BTCUSDT,2021-12,composite,93,93.00000000000011,1.0000000000000013
BTCUSDT,2022-01,baseline_abs_pnl,93,87.26183871252843,0.9382993409949294
BTCUSDT,2022-01,uniform,93,93.0,1.0
BTCUSDT,2022-01,uniqueness_only,93,93.00000000000003,1.0000000000000002
BTCUSDT,2022-01,composite,93,93.00000000000011,1.0000000000000013
BTCUSDT,2022-02,baseline_abs_pnl,84,79.99884389596058,0.9523671892376259
BTCUSDT,2022-02,uniform,84,84.0,1.0
BTCUSDT,2022-02,uniqueness_only,84,84.00000000000001,1.0000000000000002
BTCUSDT,2022-02,composite,84,84.00000000000001,1.0000000000000002
BTCUSDT,2022-03,baseline_abs_pnl,93,88.0267553525862,0.9465242511030775
BTCUSDT,2022-03,uniform,93,93.0,1.0
BTCUSDT,2022-03,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2022-03,composite,93,93.00000000000001,1.0000000000000002
BTCUSDT,2022-04,baseline_abs_pnl,90,86.20974967336981,0.9578861074818869
BTCUSDT,2022-04,uniform,90,90.0,1.0
BTCUSDT,2022-04,uniqueness_only,90,89.99999999999997,0.9999999999999997
BTCUSDT,2022-04,composite,90,89.99999999999997,0.9999999999999997
BTCUSDT,2022-05,baseline_abs_pnl,93,83.46043056862098,0.8974239846088278
BTCUSDT,2022-05,uniform,93,93.0,1.0
BTCUSDT,2022-05,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2022-05,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2022-06,baseline_abs_pnl,90,77.80623916227448,0.8645137684697164
BTCUSDT,2022-06,uniform,90,90.0,1.0
BTCUSDT,2022-06,uniqueness_only,90,89.99999999999997,0.9999999999999997
BTCUSDT,2022-06,composite,90,89.99999999999997,0.9999999999999997
BTCUSDT,2022-07,baseline_abs_pnl,93,87.37450481853114,0.9395108045003348
BTCUSDT,2022-07,uniform,93,93.0,1.0
BTCUSDT,2022-07,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2022-07,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2022-08,baseline_abs_pnl,93,87.63436324925414,0.9423049811747757
BTCUSDT,2022-08,uniform,93,93.0,1.0
BTCUSDT,2022-08,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2022-08,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2022-09,baseline_abs_pnl,90,82.87806581838132,0.9208673979820147
BTCUSDT,2022-09,uniform,90,90.0,1.0
BTCUSDT,2022-09,uniqueness_only,90,89.99999999999997,0.9999999999999997
BTCUSDT,2022-09,composite,90,89.99999999999997,0.9999999999999997
BTCUSDT,2022-10,baseline_abs_pnl,93,88.10951474341789,0.9474141370259989
BTCUSDT,2022-10,uniform,93,93.0,1.0
BTCUSDT,2022-10,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2022-10,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2022-11,baseline_abs_pnl,90,82.87064649937159,0.9207849611041288
BTCUSDT,2022-11,uniform,90,90.0,1.0
BTCUSDT,2022-11,uniqueness_only,90,89.99999999999997,0.9999999999999997
BTCUSDT,2022-11,composite,90,89.99999999999997,0.9999999999999997
BTCUSDT,2022-12,baseline_abs_pnl,93,89.55767758655152,0.962985780500554
BTCUSDT,2022-12,uniform,93,93.0,1.0
BTCUSDT,2022-12,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2022-12,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2023-01,baseline_abs_pnl,93,88.30635156438514,0.9495306619826359
BTCUSDT,2023-01,uniform,93,93.0,1.0
BTCUSDT,2023-01,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2023-01,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2023-02,baseline_abs_pnl,84,81.17102575116941,0.9663217351329692
BTCUSDT,2023-02,uniform,84,84.0,1.0
BTCUSDT,2023-02,uniqueness_only,84,83.99999999999999,0.9999999999999998
BTCUSDT,2023-02,composite,84,83.99999999999994,0.9999999999999993
BTCUSDT,2023-03,baseline_abs_pnl,93,83.87315851360383,0.9018619195011164
BTCUSDT,2023-03,uniform,93,93.0,1.0
BTCUSDT,2023-03,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2023-03,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2023-04,baseline_abs_pnl,90,86.6471024116487,0.9627455823516523
BTCUSDT,2023-04,uniform,90,90.0,1.0
BTCUSDT,2023-04,uniqueness_only,90,89.99999999999997,0.9999999999999997
BTCUSDT,2023-04,composite,90,89.99999999999997,0.9999999999999997
BTCUSDT,2023-05,baseline_abs_pnl,93,86.91173671988362,0.9345348034396088
BTCUSDT,2023-05,uniform,93,93.0,1.0
BTCUSDT,2023-05,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2023-05,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2023-06,baseline_abs_pnl,90,86.49310614385652,0.9610345127095169
BTCUSDT,2023-06,uniform,90,90.0,1.0
BTCUSDT,2023-06,uniqueness_only,90,89.99999999999997,0.9999999999999997
BTCUSDT,2023-06,composite,90,89.99999999999997,0.9999999999999997
BTCUSDT,2023-07,baseline_abs_pnl,93,89.77078114658185,0.9652772166299124
BTCUSDT,2023-07,uniform,93,93.0,1.0
BTCUSDT,2023-07,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2023-07,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2023-08,baseline_abs_pnl,93,90.41487804969022,0.9722029897816152
BTCUSDT,2023-08,uniform,93,93.0,1.0
BTCUSDT,2023-08,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2023-08,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2023-09,baseline_abs_pnl,90,86.4336252625663,0.9603736140285144
BTCUSDT,2023-09,uniform,90,90.0,1.0
BTCUSDT,2023-09,uniqueness_only,90,89.99999999999997,0.9999999999999997
BTCUSDT,2023-09,composite,90,89.99999999999997,0.9999999999999997
BTCUSDT,2023-10,baseline_abs_pnl,93,89.25139133988026,0.9596923799987125
BTCUSDT,2023-10,uniform,93,93.0,1.0
BTCUSDT,2023-10,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2023-10,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2023-11,baseline_abs_pnl,90,86.52668408301689,0.9614076009224098
BTCUSDT,2023-11,uniform,90,90.0,1.0
BTCUSDT,2023-11,uniqueness_only,90,89.99999999999997,0.9999999999999997
BTCUSDT,2023-11,composite,90,89.99999999999997,0.9999999999999997
BTCUSDT,2023-12,baseline_abs_pnl,93,90.62753309665374,0.9744896031898251
BTCUSDT,2023-12,uniform,93,93.0,1.0
BTCUSDT,2023-12,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2023-12,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2024-01,baseline_abs_pnl,93,86.83768027246138,0.9337384975533483
BTCUSDT,2024-01,uniform,93,93.0,1.0
BTCUSDT,2024-01,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2024-01,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2024-02,baseline_abs_pnl,87,83.07038851353703,0.954832051879736
BTCUSDT,2024-02,uniform,87,87.0,1.0
BTCUSDT,2024-02,uniqueness_only,87,86.99999999999997,0.9999999999999997
BTCUSDT,2024-02,composite,87,86.99999999999994,0.9999999999999993
BTCUSDT,2024-03,baseline_abs_pnl,93,87.72607564739666,0.9432911359935124
BTCUSDT,2024-03,uniform,93,93.0,1.0
BTCUSDT,2024-03,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2024-03,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2024-04,baseline_abs_pnl,90,85.93149864704685,0.9547944294116317
BTCUSDT,2024-04,uniform,90,90.0,1.0
BTCUSDT,2024-04,uniqueness_only,90,89.99999999999997,0.9999999999999997
BTCUSDT,2024-04,composite,90,89.99999999999997,0.9999999999999997
BTCUSDT,2024-05,baseline_abs_pnl,93,87.72780392957823,0.9433097196728842
BTCUSDT,2024-05,uniform,93,93.0,1.0
BTCUSDT,2024-05,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2024-05,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2024-06,baseline_abs_pnl,90,88.27937906153952,0.9808819895726613
BTCUSDT,2024-06,uniform,90,90.0,1.0
BTCUSDT,2024-06,uniqueness_only,90,89.99999999999997,0.9999999999999997
BTCUSDT,2024-06,composite,90,89.99999999999997,0.9999999999999997
BTCUSDT,2024-07,baseline_abs_pnl,93,89.37051420080748,0.9609732709764245
BTCUSDT,2024-07,uniform,93,93.0,1.0
BTCUSDT,2024-07,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2024-07,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2024-08,baseline_abs_pnl,93,87.53293888783105,0.9412143966433446
BTCUSDT,2024-08,uniform,93,93.0,1.0
BTCUSDT,2024-08,uniqueness_only,93,92.99999999999997,0.9999999999999997
BTCUSDT,2024-08,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2024-09,baseline_abs_pnl,90,86.33353654769819,0.9592615171966465
BTCUSDT,2024-09,uniform,90,90.0,1.0
BTCUSDT,2024-09,uniqueness_only,90,89.99999999999997,0.9999999999999997
BTCUSDT,2024-09,composite,90,89.99999999999997,0.9999999999999997
BTCUSDT,2024-10,baseline_abs_pnl,93,90.65247338097377,0.9747577782900406
BTCUSDT,2024-10,uniform,93,93.0,1.0
BTCUSDT,2024-10,uniqueness_only,93,93.00000000000001,1.0000000000000002
BTCUSDT,2024-10,composite,93,92.99999999999996,0.9999999999999996
BTCUSDT,2024-11,baseline_abs_pnl,90,85.6726250352668,0.951918055947409
BTCUSDT,2024-11,uniform,90,90.0,1.0
BTCUSDT,2024-11,uniqueness_only,90,90.00000000000001,1.0000000000000002
BTCUSDT,2024-11,composite,90,90.00000000000006,1.0000000000000007
BTCUSDT,2024-12,baseline_abs_pnl,93,89.73319674623765,0.964873083292878
BTCUSDT,2024-12,uniform,93,93.0,1.0
BTCUSDT,2024-12,uniqueness_only,93,93.00000000000003,1.0000000000000002
BTCUSDT,2024-12,composite,93,93.00000000000004,1.0000000000000004
BTCUSDT,2025-01,baseline_abs_pnl,93,89.28291298690137,0.9600313224397996
BTCUSDT,2025-01,uniform,93,93.0,1.0
BTCUSDT,2025-01,uniqueness_only,93,93.00000000000003,1.0000000000000002
BTCUSDT,2025-01,composite,93,93.00000000000004,1.0000000000000004
BTCUSDT,2025-02,baseline_abs_pnl,84,75.7125058237957,0.9013393550451868
BTCUSDT,2025-02,uniform,84,84.0,1.0
BTCUSDT,2025-02,uniqueness_only,84,84.00000000000001,1.0000000000000002
BTCUSDT,2025-02,composite,84,84.00000000000003,1.0000000000000004
BTCUSDT,2025-03,baseline_abs_pnl,69,59.113695738378055,0.8567202280924355
BTCUSDT,2025-03,uniform,69,69.0,1.0
BTCUSDT,2025-03,uniqueness_only,69,60.3941157361384,0.8752770396541798
BTCUSDT,2025-03,composite,69,60.39411573613844,0.8752770396541802
ETHUSDT,2020-01,baseline_abs_pnl,79,74.8679016677675,0.9476949578198417
ETHUSDT,2020-01,uniform,79,79.0,1.0
ETHUSDT,2020-01,uniqueness_only,79,69.86692807592974,0.8843914946320219
ETHUSDT,2020-01,composite,79,11.605421126141067,0.14690406488786162
ETHUSDT,2020-02,baseline_abs_pnl,87,79.43474776670351,0.9130430777782013
ETHUSDT,2020-02,uniform,87,87.0,1.0
ETHUSDT,2020-02,uniqueness_only,87,87.00000000000004,1.0000000000000004
ETHUSDT,2020-02,composite,87,87.00000000000004,1.0000000000000004
ETHUSDT,2020-03,baseline_abs_pnl,93,76.5904756340529,0.8235535014414289
ETHUSDT,2020-03,uniform,93,93.0,1.0
ETHUSDT,2020-03,uniqueness_only,93,93.00000000000003,1.0000000000000002
ETHUSDT,2020-03,composite,93,93.00000000000011,1.0000000000000013
ETHUSDT,2020-04,baseline_abs_pnl,90,86.78554852194848,0.9642838724660943
ETHUSDT,2020-04,uniform,90,90.0,1.0
ETHUSDT,2020-04,uniqueness_only,90,90.00000000000001,1.0000000000000002
ETHUSDT,2020-04,composite,90,90.00000000000006,1.0000000000000007
ETHUSDT,2020-05,baseline_abs_pnl,93,84.06033115732686,0.9038745285734071
ETHUSDT,2020-05,uniform,93,93.0,1.0
ETHUSDT,2020-05,uniqueness_only,93,93.00000000000003,1.0000000000000002
ETHUSDT,2020-05,composite,93,93.00000000000011,1.0000000000000013
ETHUSDT,2020-06,baseline_abs_pnl,90,84.50260802234442,0.938917866914938
ETHUSDT,2020-06,uniform,90,90.0,1.0
ETHUSDT,2020-06,uniqueness_only,90,90.00000000000001,1.0000000000000002
ETHUSDT,2020-06,composite,90,90.00000000000006,1.0000000000000007
ETHUSDT,2020-07,baseline_abs_pnl,93,85.32587357012119,0.9174825115066795
ETHUSDT,2020-07,uniform,93,93.0,1.0
ETHUSDT,2020-07,uniqueness_only,93,93.00000000000003,1.0000000000000002
ETHUSDT,2020-07,composite,93,93.00000000000011,1.0000000000000013
ETHUSDT,2020-08,baseline_abs_pnl,93,86.40756951793558,0.9291136507304901
ETHUSDT,2020-08,uniform,93,93.0,1.0
ETHUSDT,2020-08,uniqueness_only,93,93.00000000000003,1.0000000000000002
ETHUSDT,2020-08,composite,93,93.00000000000011,1.0000000000000013
ETHUSDT,2020-09,baseline_abs_pnl,90,77.32749576584995,0.8591943973983327
ETHUSDT,2020-09,uniform,90,90.0,1.0
ETHUSDT,2020-09,uniqueness_only,90,90.00000000000001,1.0000000000000002
ETHUSDT,2020-09,composite,90,90.00000000000006,1.0000000000000007
ETHUSDT,2020-10,baseline_abs_pnl,93,88.42969610597119,0.9508569473760343
ETHUSDT,2020-10,uniform,93,93.0,1.0
ETHUSDT,2020-10,uniqueness_only,93,93.00000000000003,1.0000000000000002
ETHUSDT,2020-10,composite,93,93.00000000000011,1.0000000000000013
ETHUSDT,2020-11,baseline_abs_pnl,90,80.74468318635364,0.8971631465150405
ETHUSDT,2020-11,uniform,90,90.0,1.0
ETHUSDT,2020-11,uniqueness_only,90,90.00000000000001,1.0000000000000002
ETHUSDT,2020-11,composite,90,90.00000000000006,1.0000000000000007
ETHUSDT,2020-12,baseline_abs_pnl,93,87.48171675172162,0.940663620986254
ETHUSDT,2020-12,uniform,93,93.0,1.0
ETHUSDT,2020-12,uniqueness_only,93,93.00000000000003,1.0000000000000002
ETHUSDT,2020-12,composite,93,93.00000000000013,1.0000000000000013
ETHUSDT,2021-01,baseline_abs_pnl,93,83.19868522633004,0.8946095185626887
ETHUSDT,2021-01,uniform,93,93.0,1.0
ETHUSDT,2021-01,uniqueness_only,93,93.00000000000003,1.0000000000000002
ETHUSDT,2021-01,composite,93,93.00000000000011,1.0000000000000013
ETHUSDT,2021-02,baseline_abs_pnl,84,71.91005314780335,0.8560720612833732
ETHUSDT,2021-02,uniform,84,84.0,1.0
ETHUSDT,2021-02,uniqueness_only,84,84.00000000000001,1.0000000000000002
ETHUSDT,2021-02,composite,84,84.00000000000001,1.0000000000000002
ETHUSDT,2021-03,baseline_abs_pnl,93,79.37279142883621,0.853470875578884
ETHUSDT,2021-03,uniform,93,93.0,1.0
ETHUSDT,2021-03,uniqueness_only,93,93.00000000000003,1.0000000000000002
ETHUSDT,2021-03,composite,93,93.00000000000011,1.0000000000000013
ETHUSDT,2021-04,baseline_abs_pnl,90,81.02205747179256,0.9002450830199173
ETHUSDT,2021-04,uniform,90,90.0,1.0
ETHUSDT,2021-04,uniqueness_only,90,90.00000000000001,1.0000000000000002
ETHUSDT,2021-04,composite,90,90.00000000000006,1.0000000000000007
ETHUSDT,2021-05,baseline_abs_pnl,93,78.72241429538953,0.8464775730687046
ETHUSDT,2021-05,uniform,93,93.0,1.0
ETHUSDT,2021-05,uniqueness_only,93,93.00000000000003,1.0000000000000002
ETHUSDT,2021-05,composite,93,93.00000000000011,1.0000000000000013
ETHUSDT,2021-06,baseline_abs_pnl,90,82.84546252385019,0.920505139153891
ETHUSDT,2021-06,uniform,90,90.0,1.0
ETHUSDT,2021-06,uniqueness_only,90,90.00000000000001,1.0000000000000002
ETHUSDT,2021-06,composite,90,90.00000000000006,1.0000000000000007
ETHUSDT,2021-07,baseline_abs_pnl,93,88.60630410489249,0.9527559581171235
ETHUSDT,2021-07,uniform,93,93.0,1.0
ETHUSDT,2021-07,uniqueness_only,93,93.00000000000003,1.0000000000000002
ETHUSDT,2021-07,composite,93,93.00000000000011,1.0000000000000013
ETHUSDT,2021-08,baseline_abs_pnl,93,82.16569877330234,0.883502137347337
ETHUSDT,2021-08,uniform,93,93.0,1.0
ETHUSDT,2021-08,uniqueness_only,93,93.00000000000003,1.0000000000000002
ETHUSDT,2021-08,composite,93,93.00000000000011,1.0000000000000013
ETHUSDT,2021-09,baseline_abs_pnl,90,82.72862023812556,0.9192068915347285
ETHUSDT,2021-09,uniform,90,90.0,1.0
ETHUSDT,2021-09,uniqueness_only,90,90.00000000000001,1.0000000000000002
ETHUSDT,2021-09,composite,90,90.00000000000006,1.0000000000000007
ETHUSDT,2021-10,baseline_abs_pnl,93,87.30440456845675,0.9387570383705026
ETHUSDT,2021-10,uniform,93,93.0,1.0
ETHUSDT,2021-10,uniqueness_only,93,93.00000000000003,1.0000000000000002
ETHUSDT,2021-10,composite,93,93.00000000000011,1.0000000000000013
ETHUSDT,2021-11,baseline_abs_pnl,90,83.4947956214622,0.9277199513495801
ETHUSDT,2021-11,uniform,90,90.0,1.0
ETHUSDT,2021-11,uniqueness_only,90,90.00000000000001,1.0000000000000002
ETHUSDT,2021-11,composite,90,90.00000000000006,1.0000000000000007
ETHUSDT,2021-12,baseline_abs_pnl,93,82.89729166406983,0.8913687275706433
ETHUSDT,2021-12,uniform,93,93.0,1.0
ETHUSDT,2021-12,uniqueness_only,93,93.00000000000003,1.0000000000000002
ETHUSDT,2021-12,composite,93,93.00000000000011,1.0000000000000013
ETHUSDT,2022-01,baseline_abs_pnl,93,85.83043661737352,0.9229079206169196
ETHUSDT,2022-01,uniform,93,93.0,1.0
ETHUSDT,2022-01,uniqueness_only,93,93.00000000000003,1.0000000000000002
ETHUSDT,2022-01,composite,93,93.00000000000011,1.0000000000000013
ETHUSDT,2022-02,baseline_abs_pnl,84,79.43332695368524,0.945634844686729
ETHUSDT,2022-02,uniform,84,84.0,1.0
ETHUSDT,2022-02,uniqueness_only,84,84.00000000000001,1.0000000000000002
ETHUSDT,2022-02,composite,84,84.00000000000001,1.0000000000000002
ETHUSDT,2022-03,baseline_abs_pnl,93,84.86830366282717,0.9125624049766363
ETHUSDT,2022-03,uniform,93,93.0,1.0
ETHUSDT,2022-03,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2022-03,composite,93,93.00000000000001,1.0000000000000002
ETHUSDT,2022-04,baseline_abs_pnl,90,85.73126906921406,0.9525696563246007
ETHUSDT,2022-04,uniform,90,90.0,1.0
ETHUSDT,2022-04,uniqueness_only,90,89.99999999999997,0.9999999999999997
ETHUSDT,2022-04,composite,90,89.99999999999997,0.9999999999999997
ETHUSDT,2022-05,baseline_abs_pnl,93,82.31744700625855,0.8851338387769736
ETHUSDT,2022-05,uniform,93,93.0,1.0
ETHUSDT,2022-05,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2022-05,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2022-06,baseline_abs_pnl,90,75.82382380593698,0.8424869311770776
ETHUSDT,2022-06,uniform,90,90.0,1.0
ETHUSDT,2022-06,uniqueness_only,90,89.99999999999997,0.9999999999999997
ETHUSDT,2022-06,composite,90,89.99999999999997,0.9999999999999997
ETHUSDT,2022-07,baseline_abs_pnl,93,85.06484520697802,0.9146757549137422
ETHUSDT,2022-07,uniform,93,93.0,1.0
ETHUSDT,2022-07,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2022-07,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2022-08,baseline_abs_pnl,93,88.07961901816238,0.9470926776146492
ETHUSDT,2022-08,uniform,93,93.0,1.0
ETHUSDT,2022-08,uniqueness_only,93,92.99999999999997,0.9999999999999997
ETHUSDT,2022-08,composite,93,92.99999999999996,0.9999999999999996
ETHUSDT,2022-09,baseline_abs_pnl,90,75.87594941625022,0.8430661046250024
ETHUSDT,2022-09,uniform,90,90.0,1.0
ETHUSDT,2022-09,uniqueness_only,90,89.99999999999997,0.9999999999999997
ETHUSDT,2022-09,composite,90,89.99999999999997,0.9999999999999997
ETHUSDT,2022-10,baseline_abs_pnl,93,87.33900947464096,0.9391291341359242
