symbol,open_time,close_time,net_weighted,net_raw,weight,month,regime
ETHUSDT,1675411199999,1676016000000,5.237800,5.237800,1.0000,2023-02,BTC_FLAT
AAVEUSDT,1675497599999,1675987199999,12.102600,12.102600,1.0000,2023-02,BTC_FLAT
DOTUSDT,1675843199999,1675987199999,11.702800,11.702800,1.0000,2023-02,BTC_FLAT
XRPUSDT,1675958399999,1675987199999,6.944600,6.944600,1.0000,2023-02,BTC_FLAT
BTCUSDT,1676015999999,1676476799999,-3.028600,-3.028600,1.0000,2023-02,BTC_FLAT
DOTUSDT,1676073599999,1676534399999,-7.563400,-7.563400,1.0000,2023-02,BTC_DOWN
AAVEUSDT,1676073599999,1676534399999,14.997100,14.997100,1.0000,2023-02,BTC_DOWN
XRPUSDT,1676073599999,1676275199999,-4.265700,-4.265700,1.0000,2023-02,BTC_DOWN
XRPUSDT,1676361599999,1676505599999,7.158500,7.158500,1.0000,2023-02,BTC_DOWN
ETHUSDT,1676419199999,1676505599999,-4.001200,-4.001200,1.0000,2023-02,BTC_DOWN
XRPUSDT,1676591999999,1677196800000,1.020100,1.020100,1.0000,2023-02,BTC_UP
DOTUSDT,1676620799999,1676678399999,-6.617700,-6.617700,1.0000,2023-02,BTC_FLAT
ETHUSDT,1676620799999,1677225600000,0.078400,0.078400,1.0000,2023-02,BTC_FLAT
AAVEUSDT,1676620799999,1677225600000,0.778700,0.778700,1.0000,2023-02,BTC_FLAT
BTCUSDT,1676707199999,1677254399999,-4.139400,-4.139400,1.0000,2023-02,BTC_UP
DOTUSDT,1676764799999,1676822399999,-6.392400,-6.392400,1.0000,2023-02,BTC_UP
XRPUSDT,1677283199999,1677830399999,-3.787500,-3.787500,1.0000,2023-03,BTC_UP
AAVEUSDT,1677311999999,1677830399999,-6.189500,-6.189500,1.0000,2023-03,BTC_FLAT
BTCUSDT,1677340799999,1677513599999,-3.488300,-3.488300,1.0000,2023-02,BTC_FLAT
BTCUSDT,1677628799999,1677657599999,-3.041700,-3.041700,1.0000,2023-03,BTC_FLAT
DOTUSDT,1677657599999,1677830399999,-5.591100,-5.591100,1.0000,2023-03,BTC_DOWN
ETHUSDT,1677686399999,1677830399999,6.443800,6.443800,1.0000,2023-03,BTC_FLAT
BTCUSDT,1677743999999,1677830399999,6.017000,6.017000,1.0000,2023-03,BTC_FLAT
BTCUSDT,1677916799999,1678406399999,6.256000,6.256000,1.0000,2023-03,BTC_DOWN
AAVEUSDT,1677916799999,1678406399999,9.730200,9.730200,1.0000,2023-03,BTC_DOWN
XRPUSDT,1677916799999,1678089599999,-3.655400,-3.655400,1.0000,2023-03,BTC_DOWN
ETHUSDT,1677945599999,1678406399999,-3.434000,-3.434000,1.0000,2023-03,BTC_DOWN
DOTUSDT,1678031999999,1678406399999,10.411200,10.411200,1.0000,2023-03,BTC_DOWN
XRPUSDT,1678175999999,1678291199999,5.999800,5.999800,1.0000,2023-03,BTC_FLAT
XRPUSDT,1678377599999,1678406399999,-3.995500,-3.995500,1.0000,2023-03,BTC_DOWN
DOTUSDT,1678492799999,1678809599999,14.379100,14.379100,1.0000,2023-03,BTC_DOWN
AAVEUSDT,1678492799999,1678550399999,-5.750000,-5.750000,1.0000,2023-03,BTC_DOWN
XRPUSDT,1678492799999,1678636799999,-4.856900,-4.856900,1.0000,2023-03,BTC_DOWN
ETHUSDT,1678579199999,1678694399999,8.633800,8.633800,1.0000,2023-03,BTC_DOWN
BTCUSDT,1678579199999,1678665599999,-3.985300,-3.985300,1.0000,2023-03,BTC_DOWN
AAVEUSDT,1678636799999,1678694399999,11.777400,11.777400,1.0000,2023-03,BTC_DOWN
XRPUSDT,1678751999999,1679356800000,0.168700,0.168700,1.0000,2023-03,BTC_UP
AAVEUSDT,1678780799999,1678809599999,-6.040800,-6.040800,1.0000,2023-03,BTC_UP
AAVEUSDT,1678895999999,1679500800000,5.358700,5.358700,1.0000,2023-03,BTC_UP
DOTUSDT,1678924799999,1679529600000,2.897800,2.897800,1.0000,2023-03,BTC_UP
BTCUSDT,1678982399999,1679068799999,-5.529800,-5.529800,1.0000,2023-03,BTC_UP
ETHUSDT,1679039999999,1679097599999,-4.974900,-4.974900,1.0000,2023-03,BTC_UP
BTCUSDT,1679385599999,1679990400000,-2.077400,-2.077400,1.0000,2023-03,BTC_UP
AAVEUSDT,1679587199999,1679673599999,-6.194700,-6.194700,1.0000,2023-03,BTC_UP
DOTUSDT,1679615999999,1679788799999,-7.024200,-7.024200,1.0000,2023-03,BTC_UP
ETHUSDT,1679615999999,1680220800000,1.031100,1.031100,1.0000,2023-03,BTC_UP
XRPUSDT,1679702399999,1679990399999,15.103500,15.103500,1.0000,2023-03,BTC_UP
AAVEUSDT,1679759999999,1679932799999,-6.011700,-6.011700,1.0000,2023-03,BTC_UP
DOTUSDT,1679875199999,1680278399999,-5.498700,-5.498700,1.0000,2023-03,BTC_UP
AAVEUSDT,1680019199999,1680624000000,7.732800,7.732800,1.0000,2023-04,BTC_FLAT
BTCUSDT,1680076799999,1680163199999,-3.882700,-3.882700,1.0000,2023-03,BTC_FLAT
XRPUSDT,1680191999999,1680796800000,4.858700,4.858700,1.0000,2023-04,BTC_FLAT
BTCUSDT,1680249599999,1680335999999,-3.885200,-3.885200,1.0000,2023-04,BTC_FLAT
DOTUSDT,1680364799999,1680681599999,-4.522700,-4.522700,1.0000,2023-04,BTC_FLAT
ETHUSDT,1680393599999,1680623999999,-3.193600,-3.193600,1.0000,2023-04,BTC_FLAT
BTCUSDT,1680422399999,1681027200000,1.706600,1.706600,1.0000,2023-04,BTC_FLAT
AAVEUSDT,1680739199999,1680796799999,-4.149100,-4.149100,1.0000,2023-04,BTC_FLAT
ETHUSDT,1680767999999,1681372800000,-2.376500,-2.376500,1.0000,2023-04,BTC_FLAT
XRPUSDT,1680883199999,1681488000000,1.318200,1.318200,1.0000,2023-04,BTC_FLAT
AAVEUSDT,1680911999999,1681430399999,-4.062700,-4.062700,1.0000,2023-04,BTC_FLAT
BTCUSDT,1681113599999,1681171199999,3.852300,3.852300,1.0000,2023-04,BTC_FLAT
BTCUSDT,1681430399999,1681919999999,4.869700,4.869700,1.0000,2023-04,BTC_UP
DOTUSDT,1681487999999,1681603199999,-4.298900,-4.298900,1.0000,2023-04,BTC_UP
AAVEUSDT,1681516799999,1681919999999,8.209400,8.209400,1.0000,2023-04,BTC_UP
XRPUSDT,1681574399999,1681919999999,7.019600,7.019600,1.0000,2023-04,BTC_UP
DOTUSDT,1681689599999,1681919999999,7.575600,7.575600,1.0000,2023-04,BTC_UP
DOTUSDT,1682006399999,1682611200000,4.598500,4.598500,1.0000,2023-04,BTC_FLAT
BTCUSDT,1682006399999,1682524799999,-3.120000,-3.120000,1.0000,2023-04,BTC_FLAT
XRPUSDT,1682006399999,1682121599999,-5.043900,-5.043900,1.0000,2023-04,BTC_FLAT
AAVEUSDT,1682207999999,1682553599999,-4.938700,-4.938700,1.0000,2023-04,BTC_DOWN
XRPUSDT,1682207999999,1682380799999,-5.111800,-5.111800,1.0000,2023-04,BTC_DOWN
ETHUSDT,1682265599999,1682553599999,-3.587600,-3.587600,1.0000,2023-04,BTC_DOWN
XRPUSDT,1682467199999,1682553599999,-4.828200,-4.828200,1.0000,2023-04,BTC_DOWN
BTCUSDT,1682611199999,1682985599999,-4.412500,-4.412500,1.0000,2023-05,BTC_FLAT
ETHUSDT,1682639999999,1683244800000,1.552800,1.552800,1.0000,2023-05,BTC_FLAT
AAVEUSDT,1682639999999,1683244800000,0.698200,0.698200,1.0000,2023-05,BTC_FLAT
XRPUSDT,1682639999999,1683244800000,-1.301200,-1.301200,1.0000,2023-05,BTC_FLAT
DOTUSDT,1682697599999,1683302400000,0.853400,0.853400,1.0000,2023-05,BTC_FLAT
BTCUSDT,1683100799999,1683273599999,-3.221700,-3.221700,1.0000,2023-05,BTC_FLAT
AAVEUSDT,1683331199999,1683388799999,6.700200,6.700200,1.0000,2023-05,BTC_UP
XRPUSDT,1683331199999,1683532799999,5.875500,5.875500,1.0000,2023-05,BTC_UP
BTCUSDT,1683359999999,1683388799999,-3.137500,-3.137500,1.0000,2023-05,BTC_FLAT
DOTUSDT,1683388799999,1683993600000,4.597300,4.597300,1.0000,2023-05,BTC_FLAT
BTCUSDT,1683475199999,1683532799999,-3.072600,-3.072600,1.0000,2023-05,BTC_FLAT
AAVEUSDT,1683475199999,1683532799999,-3.760400,-3.760400,1.0000,2023-05,BTC_FLAT
BTCUSDT,1683619199999,1683935999999,6.078400,6.078400,1.0000,2023-05,BTC_DOWN
AAVEUSDT,1683619199999,1683763199999,-4.544100,-4.544100,1.0000,2023-05,BTC_DOWN
XRPUSDT,1683676799999,1683763199999,-3.833000,-3.833000,1.0000,2023-05,BTC_DOWN
XRPUSDT,1683878399999,1684310399999,8.723900,8.723900,1.0000,2023-05,BTC_FLAT
AAVEUSDT,1683935999999,1684540800000,3.335200,3.335200,1.0000,2023-05,BTC_DOWN
BTCUSDT,1684022399999,1684627200000,1.121500,1.121500,1.0000,2023-05,BTC_DOWN
DOTUSDT,1684079999999,1684684800000,2.318800,2.318800,1.0000,2023-05,BTC_DOWN
XRPUSDT,1684396799999,1684425599999,-3.700500,-3.700500,1.0000,2023-05,BTC_FLAT
XRPUSDT,1684511999999,1684943999999,-4.230300,-4.230300,1.0000,2023-05,BTC_FLAT
AAVEUSDT,1684627199999,1684742399999,-2.967700,-2.967700,1.0000,2023-05,BTC_FLAT
BTCUSDT,1684742399999,1684828799999,-2.106700,-2.106700,1.0000,2023-05,BTC_FLAT
DOTUSDT,1684771199999,1685001599999,-3.012600,-3.012600,1.0000,2023-05,BTC_FLAT
AAVEUSDT,1684828799999,1684943999999,-2.908200,-2.908200,1.0000,2023-05,BTC_FLAT
BTCUSDT,1684915199999,1684943999999,-2.224700,-2.224700,1.0000,2023-05,BTC_FLAT
BTCUSDT,1685030399999,1685116799999,-2.441900,-2.441900,1.0000,2023-05,BTC_FLAT
AAVEUSDT,1685030399999,1685289599999,6.368000,6.368000,1.0000,2023-05,BTC_FLAT
XRPUSDT,1685030399999,1685087999999,-3.404600,-3.404600,1.0000,2023-05,BTC_FLAT
DOTUSDT,1685087999999,1685318399999,5.917700,5.917700,1.0000,2023-05,BTC_FLAT
ETHUSDT,1685145599999,1685318399999,4.427400,4.427400,1.0000,2023-05,BTC_FLAT
BTCUSDT,1685203199999,1685318399999,3.922700,3.922700,1.0000,2023-05,BTC_FLAT
XRPUSDT,1685203199999,1685318399999,-3.313100,-3.313100,1.0000,2023-05,BTC_FLAT
AAVEUSDT,1685375999999,1685606399999,5.856300,5.856300,1.0000,2023-06,BTC_FLAT
DOTUSDT,1685404799999,1685692799999,5.395000,5.395000,1.0000,2023-06,BTC_FLAT
BTCUSDT,1685404799999,1685519999999,-2.355000,-2.355000,1.0000,2023-05,BTC_FLAT
ETHUSDT,1685548799999,1686009599999,-2.582400,-2.582400,1.0000,2023-06,BTC_FLAT
BTCUSDT,1685606399999,1685980799999,-2.697500,-2.697500,1.0000,2023-06,BTC_FLAT
XRPUSDT,1685606399999,1685923199999,7.822500,7.822500,1.0000,2023-06,BTC_FLAT
AAVEUSDT,1685692799999,1685980799999,-3.284500,-3.284500,1.0000,2023-06,BTC_FLAT
DOTUSDT,1685779199999,1685980799999,-2.973400,-2.973400,1.0000,2023-06,BTC_FLAT
XRPUSDT,1686038399999,1686383999999,-4.687600,-4.687600,1.0000,2023-06,BTC_FLAT
DOTUSDT,1686067199999,1686383999999,7.538500,7.538500,1.0000,2023-06,BTC_FLAT
AAVEUSDT,1686067199999,1686182399999,-3.957900,-3.957900,1.0000,2023-06,BTC_FLAT
ETHUSDT,1686124799999,1686182399999,-2.686900,-2.686900,1.0000,2023-06,BTC_FLAT
BTCUSDT,1686124799999,1686729600000,3.269600,3.269600,1.0000,2023-06,BTC_FLAT
AAVEUSDT,1686268799999,1686383999999,-3.789000,-3.789000,1.0000,2023-06,BTC_FLAT
ETHUSDT,1686441599999,1686787199999,-3.283500,-3.283500,1.0000,2023-06,BTC_FLAT
XRPUSDT,1686470399999,1686671999999,10.703800,10.703800,1.0000,2023-06,BTC_DOWN
DOTUSDT,1686527999999,1686787199999,-6.028200,-6.028200,1.0000,2023-06,BTC_FLAT
AAVEUSDT,1686585599999,1686815999999,-5.869500,-5.869500,1.0000,2023-06,BTC_FLAT
XRPUSDT,1686758399999,1686787199999,-5.846500,-5.846500,1.0000,2023-06,BTC_FLAT
BTCUSDT,1686815999999,1686873599999,-2.827000,-2.827000,1.0000,2023-06,BTC_DOWN
ETHUSDT,1686873599999,1686988799999,6.374300,6.374300,1.0000,2023-06,BTC_FLAT
XRPUSDT,1686873599999,1687478400000,2.776200,2.776200,1.0000,2023-06,BTC_FLAT
DOTUSDT,1686902399999,1687420799999,11.428500,11.428500,1.0000,2023-06,BTC_FLAT
AAVEUSDT,1686902399999,1687391999999,10.878700,10.878700,1.0000,2023-06,BTC_FLAT
BTCUSDT,1686959999999,1687247999999,-2.940500,-2.940500,1.0000,2023-06,BTC_FLAT
ETHUSDT,1687075199999,1687305599999,-3.022600,-3.022600,1.0000,2023-06,BTC_FLAT
AAVEUSDT,1687478399999,1687593599999,-4.252300,-4.252300,1.0000,2023-06,BTC_UP
DOTUSDT,1687507199999,1687564799999,-4.977700,-4.977700,1.0000,2023-06,BTC_UP
ETHUSDT,1687507199999,1687996799999,-3.067400,-3.067400,1.0000,2023-06,BTC_UP
XRPUSDT,1687564799999,1687996799999,8.957100,8.957100,1.0000,2023-06,BTC_UP
DOTUSDT,1687651199999,1688227199999,-4.993800,-4.993800,1.0000,2023-07,BTC_UP
BTCUSDT,1687737599999,1688140799999,-3.020500,-3.020500,1.0000,2023-06,BTC_UP
AAVEUSDT,1688025599999,1688054399999,-8.456100,-8.456100,1.0000,2023-06,BTC_UP
ETHUSDT,1688083199999,1688342399999,5.626300,5.626300,1.0000,2023-07,BTC_UP
XRPUSDT,1688083199999,1688284799999,-3.787300,-3.787300,1.0000,2023-07,BTC_UP
AAVEUSDT,1688198399999,1688428799999,-9.664300,-9.664300,1.0000,2023-07,BTC_UP
BTCUSDT,1688227199999,1688716799999,-2.979700,-2.979700,1.0000,2023-07,BTC_UP
DOTUSDT,1688313599999,1688918400000,4.619100,4.619100,1.0000,2023-07,BTC_FLAT
XRPUSDT,1688371199999,1688976000000,2.521700,2.521700,1.0000,2023-07,BTC_FLAT
ETHUSDT,1688428799999,1688716799999,5.802100,5.802100,1.0000,2023-07,BTC_FLAT
AAVEUSDT,1688601599999,1689206400000,-1.467500,-1.467500,1.0000,2023-07,BTC_FLAT
BTCUSDT,1688803199999,1689033599999,-2.613700,-2.613700,1.0000,2023-07,BTC_FLAT
ETHUSDT,1688918399999,1689292799999,4.535900,4.535900,1.0000,2023-07,BTC_FLAT
DOTUSDT,1689004799999,1689263999999,-4.118900,-4.118900,1.0000,2023-07,BTC_FLAT
XRPUSDT,1689062399999,1689263999999,-2.545400,-2.545400,1.0000,2023-07,BTC_FLAT
BTCUSDT,1689119999999,1689292799999,-2.175300,-2.175300,1.0000,2023-07,BTC_FLAT
AAVEUSDT,1689292799999,1689350399999,-5.410400,-5.410400,1.0000,2023-07,BTC_FLAT
DOTUSDT,1689407999999,1690012800000,2.226800,2.226800,1.0000,2023-07,BTC_FLAT
ETHUSDT,1689407999999,1689638399999,-2.972000,-2.972000,1.0000,2023-07,BTC_FLAT
BTCUSDT,1689407999999,1690012800000,1.168900,1.168900,1.0000,2023-07,BTC_FLAT
AAVEUSDT,1689436799999,1690041600000,7.165300,7.165300,1.0000,2023-07,BTC_FLAT
XRPUSDT,1689609599999,1689753599999,-10.109100,-10.109100,1.0000,2023-07,BTC_FLAT
ETHUSDT,1689724799999,1690070399999,-2.496000,-2.496000,1.0000,2023-07,BTC_FLAT
XRPUSDT,1689868799999,1690473600000,8.299000,8.299000,1.0000,2023-07,BTC_FLAT
DOTUSDT,1690099199999,1690704000000,3.350800,3.350800,1.0000,2023-07,BTC_FLAT
BTCUSDT,1690099199999,1690214399999,-1.729000,-1.729000,1.0000,2023-07,BTC_FLAT
AAVEUSDT,1690127999999,1690732800000,-2.492800,-2.492800,1.0000,2023-07,BTC_FLAT
ETHUSDT,1690185599999,1690214399999,-2.117400,-2.117400,1.0000,2023-07,BTC_FLAT
ETHUSDT,1690300799999,1690876799999,-2.026100,-2.026100,1.0000,2023-08,BTC_FLAT
BTCUSDT,1690300799999,1690905599999,-1.861000,-1.861000,1.0000,2023-08,BTC_FLAT
XRPUSDT,1690559999999,1690876799999,-5.226400,-5.226400,1.0000,2023-08,BTC_FLAT
AAVEUSDT,1690819199999,1690876799999,9.049800,9.049800,1.0000,2023-08,BTC_FLAT
DOTUSDT,1690934399999,1691452799999,6.934400,6.934400,1.0000,2023-08,BTC_FLAT
ETHUSDT,1690963199999,1691568000000,-0.312300,-0.312300,1.0000,2023-08,BTC_FLAT
BTCUSDT,1691020799999,1691539199999,-2.000400,-2.000400,1.0000,2023-08,BTC_FLAT
XRPUSDT,1691020799999,1691078399999,-4.216000,-4.216000,1.0000,2023-08,BTC_FLAT
AAVEUSDT,1691049599999,1691654400000,5.787000,5.787000,1.0000,2023-08,BTC_FLAT
XRPUSDT,1691164799999,1691193599999,-4.090800,-4.090800,1.0000,2023-08,BTC_FLAT
XRPUSDT,1691452799999,1692057600000,1.600900,1.600900,1.0000,2023-08,BTC_FLAT
DOTUSDT,1691539199999,1692143999999,5.893300,5.893300,1.0000,2023-08,BTC_FLAT
BTCUSDT,1691625599999,1692143999999,-1.838300,-1.838300,1.0000,2023-08,BTC_FLAT
ETHUSDT,1691654399999,1692143999999,-1.535600,-1.535600,1.0000,2023-08,BTC_FLAT
AAVEUSDT,1691740799999,1692143999999,-3.644400,-3.644400,1.0000,2023-08,BTC_FLAT
DOTUSDT,1692460799999,1693065600000,0.606600,0.606600,1.0000,2023-08,BTC_DOWN
AAVEUSDT,1692604799999,1693209600000,-0.117600,-0.117600,1.0000,2023-08,BTC_DOWN
XRPUSDT,1692604799999,1693209600000,0.744900,0.744900,1.0000,2023-08,BTC_DOWN
ETHUSDT,1692806399999,1693411200000,2.698000,2.698000,1.0000,2023-08,BTC_DOWN
BTCUSDT,1692863999999,1693324799999,-2.355900,-2.355900,1.0000,2023-08,BTC_DOWN
DOTUSDT,1693151999999,1693324799999,5.407600,5.407600,1.0000,2023-08,BTC_DOWN
AAVEUSDT,1693295999999,1693526399999,-3.509400,-3.509400,1.0000,2023-08,BTC_FLAT
XRPUSDT,1693295999999,1693526399999,-3.395200,-3.395200,1.0000,2023-08,BTC_FLAT
DOTUSDT,1693411199999,1693497599999,-3.911600,-3.911600,1.0000,2023-08,BTC_UP
BTCUSDT,1693439999999,1693526399999,-2.483400,-2.483400,1.0000,2023-08,BTC_FLAT
ETHUSDT,1693497599999,1693612799999,4.973800,4.973800,1.0000,2023-09,BTC_FLAT
AAVEUSDT,1693612799999,1694159999999,-3.891400,-3.891400,1.0000,2023-09,BTC_FLAT
DOTUSDT,1693641599999,1694246400000,0.822400,0.822400,1.0000,2023-09,BTC_FLAT
BTCUSDT,1693641599999,1694246400000,0.237800,0.237800,1.0000,2023-09,BTC_FLAT
XRPUSDT,1693641599999,1694246400000,1.493100,1.493100,1.0000,2023-09,BTC_FLAT
ETHUSDT,1693699199999,1694044799999,-2.448800,-2.448800,1.0000,2023-09,BTC_FLAT
ETHUSDT,1694246399999,1694447999999,3.755100,3.755100,1.0000,2023-09,BTC_DOWN
AAVEUSDT,1694246399999,1694419199999,5.270400,5.270400,1.0000,2023-09,BTC_DOWN
BTCUSDT,1694332799999,1694447999999,-1.699800,-1.699800,1.0000,2023-09,BTC_DOWN
DOTUSDT,1694390399999,1694995200000,1.781800,1.781800,1.0000,2023-09,BTC_FLAT
XRPUSDT,1694390399999,1694419199999,-2.280700,-2.280700,1.0000,2023-09,BTC_FLAT
AAVEUSDT,1694505599999,1694851199999,6.817200,6.817200,1.0000,2023-09,BTC_FLAT
XRPUSDT,1694620799999,1695196799999,6.887200,6.887200,1.0000,2023-09,BTC_FLAT
BTCUSDT,1694649599999,1694735999999,-2.573000,-2.573000,1.0000,2023-09,BTC_FLAT
ETHUSDT,1694707199999,1695312000000,3.022400,3.022400,1.0000,2023-09,BTC_FLAT
BTCUSDT,1694822399999,1695052799999,-2.545700,-2.545700,1.0000,2023-09,BTC_FLAT
AAVEUSDT,1694995199999,1695254399999,9.349700,9.349700,1.0000,2023-09,BTC_FLAT
DOTUSDT,1695081599999,1695686400000,0.826200,0.826200,1.0000,2023-09,BTC_UP
BTCUSDT,1695167999999,1695628799999,4.331200,4.331200,1.0000,2023-09,BTC_UP
XRPUSDT,1695283199999,1695628799999,-3.349700,-3.349700,1.0000,2023-09,BTC_FLAT
AAVEUSDT,1695340799999,1695945600000,5.039300,5.039300,1.0000,2023-09,BTC_UP
ETHUSDT,1695398399999,1695945599999,4.191700,4.191700,1.0000,2023-09,BTC_FLAT
BTCUSDT,1695715199999,1695830399999,-1.632800,-1.632800,1.0000,2023-09,BTC_FLAT
XRPUSDT,1695715199999,1696003199999,-2.634100,-2.634100,1.0000,2023-09,BTC_FLAT
DOTUSDT,1695772799999,1695974399999,-2.780100,-2.780100,1.0000,2023-09,BTC_FLAT
BTCUSDT,1695974399999,1696204799999,-1.950300,-1.950300,1.0000,2023-10,BTC_FLAT
ETHUSDT,1696031999999,1696204799999,4.060800,4.060800,1.0000,2023-10,BTC_FLAT
AAVEUSDT,1696031999999,1696204799999,7.645200,7.645200,1.0000,2023-10,BTC_FLAT
DOTUSDT,1696060799999,1696175999999,-2.470100,-2.470100,1.0000,2023-10,BTC_FLAT
XRPUSDT,1696089599999,1696291199999,-3.232500,-3.232500,1.0000,2023-10,BTC_FLAT
DOTUSDT,1696262399999,1696867199999,5.779000,5.779000,1.0000,2023-10,BTC_UP
AAVEUSDT,1696291199999,1696348799999,-4.449800,-4.449800,1.0000,2023-10,BTC_UP
ETHUSDT,1696319999999,1696895999999,5.661800,5.661800,1.0000,2023-10,BTC_FLAT
BTCUSDT,1696319999999,1696636799999,-2.467400,-2.467400,1.0000,2023-10,BTC_FLAT
AAVEUSDT,1696435199999,1696492799999,9.419400,9.419400,1.0000,2023-10,BTC_FLAT
XRPUSDT,1696463999999,1696867199999,7.623500,7.623500,1.0000,2023-10,BTC_FLAT
AAVEUSDT,1696579199999,1696867199999,-5.458600,-5.458600,1.0000,2023-10,BTC_FLAT
BTCUSDT,1696723199999,1697039999999,3.950000,3.950000,1.0000,2023-10,BTC_UP
AAVEUSDT,1696953599999,1697558399999,-4.373200,-4.373200,1.0000,2023-10,BTC_FLAT
XRPUSDT,1696953599999,1697126399999,-3.300100,-3.300100,1.0000,2023-10,BTC_FLAT
ETHUSDT,1696982399999,1697155199999,-2.514000,-2.514000,1.0000,2023-10,BTC_FLAT
BTCUSDT,1697126399999,1697443199999,3.760200,3.760200,1.0000,2023-10,BTC_DOWN
XRPUSDT,1697212799999,1697471999999,5.783200,5.783200,1.0000,2023-10,BTC_FLAT
DOTUSDT,1697241599999,1697702399999,-3.484400,-3.484400,1.0000,2023-10,BTC_FLAT
ETHUSDT,1697241599999,1697471999999,4.608400,4.608400,1.0000,2023-10,BTC_FLAT
ETHUSDT,1697558399999,1698019199999,4.772700,4.772700,1.0000,2023-10,BTC_FLAT
XRPUSDT,1697587199999,1697759999999,-2.650600,-2.650600,1.0000,2023-10,BTC_FLAT
AAVEUSDT,1697644799999,1697731199999,-3.719200,-3.719200,1.0000,2023-10,BTC_FLAT
BTCUSDT,1697673599999,1697817599999,5.541600,5.541600,1.0000,2023-10,BTC_FLAT
DOTUSDT,1697788799999,1697903999999,-3.512500,-3.512500,1.0000,2023-10,BTC_FLAT
XRPUSDT,1697846399999,1698105599999,7.038400,7.038400,1.0000,2023-10,BTC_UP
DOTUSDT,1698019199999,1698105599999,8.169400,8.169400,1.0000,2023-10,BTC_UP
DOTUSDT,1698220799999,1698825600000,4.472700,4.472700,1.0000,2023-11,BTC_UP
XRPUSDT,1698220799999,1698767999999,9.638000,9.638000,1.0000,2023-10,BTC_UP
AAVEUSDT,1698307199999,1698335999999,-7.958500,-7.958500,1.0000,2023-10,BTC_UP
ETHUSDT,1698335999999,1698883199999,-4.645900,-4.645900,1.0000,2023-11,BTC_UP
AAVEUSDT,1698422399999,1698883199999,15.876900,15.876900,1.0000,2023-11,BTC_UP
BTCUSDT,1698739199999,1699344000000,2.229000,2.229000,1.0000,2023-11,BTC_UP
DOTUSDT,1698940799999,1699545599999,13.526100,13.526100,1.0000,2023-11,BTC_UP
ETHUSDT,1698969599999,1699142399999,-3.360600,-3.360600,1.0000,2023-11,BTC_UP
XRPUSDT,1698969599999,1699199999999,-4.979200,-4.979200,1.0000,2023-11,BTC_UP
AAVEUSDT,1698998399999,1699516799999,15.200700,15.200700,1.0000,2023-11,BTC_UP
ETHUSDT,1699228799999,1699545599999,5.907700,5.907700,1.0000,2023-11,BTC_FLAT
BTCUSDT,1699430399999,1699487999999,-2.567000,-2.567000,1.0000,2023-11,BTC_FLAT
XRPUSDT,1699459199999,1699574399999,11.769500,11.769500,1.0000,2023-11,BTC_FLAT
BTCUSDT,1699603199999,1700006399999,-3.543000,-3.543000,1.0000,2023-11,BTC_UP
AAVEUSDT,1699603199999,1700006399999,-8.430600,-8.430600,1.0000,2023-11,BTC_UP
DOTUSDT,1699631999999,1699718399999,-7.967000,-7.967000,1.0000,2023-11,BTC_UP
XRPUSDT,1699660799999,1699919999999,-6.903000,-6.903000,1.0000,2023-11,BTC_UP
ETHUSDT,1699689599999,1700006399999,-3.940600,-3.940600,1.0000,2023-11,BTC_UP
DOTUSDT,1699891199999,1700496000000,2.635600,2.635600,1.0000,2023-11,BTC_UP
XRPUSDT,1700063999999,1700668800000,7.209100,7.209100,1.0000,2023-11,BTC_FLAT
BTCUSDT,1700121599999,1700726400000,0.119400,0.119400,1.0000,2023-11,BTC_UP
AAVEUSDT,1700121599999,1700294399999,14.124900,14.124900,1.0000,2023-11,BTC_UP
ETHUSDT,1700150399999,1700697599999,-4.393800,-4.393800,1.0000,2023-11,BTC_UP
AAVEUSDT,1700380799999,1700927999999,14.590100,14.590100,1.0000,2023-11,BTC_FLAT
DOTUSDT,1700639999999,1701244800000,4.413100,4.413100,1.0000,2023-11,BTC_FLAT
XRPUSDT,1700755199999,1701360000000,2.172000,2.172000,1.0000,2023-11,BTC_FLAT
BTCUSDT,1700812799999,1701417600000,-1.975200,-1.975200,1.0000,2023-12,BTC_FLAT
AAVEUSDT,1701014399999,1701187199999,-5.500600,-5.500600,1.0000,2023-11,BTC_FLAT
ETHUSDT,1701071999999,1701417599999,-3.091100,-3.091100,1.0000,2023-12,BTC_FLAT
AAVEUSDT,1701273599999,1701878400000,0.903200,0.903200,1.0000,2023-12,BTC_FLAT
DOTUSDT,1701331199999,1701359999999,-4.644300,-4.644300,1.0000,2023-11,BTC_FLAT
DOTUSDT,1701446399999,1701849599999,9.584100,9.584100,1.0000,2023-12,BTC_FLAT
XRPUSDT,1701446399999,1701705599999,-2.659500,-2.659500,1.0000,2023-12,BTC_FLAT
ETHUSDT,1701503999999,1701561599999,-2.709900,-2.709900,1.0000,2023-12,BTC_UP
BTCUSDT,1701503999999,1701561599999,-2.187700,-2.187700,1.0000,2023-12,BTC_UP
ETHUSDT,1701705599999,1701820799999,-3.208200,-3.208200,1.0000,2023-12,BTC_UP
XRPUSDT,1701849599999,1701935999999,-3.951300,-3.951300,1.0000,2023-12,BTC_UP
ETHUSDT,1701907199999,1701964799999,-3.637100,-3.637100,1.0000,2023-12,BTC_UP
AAVEUSDT,1701964799999,1702281599999,-5.134800,-5.134800,1.0000,2023-12,BTC_UP
