symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence,component_id
LTCUSDT,1,53.350000,53.270000,1.0000,1664611199999,1665216000000,timeout,-0.03,0.1000,-0.05,-0.05,50.498101,59.053798,1665215999999,0.924464,C5-LTC
LINKUSDT,1,7.814000,7.384973,0.3300,1665043199999,1665273599999,stop_loss,-1.0981,0.1000,-1.1181,-0.36898,7.384973,8.672054,1665647999999,0.761441,C4-LINK
DOTUSDT,-1,6.294000,6.351000,0.1089,1664697599999,1665302400000,timeout,-0.18112,0.1000,-0.20112,-0.0219,6.587693,5.706615,1665302399999,0.665078,C3-DOT
BTCUSDT,1,19954.000000,19175.463330,0.3300,1665100799999,1665417599999,stop_loss,-0.78034,0.1000,-0.80034,-0.2641,19175.463330,21511.073340,1665705599999,0.723748,C1-BTC
ETHUSDT,1,1352.490000,1292.432773,0.3300,1664956799999,1665446399999,stop_loss,-0.8881,0.1000,-0.9081,-0.29968,1292.432773,1472.604454,1665561599999,0.766368,C2-ETH
LINKUSDT,1,7.566000,7.240535,0.3300,1665388799999,1665475199999,stop_loss,-0.86034,0.1000,-0.88034,-0.29052,7.240535,8.216930,1665993599999,0.832436,C4-LINK
LTCUSDT,1,53.330000,51.473132,1.0000,1665302399999,1665475199999,stop_loss,-0.69636,0.1000,-0.71636,-0.71636,51.473132,57.043735,1665907199999,0.940280,C5-LTC
LINKUSDT,1,7.224000,6.855179,0.3300,1665561599999,1665647999999,stop_loss,-1.0211,0.1000,-1.0411,-0.34356,6.855179,7.961642,1666166399999,0.935828,C4-LINK
LTCUSDT,1,52.460000,50.593777,1.0000,1665561599999,1665647999999,stop_loss,-0.71148,0.1000,-0.73148,-0.73148,50.593777,56.192447,1666166399999,0.923157,C5-LTC
BTCUSDT,1,19055.000000,18510.000467,0.3300,1665532799999,1665676799999,stop_loss,-0.57202,0.1000,-0.59202,-0.19536,18510.000467,20144.999066,1666137599999,0.749435,C1-BTC
DOTUSDT,-1,6.168000,5.780890,0.1089,1665619199999,1665676799999,take_profit,1.25522,0.1000,1.23522,0.13452,6.361555,5.780890,1666223999999,0.709707,C3-DOT
LTCUSDT,1,51.870000,50.860000,1.0000,1665734399999,1666339200000,timeout,-0.38944,0.1000,-0.40944,-0.40944,49.506491,56.597018,1666339199999,0.901059,C5-LTC
BTCUSDT,1,19320.900000,18790.177082,0.3300,1666137599999,1666367999999,stop_loss,-0.54938,0.1000,-0.56938,-0.1879,18790.177082,20382.345836,1666742399999,0.741750,C1-BTC
ETHUSDT,-1,1295.350000,1299.080000,0.3300,1665791999999,1666396800000,timeout,-0.0576,0.1000,-0.0776,-0.0256,1358.089253,1169.871495,1666396799999,0.784787,C2-ETH
DOTUSDT,-1,6.157000,5.821000,0.1089,1665935999999,1666540800000,timeout,1.09144,0.1000,1.07144,0.11668,6.383271,5.704458,1666540799999,0.777805,C3-DOT
ETHUSDT,-1,1313.190000,1354.479535,0.3300,1666483199999,1666569599999,stop_loss,-0.62884,0.1000,-0.64884,-0.21412,1354.479535,1230.610930,1667087999999,0.832358,C2-ETH
DOTUSDT,-1,5.859000,6.083534,0.1089,1666627199999,1666713599999,stop_loss,-0.76646,0.1000,-0.78646,-0.08564,6.083534,5.409933,1667231999999,0.783360,C3-DOT
BTCUSDT,1,19223.700000,20117.384069,0.3300,1666454399999,1666742399999,take_profit,0.92978,0.1000,0.90978,0.30022,18776.857966,20117.384069,1667059199999,0.747917,C1-BTC
LTCUSDT,1,51.730000,55.036090,1.0000,1666425599999,1666742399999,take_profit,1.2782,0.1000,1.2582,1.2582,50.076955,55.036090,1667030399999,0.882189,C5-LTC
LINKUSDT,1,6.870000,7.177000,0.3300,1666454399999,1667059200000,timeout,0.89374,0.1000,0.87374,0.28834,6.540505,7.528991,1667059199999,0.810884,C4-LINK
DOTUSDT,-1,6.472000,6.760432,0.1089,1666799999999,1667087999999,stop_loss,-0.89132,0.1000,-0.91132,-0.09924,6.760432,5.895136,1667404799999,0.854610,C3-DOT
LTCUSDT,1,54.730000,59.025937,0.3300,1666915199999,1667404799999,take_profit,1.56986,0.1000,1.54986,0.51146,52.582032,59.025937,1667519999999,0.777203,C5-LTC
BTCUSDT,-1,20554.000000,20241.100000,0.3300,1666886399999,1667491200000,timeout,0.30446,0.1000,0.28446,0.09388,21167.311330,19327.377340,1667491199999,0.832270,C1-BTC
LINKUSDT,1,7.538000,8.368487,0.3300,1667145599999,1667548799999,take_profit,2.20346,0.1000,2.18346,0.72054,7.122757,8.368487,1667750399999,0.771628,C4-LINK
DOTUSDT,-1,6.648000,6.955431,0.1089,1667174399999,1667577599999,stop_loss,-0.92488,0.1000,-0.94488,-0.1029,6.955431,6.033137,1667779199999,0.706537,C3-DOT
ETHUSDT,1,1586.610000,1622.620000,0.3300,1667145599999,1667750400000,timeout,0.45392,0.1000,0.43392,0.1432,1495.612002,1768.605995,1667750399999,0.776841,C2-ETH
LINKUSDT,-1,8.661000,9.356926,0.3300,1667692799999,1667951999999,stop_loss,-1.60704,0.1000,-1.62704,-0.53692,9.356926,7.269149,1668297599999,0.757169,C4-LINK
BTCUSDT,1,16806.900000,16693.000000,0.3300,1668297599999,1668902400000,timeout,-0.13554,0.1000,-0.15554,-0.05132,15391.564957,19637.570086,1668902399999,0.800179,C1-BTC
LINKUSDT,1,6.278000,6.142000,0.3300,1668297599999,1668902400000,timeout,-0.43326,0.1000,-0.45326,-0.14958,5.146797,8.540406,1668902399999,0.708922,C4-LINK
LINKUSDT,1,5.801000,6.686976,0.3300,1669046399999,1669247999999,take_profit,3.05456,0.1000,3.03456,1.0014,5.358012,6.686976,1669651199999,0.819449,C4-LINK
ETHUSDT,-1,1212.040000,1198.550000,1.0000,1668815999999,1669420800000,timeout,0.2226,0.1000,0.2026,0.2026,1292.257728,1051.604544,1669420799999,0.810637,C2-ETH
LINKUSDT,1,6.726000,7.699007,0.3300,1669622399999,1669852799999,take_profit,2.89326,0.1000,2.87326,0.94818,6.239497,7.699007,1670227199999,0.802850,C4-LINK
BTCUSDT,1,16595.800000,17153.400000,0.3300,1669247999999,1669852800000,timeout,0.67198,0.1000,0.65198,0.21516,15903.399606,17980.600788,1669852799999,0.801607,C1-BTC
DOTUSDT,-1,5.370000,5.628534,0.3300,1669881599999,1669996799999,stop_loss,-0.96288,0.1000,-0.98288,-0.32436,5.628534,4.852931,1670486399999,0.791618,C3-DOT
LTCUSDT,-1,78.380000,76.880000,1.0000,1669449599999,1670054400000,timeout,0.38276,0.1000,0.36276,0.36276,85.752435,63.635131,1670054399999,0.825323,C5-LTC
LINKUSDT,1,7.678000,7.147115,0.3300,1669939199999,1670371199999,stop_loss,-1.38288,0.1000,-1.40288,-0.46294,7.147115,8.739769,1670543999999,0.923356,C4-LINK
BTCUSDT,-1,16970.500000,17216.000000,1.0000,1669939199999,1670544000000,timeout,-0.28932,0.1000,-0.30932,-0.30932,17502.911222,15905.677555,1670543999999,0.794761,C1-BTC
LTCUSDT,1,76.390000,77.460000,1.0000,1670140799999,1670745600000,timeout,0.28014,0.1000,0.26014,0.26014,71.927490,85.315021,1670745599999,0.767285,C5-LTC
DOTUSDT,-1,5.482000,5.042021,0.1089,1670313599999,1670831999999,take_profit,1.60518,0.1000,1.58518,0.17262,5.701989,5.042021,1670918399999,0.622333,C3-DOT
LINKUSDT,1,6.877000,6.477023,0.3300,1670457599999,1670831999999,stop_loss,-1.16324,0.1000,-1.18324,-0.39046,6.477023,7.676954,1671062399999,0.954959,C4-LINK
ETHUSDT,-1,1265.710000,1307.917703,1.0000,1670918399999,1670947199999,stop_loss,-0.66694,0.1000,-0.68694,-0.68694,1307.917703,1181.294595,1671523199999,0.788628,C2-ETH
LINKUSDT,1,6.924000,6.548760,0.3300,1670975999999,1671119999999,stop_loss,-1.08388,0.1000,-1.10388,-0.36428,6.548760,7.674481,1671580799999,0.944877,C4-LINK
LTCUSDT,1,74.980000,71.327982,1.0000,1670860799999,1671206399999,stop_loss,-0.97414,0.1000,-0.99414,-0.99414,71.327982,82.284036,1671465599999,0.659367,C5-LTC
BTCUSDT,-1,17686.000000,16669.625168,1.0000,1671091199999,1671235199999,take_profit,1.14936,0.1000,1.12936,1.12936,18194.187416,16669.625168,1671695999999,0.726424,C1-BTC
DOTUSDT,-1,5.284000,4.864191,0.3300,1670975999999,1671235199999,take_profit,1.58898,0.1000,1.56898,0.51776,5.493905,4.864191,1671580799999,0.671639,C3-DOT
BTCUSDT,-1,16768.000000,16829.000000,0.3300,1671321599999,1671926400000,timeout,-0.07276,0.1000,-0.09276,-0.03062,17261.493124,15781.013753,1671926399999,0.689582,C1-BTC
DOTUSDT,-1,4.602000,4.522000,0.3306,1671523199999,1672128000000,timeout,0.34768,0.1000,0.32768,0.10832,4.830273,4.145455,1672127999999,0.880775,C3-DOT
LTCUSDT,1,64.860000,70.260000,1.0000,1671523199999,1672128000000,timeout,1.66512,0.1000,1.64512,1.64512,60.404031,73.771938,1672127999999,0.709289,C5-LTC
LINKUSDT,1,5.913000,5.700787,0.3300,1671926399999,1672214399999,stop_loss,-0.71778,0.1000,-0.73778,-0.24346,5.700787,6.337426,1672531199999,0.982748,C4-LINK
BTCUSDT,1,16824.400000,16540.739873,1.0000,1672012799999,1672271999999,stop_loss,-0.3372,0.1000,-0.3572,-0.3572,16540.739873,17391.720254,1672617599999,0.639018,C1-BTC
ETHUSDT,-1,1213.210000,1189.940000,1.0000,1671667199999,1672272000000,timeout,0.38362,0.1000,0.36362,0.36362,1258.292926,1123.044148,1672271999999,0.776277,C2-ETH
LINKUSDT,1,5.706000,5.490370,0.3300,1672300799999,1672358399999,stop_loss,-0.7558,0.1000,-0.7758,-0.25602,5.490370,6.137259,1672905599999,0.983568,C4-LINK
BTCUSDT,1,16630.300000,16358.906879,0.3300,1672358399999,1672415999999,stop_loss,-0.32638,0.1000,-0.34638,-0.1143,16358.906879,17173.086242,1672963199999,0.670071,C1-BTC
DOTUSDT,-1,4.320000,4.484933,0.3759,1672300799999,1672646399999,stop_loss,-0.76358,0.1000,-0.78358,-0.29456,4.484933,3.990134,1672905599999,0.695373,C3-DOT
LTCUSDT,1,66.270000,72.537752,1.0000,1672271999999,1672646399999,take_profit,1.89158,0.1000,1.87158,1.87158,63.136124,72.537752,1672876799999,0.670304,C5-LTC
DOTUSDT,-1,4.508000,4.646323,0.1089,1672732799999,1672819199999,stop_loss,-0.61368,0.1000,-0.63368,-0.069,4.646323,4.231355,1673337599999,0.981618,C3-DOT
LINKUSDT,1,5.586000,5.815000,0.3300,1672502399999,1673107200000,timeout,0.8199,0.1000,0.7999,0.26396,5.357596,6.042808,1673107199999,0.980635,C4-LINK
DOTUSDT,-1,4.585000,4.728598,0.1089,1672905599999,1673193599999,stop_loss,-0.62638,0.1000,-0.64638,-0.0704,4.728598,4.297804,1673510399999,0.977638,C3-DOT
BTCUSDT,1,16610.300000,17076.249032,0.3300,1672617599999,1673222399999,take_profit,0.56104,0.1000,0.54104,0.17854,16377.325484,17076.249032,1673222399999,0.579792,C1-BTC
LTCUSDT,-1,84.090000,89.023241,0.3300,1673481599999,1673683199999,stop_loss,-1.17332,0.1000,-1.19332,-0.3938,89.023241,74.223518,1674086399999,0.805000,C5-LTC
BTCUSDT,-1,20954.200000,21789.233473,0.3300,1674201599999,1674259199999,stop_loss,-0.797,0.1000,-0.817,-0.26962,21789.233473,19284.133055,1674806399999,0.932064,C1-BTC
DOTUSDT,-1,5.954000,6.424082,0.1089,1673999999999,1674345599999,stop_loss,-1.57904,0.1000,-1.59904,-0.17414,6.424082,5.013836,1674604799999,0.805955,C3-DOT
LINKUSDT,-1,6.748000,6.897000,0.3300,1673769599999,1674374400000,timeout,-0.44162,0.1000,-0.46162,-0.15234,7.184355,5.875290,1674374399999,0.843389,C4-LINK
LTCUSDT,-1,86.970000,88.750000,0.3300,1673769599999,1674374400000,timeout,-0.40934,0.1000,-0.42934,-0.14168,92.947221,75.015558,1674374399999,0.809572,C5-LTC
LTCUSDT,-1,87.830000,92.709886,0.3300,1674460799999,1674489599999,stop_loss,-1.11122,0.1000,-1.13122,-0.3733,92.709886,78.070228,1675065599999,0.840159,C5-LTC
DOTUSDT,-1,6.206000,6.662234,0.1089,1674431999999,1674518399999,stop_loss,-1.4703,0.1000,-1.4903,-0.1623,6.662234,5.293531,1675036799999,0.967403,C3-DOT
BTCUSDT,-1,22627.400000,23546.305093,0.3300,1674604799999,1674691199999,stop_loss,-0.8122,0.1000,-0.8322,-0.27462,23546.305093,20789.589813,1675209599999,0.869895,C1-BTC
LTCUSDT,-1,89.820000,94.716342,0.3300,1674575999999,1674979199999,stop_loss,-1.09026,0.1000,-1.11026,-0.36638,94.716342,80.027317,1675180799999,0.873420,C5-LTC
ETHUSDT,-1,1635.910000,1610.960000,1.0000,1674403199999,1675008000000,timeout,0.30502,0.1000,0.28502,0.28502,1718.102541,1471.524918,1675007999999,0.781999,C2-ETH
BTCUSDT,-1,23001.900000,23928.902704,0.3300,1674777599999,1675036799999,stop_loss,-0.80602,0.1000,-0.82602,-0.27258,23928.902704,21147.894593,1675382399999,0.903238,C1-BTC
DOTUSDT,-1,6.188000,6.678041,0.1089,1674604799999,1675036799999,stop_loss,-1.58384,0.1000,-1.60384,-0.17466,6.678041,5.207919,1675209599999,0.959920,C3-DOT
LTCUSDT,-1,93.970000,98.879434,0.3300,1675065599999,1675295999999,stop_loss,-1.0449,0.1000,-1.0649,-0.35142,98.879434,84.151132,1675670399999,0.853234,C5-LTC
BTCUSDT,-1,23113.900000,23926.212109,0.3300,1675180799999,1675324799999,stop_loss,-0.70288,0.1000,-0.72288,-0.23854,23926.212109,21489.275782,1675785599999,0.605023,C1-BTC
LINKUSDT,1,6.859000,7.254000,1.0000,1675238399999,1675843200000,timeout,1.15178,0.1000,1.13178,1.13178,6.413056,7.750888,1675843199999,0.894714,C4-LINK
BTCUSDT,1,23322.400000,22506.547748,0.3300,1675497599999,1675929599999,stop_loss,-0.69962,0.1000,-0.71962,-0.23748,22506.547748,24954.104503,1676102399999,0.849415,C1-BTC
ETHUSDT,-1,1678.440000,1632.240000,1.0000,1675353599999,1675958400000,timeout,0.55052,0.1000,0.53052,0.53052,1758.900373,1517.519255,1675958399999,0.812734,C2-ETH
DOTUSDT,1,6.903000,6.495626,0.1089,1675843199999,1675987199999,stop_loss,-1.18028,0.1000,-1.20028,-0.13072,6.495626,7.717747,1676447999999,0.857151,C3-DOT
LTCUSDT,1,93.890000,88.806840,0.3300,1676102399999,1676332799999,stop_loss,-1.0828,0.1000,-1.1028,-0.36392,88.806840,104.056320,1676707199999,0.756269,C5-LTC
BTCUSDT,1,21901.900000,23450.175429,0.3300,1676015999999,1676505599999,take_profit,1.41382,0.1000,1.39382,0.45996,21127.762286,23450.175429,1676620799999,0.724992,C1-BTC
LINKUSDT,-1,6.886000,7.432212,0.3300,1676073599999,1676591999999,stop_loss,-1.58644,0.1000,-1.60644,-0.53012,7.432212,5.793576,1676678399999,0.775072,C4-LINK
DOTUSDT,1,6.600000,7.294993,0.1089,1676534399999,1676678399999,take_profit,2.10604,0.1000,2.08604,0.22716,6.252504,7.294993,1677139199999,0.788111,C3-DOT
LTCUSDT,1,101.250000,95.833908,0.3300,1676534399999,1676879999999,stop_loss,-1.06984,0.1000,-1.08984,-0.35964,95.833908,112.082184,1677139199999,0.678187,C5-LTC
ETHUSDT,-1,1683.220000,1665.660000,1.0000,1676534399999,1677139200000,timeout,0.20864,0.1000,0.18864,0.18864,1764.709996,1520.240008,1677139199999,0.811365,C2-ETH
BTCUSDT,1,24522.800000,23327.270232,0.3300,1676707199999,1677254399999,stop_loss,-0.97504,0.1000,-0.99504,-0.32836,23327.270232,26913.859537,1677311999999,0.782793,C1-BTC
DOTUSDT,1,7.233000,6.777870,0.1089,1676764799999,1677254399999,stop_loss,-1.25848,0.1000,-1.27848,-0.13922,6.777870,8.143260,1677369599999,0.847895,C3-DOT
LTCUSDT,1,95.960000,91.137560,0.3300,1676966399999,1677283199999,stop_loss,-1.0051,0.1000,-1.0251,-0.33828,91.137560,105.604879,1677571199999,0.885233,C5-LTC
LINKUSDT,-1,7.995000,7.369000,1.0000,1676764799999,1677369600000,timeout,1.56598,0.1000,1.54598,1.54598,8.542520,6.899960,1677369599999,0.904744,C4-LINK
DOTUSDT,1,6.535000,6.176156,0.1089,1677657599999,1677830399999,stop_loss,-1.09822,0.1000,-1.11822,-0.12178,6.176156,7.252688,1678262399999,0.875434,C3-DOT
BTCUSDT,-1,23546.500000,22543.600000,0.3300,1677513599999,1678118400000,timeout,0.85184,0.1000,0.83184,0.2745,24378.769714,21881.960573,1678118399999,0.799595,C1-BTC
LINKUSDT,-1,7.395000,6.787000,1.0000,1677657599999,1678262400000,timeout,1.64436,0.1000,1.62436,1.62436,7.863291,6.458417,1678262399999,0.864469,C4-LINK
LTCUSDT,1,86.270000,82.071541,0.3300,1678233599999,1678319999999,stop_loss,-0.97334,0.1000,-0.99334,-0.3278,82.071541,94.666919,1678838399999,0.805165,C5-LTC
ETHUSDT,1,1568.860000,1497.671215,1.0000,1677887999999,1678406399999,stop_loss,-0.90752,0.1000,-0.92752,-0.92752,1497.671215,1711.237570,1678492799999,0.784904,C2-ETH
LINKUSDT,-1,6.598000,5.919573,1.0000,1678348799999,1678463999999,take_profit,2.05646,0.1000,2.03646,2.03646,6.937214,5.919573,1678953599999,0.687834,C4-LINK
DOTUSDT,1,5.545000,6.347864,0.1089,1678492799999,1678809599999,take_profit,2.89582,0.1000,2.87582,0.31318,5.143568,6.347864,1679097599999,0.948349,C3-DOT
LINKUSDT,1,6.158000,7.007497,0.3300,1678579199999,1678809599999,take_profit,2.759,0.1000,2.739,0.90388,5.733252,7.007497,1679183999999,0.685726,C4-LINK
ETHUSDT,-1,1715.290000,1816.209055,1.0000,1679039999999,1679126399999,stop_loss,-1.1767,0.1000,-1.1967,-1.1967,1816.209055,1513.451890,1679644799999,0.859701,C2-ETH
BTCUSDT,1,24880.600000,28141.569854,0.3300,1678982399999,1679270399999,take_profit,2.6213,0.1000,2.6013,0.85842,23250.115073,28141.569854,1679587199999,0.662040,C1-BTC
LINKUSDT,1,6.614000,7.623064,0.3300,1678953599999,1679500799999,take_profit,3.0513,0.1000,3.0313,1.00032,6.109468,7.623064,1679558399999,0.955847,C4-LINK
LTCUSDT,1,78.820000,87.880000,1.3177,1678953599999,1679558400000,timeout,2.2989,0.1000,2.2789,3.0029,70.913233,94.633534,1679558399999,0.890680,C5-LTC
DOTUSDT,-1,6.618000,6.015000,0.1089,1679097599999,1679702400000,timeout,1.8223,0.1000,1.8023,0.19628,7.090685,5.672629,1679702399999,0.807466,C3-DOT
BTCUSDT,1,27490.900000,26947.300000,0.3300,1679385599999,1679990400000,timeout,-0.39548,0.1000,-0.41548,-0.1371,25941.325508,30590.048984,1679990399999,0.695208,C1-BTC
ETHUSDT,1,1733.610000,1791.890000,1.0000,1679529599999,1680134400000,timeout,0.67236,0.1000,0.65236,0.65236,1628.175382,1944.479236,1680134399999,0.766416,C2-ETH
LINKUSDT,-1,7.576000,7.262000,0.3300,1679587199999,1680192000000,timeout,0.82894,0.1000,0.80894,0.26694,8.153904,6.420192,1680191999999,0.961810,C4-LINK
DOTUSDT,1,5.864000,6.415000,0.1089,1679961599999,1680566400000,timeout,1.87926,0.1000,1.85926,0.20248,5.530982,6.530036,1680566399999,0.866297,C3-DOT
ETHUSDT,-1,1823.280000,1899.103103,1.0000,1680335999999,1680681599999,stop_loss,-0.83172,0.1000,-0.85172,-0.85172,1899.103103,1671.633794,1680940799999,0.808219,C2-ETH
BTCUSDT,-1,28077.700000,28515.700000,0.3300,1680076799999,1680681600000,timeout,-0.312,0.1000,-0.332,-0.10956,29359.547616,25514.004767,1680681599999,0.784775,C1-BTC
LINKUSDT,-1,7.578000,7.226000,0.3300,1680278399999,1680883200000,timeout,0.929,0.1000,0.909,0.29998,7.990867,6.752266,1680883199999,0.931721,C4-LINK
LTCUSDT,1,92.750000,90.510000,1.0000,1680479999999,1681084800000,timeout,-0.48302,0.1000,-0.50302,-0.50302,87.505930,103.238139,1681084799999,0.649442,C5-LTC
BTCUSDT,1,28022.800000,29932.927026,0.3300,1680825599999,1681199999999,take_profit,1.36326,0.1000,1.34326,0.44328,27067.736487,29932.927026,1681430399999,0.661587,C1-BTC
DOTUSDT,-1,6.436000,6.413000,0.3300,1680652799999,1681257600000,timeout,0.07148,0.1000,0.05148,0.01698,6.730155,5.847691,1681257599999,0.800931,C3-DOT
ETHUSDT,-1,1878.350000,1921.110000,0.3300,1680767999999,1681372800000,timeout,-0.4553,0.1000,-0.4753,-0.15684,1953.748336,1727.553329,1681372799999,0.885783,C2-ETH
LINKUSDT,-1,7.216000,7.501327,0.3300,1680969599999,1681430399999,stop_loss,-0.79082,0.1000,-0.81082,-0.26756,7.501327,6.645346,1681574399999,0.729593,C4-LINK
DOTUSDT,-1,6.401000,6.656259,0.3300,1681343999999,1681459199999,stop_loss,-0.79756,0.1000,-0.81756,-0.2698,6.656259,5.890482,1681948799999,0.795804,C3-DOT
LTCUSDT,-1,95.010000,98.796508,1.0000,1681228799999,1681459199999,stop_loss,-0.79708,0.1000,-0.81708,-0.81708,98.796508,87.436984,1681833599999,0.863922,C5-LTC
LINKUSDT,-1,7.745000,8.101206,0.3300,1681516799999,1681631999999,stop_loss,-0.91984,0.1000,-0.93984,-0.31014,8.101206,7.032587,1682121599999,0.782319,C4-LINK
LTCUSDT,-1,96.290000,100.604655,1.0000,1681545599999,1681660799999,stop_loss,-0.89618,0.1000,-0.91618,-0.91618,100.604655,87.660689,1682150399999,0.738184,C5-LTC
DOTUSDT,-1,6.700000,6.977635,0.1089,1681545599999,1681833599999,stop_loss,-0.82876,0.1000,-0.84876,-0.09242,6.977635,6.144731,1682150399999,0.661097,C3-DOT
LINKUSDT,-1,8.112000,8.520936,0.3300,1681718399999,1681833599999,stop_loss,-1.00822,0.1000,-1.02822,-0.33932,8.520936,7.294128,1682323199999,0.778913,C4-LINK
ETHUSDT,1,2090.350000,2009.413510,0.3300,1681718399999,1681919999999,stop_loss,-0.77438,0.1000,-0.79438,-0.26214,2009.413510,2252.222980,1682323199999,0.821940,C2-ETH
LTCUSDT,-1,99.260000,90.165294,0.3300,1681747199999,1681948799999,take_profit,1.8325,0.1000,1.8125,0.59812,103.807353,90.165294,1682351999999,0.848233,C5-LTC
BTCUSDT,-1,30362.700000,28541.556433,0.3300,1681430399999,1681977599999,take_profit,1.1996,0.1000,1.1796,0.38926,31273.271783,28541.556433,1682035199999,0.903137,C1-BTC
BTCUSDT,-1,28032.800000,29045.960434,0.3300,1682092799999,1682524799999,stop_loss,-0.72284,0.1000,-0.74284,-0.24514,29045.960434,26006.479133,1682697599999,0.634669,C1-BTC
LTCUSDT,-1,86.920000,92.014124,0.3300,1682236799999,1682524799999,stop_loss,-1.17214,0.1000,-1.19214,-0.3934,92.014124,76.731753,1682841599999,0.675879,C5-LTC
DOTUSDT,-1,6.236000,5.943000,0.1089,1682006399999,1682611200000,timeout,0.9397,0.1000,0.9197,0.10016,6.585937,5.536125,1682611199999,0.730395,C3-DOT
ETHUSDT,1,1858.350000,1918.920000,0.3300,1682265599999,1682870400000,timeout,0.65186,0.1000,0.63186,0.20852,1780.129345,2014.791311,1682870399999,0.755405,C2-ETH
BTCUSDT,1,29136.700000,28850.000000,0.3300,1682611199999,1683216000000,timeout,-0.1968,0.1000,-0.2168,-0.07154,27620.207110,32169.685779,1683215999999,0.630080,C1-BTC
LINKUSDT,-1,7.166000,6.993000,0.3300,1682639999999,1683244800000,timeout,0.48284,0.1000,0.46284,0.15274,7.608963,6.280073,1683244799999,0.892097,C4-LINK
DOTUSDT,-1,5.874000,5.818000,0.1089,1682697599999,1683302400000,timeout,0.19068,0.1000,0.17068,0.01858,6.193357,5.235286,1683302399999,0.747161,C3-DOT
LTCUSDT,-1,90.530000,81.925701,0.3300,1682841599999,1683388799999,take_profit,1.90088,0.1000,1.88088,0.62068,94.832149,81.925701,1683446399999,0.652277,C5-LTC
BTCUSDT,1,29347.400000,28231.909389,0.3300,1683302399999,1683532799999,stop_loss,-0.7602,0.1000,-0.7802,-0.25746,28231.909389,31578.381221,1683907199999,0.713344,C1-BTC
LINKUSDT,1,6.907000,6.633545,0.3300,1683503999999,1683532799999,stop_loss,-0.79182,0.1000,-0.81182,-0.2679,6.633545,7.453910,1684108799999,0.843566,C4-LINK
LTCUSDT,1,83.820000,79.963284,0.3300,1683475199999,1683532799999,stop_loss,-0.92024,0.1000,-0.94024,-0.31028,79.963284,91.533432,1684079999999,0.815538,C5-LTC
BTCUSDT,1,27649.300000,26618.433059,0.3300,1683619199999,1683878399999,stop_loss,-0.74568,0.1000,-0.76568,-0.25268,26618.433059,29711.033883,1684223999999,0.737748,C1-BTC
DOTUSDT,-1,5.599000,5.336000,0.1089,1683388799999,1683993600000,timeout,0.93946,0.1000,0.91946,0.10012,5.849670,5.097661,1683993599999,0.758888,C3-DOT
LTCUSDT,1,79.880000,88.529433,0.3300,1683676799999,1684223999999,take_profit,2.1656,0.1000,2.1456,0.70806,75.555284,88.529433,1684281599999,0.758853,C5-LTC
LINKUSDT,1,6.473000,6.648000,0.3300,1683647999999,1684252800000,timeout,0.5407,0.1000,0.5207,0.17184,6.154536,7.109928,1684252799999,0.865478,C4-LINK
BTCUSDT,1,26759.300000,26841.900000,0.3300,1683964799999,1684569600000,timeout,0.06174,0.1000,0.04174,0.01378,25628.858036,29020.183927,1684569599999,0.815068,C1-BTC
DOTUSDT,-1,5.345000,5.272000,0.1089,1684108799999,1684713600000,timeout,0.27316,0.1000,0.25316,0.02756,5.566788,4.901425,1684713599999,0.695805,C3-DOT
LINKUSDT,1,6.596000,6.340576,0.3300,1684339199999,1684742399999,stop_loss,-0.77448,0.1000,-0.79448,-0.26218,6.340576,7.106848,1684943999999,0.929715,C4-LINK
LINKUSDT,1,6.547000,6.349997,0.3300,1684828799999,1684915199999,stop_loss,-0.60182,0.1000,-0.62182,-0.2052,6.349997,6.941006,1685433599999,0.924973,C4-LINK
LTCUSDT,1,90.410000,85.748232,0.3300,1684454399999,1684915199999,stop_loss,-1.03126,0.1000,-1.05126,-0.34692,85.748232,99.733536,1685059199999,0.762531,C5-LTC
BTCUSDT,1,27044.500000,26376.454820,0.3300,1684655999999,1684943999999,stop_loss,-0.49404,0.1000,-0.51404,-0.16964,26376.454820,28380.590360,1685260799999,0.750618,C1-BTC
DOTUSDT,1,5.307000,5.157653,0.1089,1684799999999,1685001599999,stop_loss,-0.56284,0.1000,-0.58284,-0.06348,5.157653,5.605694,1685404799999,0.735577,C3-DOT
DOTUSDT,-1,5.239000,5.396635,0.1089,1685087999999,1685289599999,stop_loss,-0.60178,0.1000,-0.62178,-0.06772,5.396635,4.923730,1685692799999,0.659053,C3-DOT
BTCUSDT,1,26216.900000,27698.932784,0.3300,1685030399999,1685318399999,take_profit,1.1306,0.1000,1.1106,0.3665,25475.883608,27698.932784,1685635199999,0.738645,C1-BTC
LTCUSDT,1,83.940000,92.272514,0.3300,1685001599999,1685318399999,take_profit,1.98534,0.1000,1.96534,0.64856,79.773743,92.272514,1685606399999,0.808624,C5-LTC
BTCUSDT,1,27721.000000,26977.259677,0.3300,1685433599999,1685519999999,stop_loss,-0.53658,0.1000,-0.55658,-0.18368,26977.259677,29208.480646,1686038399999,0.698109,C1-BTC
LINKUSDT,1,6.291000,6.408000,0.3300,1685001599999,1685606400000,timeout,0.37196,0.1000,0.35196,0.11614,6.071697,6.729607,1685606399999,0.922514,C4-LINK
