measure,H,harvest,n,ic,t,ic_h1,ic_h2,abs_t,stable
C_volatshare_weekend_21b,1,Euro,1438,-0.017651058771328974,-2.5462318285008396,-0.0017438939402886712,-0.03338221071350576,2.5462318285008396,True
C_volatshare_weekend_21b,1,US,1437,-0.005151197242899438,-0.7648588924857783,0.005656428116513137,-0.015854039530960363,0.7648588924857783,False
C_volatshare_weekend_21b,3,all,4311,-0.013580492089069689,-3.441217172734025,0.005608785410642408,-0.03260136484398062,3.441217172734025,False
C_volatshare_weekend_21b,6,all,4308,-0.01876938272915589,-4.797052147566407,0.0063850892164191595,-0.04373769762055462,4.797052147566407,False
C_volatshare_weekend_21b,9,all,4305,-0.022552515499884553,-5.7872174678615025,0.0058931775949961135,-0.05082692836770017,5.7872174678615025,False
C_volatshare_weekend_21b,21,all,4293,-0.04454550801457947,-11.099888082548647,0.002330251891694207,-0.09139943477697504,11.099888082548647,False
C_volshare_US_minus_Asia_21b,1,all,4313,0.0076670959555408804,1.9852897297593124,3.6736837743338184e-07,0.015259527680530615,1.9852897297593124,True
C_volshare_US_minus_Asia_21b,1,Asia,1438,0.017841116921642666,2.654667147589287,0.012099624681465802,0.0235348959299067,2.654667147589287,True
C_volshare_US_minus_Asia_21b,1,Euro,1438,0.02927048290011714,4.375552773496717,0.025935443021839144,0.03256862053907809,4.375552773496717,True
C_volshare_US_minus_Asia_21b,1,US,1437,-0.024132425669758373,-3.668450462809225,-0.03805088763637277,-0.010348907240216417,3.668450462809225,True
C_volshare_US_minus_Asia_21b,3,all,4311,0.022648985461351127,5.920138325886046,0.01193246178015264,0.03327146112871923,5.920138325886046,True
C_volshare_US_minus_Asia_21b,6,all,4308,0.03132150099903849,8.214355387516253,0.01756527524121149,0.04497592305097963,8.214355387516253,True
C_volshare_US_minus_Asia_21b,9,all,4305,0.03465611146007497,9.05214611113493,0.02004896164104262,0.04917530715791814,9.05214611113493,True
C_volshare_US_minus_Asia_21b,21,all,4293,0.05258968916935667,13.84300016560186,0.034258077750215166,0.07091276234377569,13.84300016560186,True
C_volatshare_US_minus_Asia_21b,1,all,4313,0.0053019814758812605,1.3560090470282213,-0.0024442385132392073,0.012973134266214683,1.3560090470282213,False
C_volatshare_US_minus_Asia_21b,1,Asia,1438,0.005103027846762152,0.7607178109934217,0.0038578410531004406,0.006337866827734155,0.7607178109934217,True
C_volatshare_US_minus_Asia_21b,1,Euro,1438,0.015861765804178925,2.2949587952108823,0.005680910217282045,0.025929970153599772,2.2949587952108823,True
C_volatshare_US_minus_Asia_21b,1,US,1437,-0.005066059265537503,-0.7574570441599549,-0.01688028090739569,0.006633620061233417,0.7574570441599549,False
C_volatshare_US_minus_Asia_21b,3,all,4311,0.011029414998950103,2.810970858485981,-0.004842517038017828,0.026762055253607458,2.810970858485981,False
C_volatshare_US_minus_Asia_21b,6,all,4308,0.017668185641729218,4.479839285568052,-0.004621872768964327,0.039793285248273316,4.479839285568052,False
C_volatshare_US_minus_Asia_21b,9,all,4305,0.019834664315650775,4.990014600932546,-0.003284184690907416,0.04281430765426767,4.990014600932546,False
C_volatshare_US_minus_Asia_21b,21,all,4293,0.03635786788393803,9.14599817238023,0.016701173254049205,0.05600540709015201,9.14599817238023,True
C_volshare_slot0_63b,1,all,4271,-0.01767927573493267,-4.629618854317817,-0.012101541725372042,-0.023094851349199197,4.629618854317817,True
C_volshare_slot0_63b,1,Asia,1424,-0.0343432814688694,-5.182525220835835,-0.02914288311479773,-0.03939962446687259,5.182525220835835,True
C_volshare_slot0_63b,1,Euro,1424,-0.04050041805138574,-6.1176057376127275,-0.03799118253560227,-0.04293330061924772,6.1176057376127275,True
C_volshare_slot0_63b,1,US,1423,0.02183362013559092,3.3728744998433133,0.03085375051906195,0.013075848115074033,3.3728744998433133,True
C_volshare_slot0_63b,3,all,4269,-0.031226203704788572,-8.188336938611856,-0.02125478165966779,-0.04091667575233321,8.188336938611856,True
C_volshare_slot0_63b,6,all,4266,-0.03895872184159103,-10.181732921861453,-0.02677053594008234,-0.05081993513334602,10.181732921861453,True
C_volshare_slot0_63b,9,all,4263,-0.043624191154583006,-11.390877023535209,-0.030121966324091382,-0.056782450090828655,11.390877023535209,True
C_volshare_slot0_63b,21,all,4251,-0.058481743235615606,-15.355244470763349,-0.04011416569794246,-0.07648145592274384,15.355244470763349,True
C_volatshare_slot0_63b,1,all,4271,-0.009901412170290249,-2.5395672548096817,-0.001711126223763488,-0.01785358643493829,2.5395672548096817,True
C_volatshare_slot0_63b,1,Asia,1424,-0.0077592677823684385,-1.176199233252003,0.0024790261568630595,-0.01771395247120571,1.176199233252003,False
C_volatshare_slot0_63b,1,Euro,1424,-0.023926678234910955,-3.481124902165972,-0.015590203514487965,-0.032009484291641965,3.481124902165972,True
C_volatshare_slot0_63b,1,US,1423,0.001990060259519471,0.2938251052579365,0.007971821293494743,-0.0038177160352404526,0.2938251052579365,False
C_volatshare_slot0_63b,3,all,4269,-0.01841608352870116,-4.664434775502172,-0.0021814111955579035,-0.03419333553282745,4.664434775502172,True
C_volatshare_slot0_63b,6,all,4266,-0.027394108175088774,-6.956994691229001,-0.003714422611300776,-0.05043853852948745,6.956994691229001,True
C_volatshare_slot0_63b,9,all,4263,-0.0315081080068007,-7.9400795207961865,-0.004647201069169561,-0.05768473987191229,7.9400795207961865,True
C_volatshare_slot0_63b,21,all,4251,-0.0385957884128468,-9.593917263486643,0.0016988670337182276,-0.07808342467720301,9.593917263486643,False
C_volshare_slot1_63b,1,all,4271,0.019058719761694536,4.805203374854828,0.0279023287151714,0.010472216190806067,4.805203374854828,True
C_volshare_slot1_63b,1,Asia,1424,0.021533285320093156,3.1460827708852572,0.021347506562346373,0.02171391785186357,3.1460827708852572,True
C_volshare_slot1_63b,1,Euro,1424,0.016727143390871863,2.364784612734018,0.024061223421153473,0.009616230387791073,2.364784612734018,True
C_volshare_slot1_63b,1,US,1423,0.01891563008979844,2.827454019792047,0.038307606835556174,8.76859086680122e-05,2.827454019792047,True
C_volshare_slot1_63b,3,all,4269,0.024031744539973227,5.952695716051347,0.03490177540661682,0.013467982441396726,5.952695716051347,True
C_volshare_slot1_63b,6,all,4266,0.025445251147441218,6.33753582610403,0.03873228416797308,0.01251466952153972,6.33753582610403,True
C_volshare_slot1_63b,9,all,4263,0.028858576680021245,7.203033930879343,0.04317115140672854,0.014910611314114738,7.203033930879343,True
C_volshare_slot1_63b,21,all,4251,0.03473330165301915,8.436418572036326,0.04419772057555884,0.025458435601308158,8.436418572036326,True
C_volatshare_slot1_63b,1,all,4271,0.011481795085587962,3.0422602283646896,0.01037891779997514,0.012552609026026073,3.0422602283646896,True
C_volatshare_slot1_63b,1,Asia,1424,0.013784358802254674,2.145594093251314,0.003986968299773123,0.023310353445941723,2.145594093251314,True
C_volatshare_slot1_63b,1,Euro,1424,0.015873881506107586,2.4320571353092126,0.024184421462408456,0.00781622105055169,2.4320571353092126,True
C_volatshare_slot1_63b,1,US,1423,0.004782440345353712,0.7182676192359972,0.0029744819679866385,0.0065378126757336535,0.7182676192359972,True
C_volatshare_slot1_63b,3,all,4269,0.01882562512395688,4.962126909306221,0.017822682738231746,0.019800309086804767,4.962126909306221,True
C_volatshare_slot1_63b,6,all,4266,0.025852980683789373,6.769058137847514,0.020871138663223106,0.030701174768558763,6.769058137847514,True
C_volatshare_slot1_63b,9,all,4263,0.030839587235570516,7.933074232760248,0.023926492792949103,0.03757657227831041,7.933074232760248,True
C_volatshare_slot1_63b,21,all,4251,0.03684663512362557,9.506672098339358,0.022053450306258035,0.05134354283473005,9.506672098339358,True
C_volshare_slot2_63b,1,all,4271,0.003940616899787144,1.006703630707993,-0.012755465413543363,0.020151303188318478,1.006703630707993,False
C_volshare_slot2_63b,1,Asia,1424,0.013540272217793942,1.997664755317707,0.003220882029014625,0.023573806722673552,1.997664755317707,True
C_volshare_slot2_63b,1,Euro,1424,0.03301840571486797,4.9818626250745695,0.013367565270378926,0.052071295274462456,4.9818626250745695,True
C_volshare_slot2_63b,1,US,1423,-0.03476400744702717,-5.1042676006255645,-0.054877634335234134,-0.01523540294753536,5.1042676006255645,True
C_volshare_slot2_63b,3,all,4269,0.017140404253639267,4.358973108097345,-0.004985589760816715,0.03864298688939696,4.358973108097345,False
C_volshare_slot2_63b,6,all,4266,0.02353617445007405,5.9314597933397115,-0.003993115618947887,0.050326935923349796,5.9314597933397115,False
C_volshare_slot2_63b,9,all,4263,0.02464532381725773,6.27855984581815,-0.0045441923776861235,0.05309124418509555,6.27855984581815,False
C_volshare_slot2_63b,21,all,4251,0.03435955491388367,8.963116238689615,-0.00010805008735302005,0.06813684458440161,8.963116238689615,False
C_volatshare_slot2_63b,1,all,4271,0.0011665989819336802,0.3044753526654847,-0.006039772486725773,0.008163463573562423,0.3044753526654847,False
C_volatshare_slot2_63b,1,Asia,1424,-0.005726923941079801,-0.8822788116133115,-0.006822971735417453,-0.0046612375814883466,0.8822788116133115,True
C_volatshare_slot2_63b,1,Euro,1424,0.013779239561559105,2.1100823518393583,9.95113215578404e-05,0.02704271051071663,2.1100823518393583,True
C_volatshare_slot2_63b,1,US,1423,-0.004556537731358944,-0.6629147954537279,-0.011394739786333838,0.0020827692499947948,0.6629147954537279,False
C_volatshare_slot2_63b,3,all,4269,0.004407527105399479,1.1210996698495346,-0.008473325004565596,0.016925454513882856,1.1210996698495346,False
C_volatshare_slot2_63b,6,all,4266,0.00482117761664065,1.2110295734320937,-0.01152466439229845,0.020728509525432454,1.2110295734320937,False
C_volatshare_slot2_63b,9,all,4263,0.004207667143446073,1.0551703846410667,-0.01440914938490269,0.02235022479775167,1.0551703846410667,False
C_volatshare_slot2_63b,21,all,4251,0.0024921643744888894,0.6328691124481394,-0.020656581911498138,0.02517728882056095,0.6328691124481394,False
C_volshare_weekend_63b,1,all,4271,-0.015704903154634492,-3.822826539055675,-0.006256400510835188,-0.02487871467404093,3.822826539055675,True
C_volshare_weekend_63b,1,Asia,1424,-0.0037110841081657796,-0.5156135080752203,-0.0069882667907810395,-0.0005246821092794729,0.5156135080752203,True
C_volshare_weekend_63b,1,Euro,1424,-0.028375989982942895,-4.000447988356497,-0.0023747696673955335,-0.053586025171322826,4.000447988356497,True
C_volshare_weekend_63b,1,US,1423,-0.015027159429167374,-2.1329756438749716,-0.0094051210425459,-0.020485675923657198,2.1329756438749716,True
C_volshare_weekend_63b,3,all,4269,-0.02612411850785152,-6.2715799744244265,-0.008631546970787477,-0.04312382775218535,6.2715799744244265,True
C_volshare_weekend_63b,6,all,4266,-0.033947027025989014,-8.197727571550862,-0.016481685041039158,-0.05094382607147214,8.197727571550862,True
C_volshare_weekend_63b,9,all,4263,-0.03623671613952386,-8.808776049919633,-0.014645199885518757,-0.05727819376732689,8.808776049919633,True
C_volshare_weekend_63b,21,all,4251,-0.057475904836089615,-13.813807292486537,-0.028299212514866667,-0.08606824793988704,13.813807292486537,True
C_volatshare_weekend_63b,1,all,4271,-0.016965720107517998,-4.238465632876403,-0.008825504399192536,-0.024869279798480973,4.238465632876403,True
C_volatshare_weekend_63b,1,Asia,1424,-0.0016222087954692035,-0.23690187661157336,-0.005524852389429804,0.0021723283277445666,0.23690187661157336,False
C_volatshare_weekend_63b,1,Euro,1424,-0.034016620083138535,-4.802890552493582,-0.01309059786541002,-0.054305889204338646,4.802890552493582,True
C_volatshare_weekend_63b,1,US,1423,-0.015257131592460968,-2.22919191080991,-0.007865771433479243,-0.02243350759169391,2.22919191080991,True
C_volatshare_weekend_63b,3,all,4269,-0.028529607534045133,-7.042270826318422,-0.011026812433379826,-0.04553925228776328,7.042270826318422,True
C_volatshare_weekend_63b,6,all,4266,-0.03575902084702618,-8.986027671305663,-0.015452420488521763,-0.05552085579350782,8.986027671305663,True
C_volatshare_weekend_63b,9,all,4263,-0.03985288938269868,-10.11889528069705,-0.016729864237517943,-0.06238686108508881,10.11889528069705,True
C_volatshare_weekend_63b,21,all,4251,-0.06237814102327032,-15.62537292200955,-0.032084037944765595,-0.09206551544207514,15.62537292200955,True
C_volshare_US_minus_Asia_63b,1,all,4271,0.010448246354702909,2.696367851335866,-0.0017010527402057099,0.022244335554374224,2.696367851335866,False
C_volshare_US_minus_Asia_63b,1,Asia,1424,0.024747688410854313,3.65503594038152,0.016234253911468117,0.0330252936997312,3.65503594038152,True
C_volshare_US_minus_Asia_63b,1,Euro,1424,0.03998802559871074,6.071313270318654,0.026908220790897264,0.052669828047226974,6.071313270318654,True
C_volshare_US_minus_Asia_63b,1,US,1423,-0.03342178255002425,-5.046310561812966,-0.048271218239176066,-0.019004255655155258,5.046310561812966,True
C_volshare_US_minus_Asia_63b,3,all,4269,0.024920416351382736,6.471517624871364,0.007033541019330783,0.042303319676388416,6.471517624871364,True
C_volshare_US_minus_Asia_63b,6,all,4266,0.03258707806274004,8.41940534984614,0.009880713658861173,0.054684298555691534,8.41940534984614,True
C_volshare_US_minus_Asia_63b,9,all,4263,0.03548281848477624,9.170355711329488,0.010674865343201115,0.0596587950525734,9.170355711329488,True
C_volshare_US_minus_Asia_63b,21,all,4251,0.04956832219037174,13.035035192351511,0.01886247154161488,0.07965919772133793,13.035035192351511,True
C_volatshare_US_minus_Asia_63b,1,all,4271,0.005880712421871873,1.522640110078904,-0.0028334946458683607,0.01434157613692746,1.522640110078904,False
C_volatshare_US_minus_Asia_63b,1,Asia,1424,-0.00038257610160877844,-0.058960542555488625,-0.005587225039477857,0.004677899735488304,0.058960542555488625,False
C_volatshare_US_minus_Asia_63b,1,Euro,1424,0.0225795126925163,3.3567640075277208,0.009219686890489926,0.03553281544109236,3.3567640075277208,True
C_volatshare_US_minus_Asia_63b,1,US,1423,-0.004562132784003893,-0.6678489164757677,-0.012129017499895877,0.002784662487243036,0.6678489164757677,False
C_volatshare_US_minus_Asia_63b,3,all,4269,0.012311072113932066,3.1114076522585075,-0.0031935461575802308,0.027378839708972202,3.1114076522585075,False
C_volatshare_US_minus_Asia_63b,6,all,4266,0.017800293549553377,4.477674899558719,-0.0026927050746215725,0.037743526253190794,4.477674899558719,False
C_volatshare_US_minus_Asia_63b,9,all,4263,0.0214270393525576,5.357243666419268,-0.0025905495258806877,0.04483278599462993,5.357243666419268,False
C_volatshare_US_minus_Asia_63b,21,all,4251,0.025248514303274204,6.240868381156264,-0.00983060992907144,0.05962507573078013,6.240868381156264,False
C_volshare_slot0_126b,1,all,4208,-0.020233545091710835,-5.214219753356302,-0.01084853222321352,-0.029072867318108174,5.214219753356302,True
C_volshare_slot0_126b,1,Asia,1403,-0.03472400455868623,-5.132200420932957,-0.01816931251682234,-0.05033861021036119,5.132200420932957,True
C_volshare_slot0_126b,1,Euro,1403,-0.042903394272648124,-6.384889612224062,-0.040097245212001344,-0.045542649267447326,6.384889612224062,True
C_volshare_slot0_126b,1,US,1402,0.016953268769217482,2.580808396114071,0.02573172691255608,0.008685468855823794,2.580808396114071,True
C_volshare_slot0_126b,3,all,4206,-0.03381706685735665,-8.716420310848877,-0.021047795886587603,-0.04585498004504239,8.716420310848877,True
C_volshare_slot0_126b,6,all,4203,-0.04315449204986781,-11.044929492239419,-0.02865689236528906,-0.056840708958390114,11.044929492239419,True
C_volshare_slot0_126b,9,all,4200,-0.047646452133622855,-12.233387554405697,-0.0303425544803358,-0.06400460642281175,12.233387554405697,True
C_volshare_slot0_126b,21,all,4188,-0.06470480047579916,-16.777806001160368,-0.0402425812542686,-0.08795929019687222,16.777806001160368,True
C_volatshare_slot0_126b,1,all,4208,-0.014351110003529819,-3.7133063924747907,-0.009021818248520053,-0.019370530618192917,3.7133063924747907,True
C_volatshare_slot0_126b,1,Asia,1403,-0.007344800201035462,-1.1107682066369489,0.006048906708257251,-0.019977922645950056,1.1107682066369489,False
C_volatshare_slot0_126b,1,Euro,1403,-0.03225294613614634,-4.8097554839581145,-0.02331012268972547,-0.04066390041493776,4.8097554839581145,True
C_volatshare_slot0_126b,1,US,1402,-0.0034478122566244025,-0.5113908779045792,-0.009826401594910723,0.0025597234082436007,0.5113908779045792,False
C_volatshare_slot0_126b,3,all,4206,-0.023459282937733188,-6.1236647790224055,-0.00899410195062154,-0.037095973189324345,6.1236647790224055,True
C_volatshare_slot0_126b,6,all,4203,-0.030747376944167674,-7.970280513849798,-0.011408063143206332,-0.04900433321972832,7.970280513849798,True
C_volatshare_slot0_126b,9,all,4200,-0.0319157598900572,-8.309971366078377,-0.00941725998454965,-0.05318460579424475,8.309971366078377,True
C_volatshare_slot0_126b,21,all,4188,-0.03358681572667749,-8.653099600580449,0.0008510102779403053,-0.06632440439711294,8.653099600580449,False
C_volshare_slot1_126b,1,all,4208,0.021225140499059374,5.143231808179352,0.03123188231920018,0.011800239689226708,5.143231808179352,True
C_volshare_slot1_126b,1,Asia,1403,0.019156489119121715,2.678805322110857,0.01212061098464656,0.025792822927400913,2.678805322110857,True
C_volshare_slot1_126b,1,Euro,1403,0.016042369233803585,2.268743583924896,0.03388886482101199,-0.0007427165190341987,2.268743583924896,False
C_volshare_slot1_126b,1,US,1402,0.028481735343001177,3.94396790379411,0.0477142759627281,0.01036798517483732,3.94396790379411,True
C_volshare_slot1_126b,3,all,4206,0.027656847502030506,6.608762158051761,0.039790786532656434,0.016217877727662137,6.608762158051761,True
C_volshare_slot1_126b,6,all,4203,0.028018956917322976,6.705069742132322,0.042873349509238254,0.013995915622180022,6.705069742132322,True
C_volshare_slot1_126b,9,all,4200,0.03278348372258959,7.884039724982241,0.04674382221455671,0.019586146593314504,7.884039724982241,True
C_volshare_slot1_126b,21,all,4188,0.03672235201352354,8.91642637229495,0.04378082127191129,0.030012367963048743,8.91642637229495,True
C_volatshare_slot1_126b,1,all,4208,0.013084709905733127,3.44233816967139,0.013445572842010315,0.012744829309082583,3.44233816967139,True
C_volatshare_slot1_126b,1,Asia,1403,0.01633794040688711,2.521677593023692,0.005799116094031642,0.02627829962718431,2.521677593023692,True
C_volatshare_slot1_126b,1,Euro,1403,0.01586342189671391,2.4168730723029666,0.022334129395233514,0.009777555923002527,2.4168730723029666,True
C_volatshare_slot1_126b,1,US,1402,0.0070484650295098246,1.0506912870507825,0.01221471782610105,0.002182742173994547,1.0506912870507825,True
C_volatshare_slot1_126b,3,all,4206,0.019222393202494248,5.079745434418105,0.019214259237101367,0.019230061296428135,5.079745434418105,True
C_volatshare_slot1_126b,6,all,4203,0.020694997119609846,5.436536492733453,0.020230694429108482,0.021133314321882413,5.436536492733453,True
C_volatshare_slot1_126b,9,all,4200,0.021263940599877715,5.536002506988985,0.018832126442115914,0.023562844118169435,5.536002506988985,True
C_volatshare_slot1_126b,21,all,4188,0.019012513842688646,4.910291271452275,0.0023608000664311914,0.03484211226716067,4.910291271452275,True
C_volshare_slot2_126b,1,all,4208,0.007369802832069881,1.846539576727389,-0.01495567145798762,0.028397164634565198,1.846539576727389,False
C_volshare_slot2_126b,1,Asia,1403,0.023295525536361016,3.3599992423794975,0.00848808201914324,0.03726210314747639,3.3599992423794975,True
C_volshare_slot2_126b,1,Euro,1403,0.03524428469986381,5.256959999134177,0.00719883476257623,0.06162174798804579,5.256959999134177,True
C_volshare_slot2_126b,1,US,1402,-0.03646164297009514,-5.245846667251159,-0.06058840726373693,-0.013738374660294,5.245846667251159,True
C_volshare_slot2_126b,3,all,4206,0.020727644978291115,5.215704408493887,-0.009987751063653127,0.049683822032151714,5.215704408493887,False
C_volshare_slot2_126b,6,all,4203,0.030895840265564682,7.606487406980898,-0.0036708262405235935,0.06352792460364343,7.606487406980898,False
C_volshare_slot2_126b,9,all,4200,0.03259139176892396,8.03472500546383,-0.005281953851119491,0.0683947722277052,8.03472500546383,False
C_volshare_slot2_126b,21,all,4188,0.04888904716086074,11.934143653402012,0.0004796664936109738,0.09490839785571718,11.934143653402012,True
C_volatshare_slot2_126b,1,all,4208,0.0008328576841634989,0.2174836269535081,-0.006836098834974451,0.008055903487375568,0.2174836269535081,False
C_volatshare_slot2_126b,1,Asia,1403,-0.009342628780540936,-1.4225189444120616,-0.013086959555498419,-0.005810926207485474,1.4225189444120616,True
C_volatshare_slot2_126b,1,Euro,1403,0.01892380498390394,2.8801183720405303,0.0019190964859740302,0.03491716843977163,2.8801183720405303,True
C_volatshare_slot2_126b,1,US,1402,-0.0070882489859902245,-1.0520580061266902,-0.009331240993162909,-0.0049757357382375625,1.0520580061266902,True
C_volatshare_slot2_126b,3,all,4206,0.003927827994788773,1.026671548736482,-0.01055276926529141,0.017579051554984456,1.026671548736482,False
C_volatshare_slot2_126b,6,all,4203,0.00934992961994562,2.397866244165543,-0.005798420693011379,0.02365047679327829,2.397866244165543,False
C_volatshare_slot2_126b,9,all,4200,0.009258549303466979,2.3857847275704893,-0.005816013671181913,0.02350921305115498,2.3857847275704893,False
C_volatshare_slot2_126b,21,all,4188,0.013305155576633428,3.3531951326864373,0.003337685996497094,0.022780519066646587,3.3531951326864373,True
C_volshare_weekend_126b,1,all,4208,-0.020744337973867856,-4.890240705598843,-0.010622562558068618,-0.030277583762352508,4.890240705598843,True
C_volshare_weekend_126b,1,Asia,1403,-0.008911537024514566,-1.2220598194135344,-0.004797196449368044,-0.01279223776090623,1.2220598194135344,True
C_volshare_weekend_126b,1,Euro,1403,-0.043202333028050356,-5.842695739711722,-0.02134588205032966,-0.06375888443171573,5.842695739711722,True
C_volshare_weekend_126b,1,US,1402,-0.010111565271246323,-1.3806848566906929,-0.00573317588937388,-0.014235256101818711,1.3806848566906929,True
C_volshare_weekend_126b,3,all,4206,-0.035497721703555876,-8.333389060293475,-0.020486554535499538,-0.04964912687214849,8.333389060293475,True
C_volshare_weekend_126b,6,all,4203,-0.043209147873638956,-10.15546386828434,-0.029071710577900794,-0.05655535949278863,10.15546386828434,True
C_volshare_weekend_126b,9,all,4200,-0.04618693952870816,-10.739305942120279,-0.02570354938674179,-0.06555081135814465,10.739305942120279,True
C_volshare_weekend_126b,21,all,4188,-0.0669942553157068,-15.15044520331304,-0.039245082890302846,-0.09337341736519418,15.15044520331304,True
C_volatshare_weekend_126b,1,all,4208,-0.02462701264987303,-6.012711035159047,-0.014634770688401084,-0.03403825669388052,6.012711035159047,True
C_volatshare_weekend_126b,1,Asia,1403,-0.006446891095171937,-0.914798672736037,-0.006304124092919392,-0.006581550829983545,0.914798672736037,True
C_volatshare_weekend_126b,1,Euro,1403,-0.05178755696825497,-7.232325117057853,-0.03287379857053747,-0.0695764307033143,7.232325117057853,True
C_volatshare_weekend_126b,1,US,1402,-0.015640184449128233,-2.227634450542887,-0.004738640352622121,-0.025907566700685232,2.227634450542887,True
C_volatshare_weekend_126b,3,all,4206,-0.04007247165852853,-9.813704101387708,-0.022074762484988353,-0.0570393651565403,9.813704101387708,True
C_volatshare_weekend_126b,6,all,4203,-0.04922607355377683,-12.106953359853815,-0.03029152704331026,-0.06710091602734866,12.106953359853815,True
C_volatshare_weekend_126b,9,all,4200,-0.05601926401491817,-13.979310763170803,-0.03463494924990068,-0.07623482049263965,13.979310763170803,True
C_volatshare_weekend_126b,21,all,4188,-0.0788730162538868,-19.37804857385257,-0.052309554676057954,-0.10412500744175295,19.37804857385257,True
C_volshare_US_minus_Asia_126b,1,all,4208,0.01401875086499388,3.5756150150995163,-0.003316811502618234,0.03034633867869778,3.5756150150995163,False
C_volshare_US_minus_Asia_126b,1,Asia,1403,0.030879178300058385,4.484755493373678,0.012935243188125719,0.047804136487352225,4.484755493373678,True
C_volshare_US_minus_Asia_126b,1,Euro,1403,0.041284153898778195,6.20151731426826,0.024585882726537972,0.056989305208769006,6.20151731426826,True
C_volshare_US_minus_Asia_126b,1,US,1402,-0.030138553092063817,-4.514956752955729,-0.04749546050294595,-0.01379132727572052,4.514956752955729,True
C_volshare_US_minus_Asia_126b,3,all,4206,0.029716818712157266,7.674036131283701,0.006506916701916312,0.05159737760495255,7.674036131283701,True
C_volshare_US_minus_Asia_126b,6,all,4203,0.03883988207894832,9.838805925484236,0.013557201308985255,0.06270757470221132,9.838805925484236,True
C_volshare_US_minus_Asia_126b,9,all,4200,0.04241654660112009,10.71866738151482,0.01365392588634941,0.06960714821244338,10.71866738151482,True
C_volshare_US_minus_Asia_126b,21,all,4188,0.06145315808904433,15.487636727855936,0.0235691373148793,0.09746679870388866,15.487636727855936,True
C_volatshare_US_minus_Asia_126b,1,all,4208,0.00891361461920729,2.3066945644038443,0.0011649501469647731,0.016211733764498925,2.3066945644038443,True
C_volatshare_US_minus_Asia_126b,1,Asia,1403,-0.0027738089512695263,-0.4177727782840178,-0.011979176757951512,0.005908816362235227,0.4177727782840178,False
C_volatshare_US_minus_Asia_126b,1,Euro,1403,0.031161781510936865,4.680217337718088,0.018400677445370515,0.04316392641354423,4.680217337718088,True
C_volatshare_US_minus_Asia_126b,1,US,1402,-0.0016546613292360995,-0.24527346417302154,-0.002907320648135101,-0.0004748713889988136,0.24527346417302154,True
C_volatshare_US_minus_Asia_126b,3,all,4206,0.016518986810281782,4.302545687321425,-0.00012566380294928094,0.03221031794266265,4.302545687321425,False
C_volatshare_US_minus_Asia_126b,6,all,4203,0.02371284925998998,6.112409306468915,0.0023527425502209974,0.04387750133891621,6.112409306468915,True
C_volatshare_US_minus_Asia_126b,9,all,4200,0.023909880433417345,6.189202227265394,0.0008850858531934766,0.04567625641222092,6.189202227265394,True
C_volatshare_US_minus_Asia_126b,21,all,4188,0.025709119077384053,6.555679679122019,-0.0015881859379736827,0.05165872296017174,6.555679679122019,False
C_volshare_slot0_252b,1,all,4082,-0.020590481272973332,-5.039363949441698,-0.011386133827558098,-0.02872445698038919,5.039363949441698,True
C_volshare_slot0_252b,1,Asia,1361,-0.03379141203916946,-4.700759043522193,-0.024083704362544988,-0.0423831367003371,4.700759043522193,True
C_volshare_slot0_252b,1,Euro,1361,-0.04338103334696007,-6.095476334195455,-0.03934389625817627,-0.04694354159404729,6.095476334195455,True
C_volshare_slot0_252b,1,US,1360,0.01542746589282732,2.2615829962115397,0.029289101286220927,0.0031785415424324163,2.2615829962115397,True
C_volshare_slot0_252b,3,all,4080,-0.03645051266631347,-8.958573894925628,-0.025761866164087006,-0.04590490437613502,8.958573894925628,True
C_volshare_slot0_252b,6,all,4077,-0.045262333728926823,-11.137336842879032,-0.03226291326897558,-0.0567766215091334,11.137336842879032,True
C_volshare_slot0_252b,9,all,4074,-0.047810715897365214,-11.875420842709746,-0.03206952497415768,-0.061772911644443707,11.875420842709746,True
C_volshare_slot0_252b,21,all,4062,-0.0616015791444175,-15.520515777510282,-0.043498140117264945,-0.07774880119239011,15.520515777510282,True
C_volatshare_slot0_252b,1,all,4082,-0.015213666143044726,-3.853601105347521,-0.007375058917748054,-0.0221407232895344,3.853601105347521,True
C_volatshare_slot0_252b,1,Asia,1361,-0.006664629697229566,-0.9650175964015185,0.011521943175019526,-0.022760502363943093,0.9650175964015185,False
C_volatshare_slot0_252b,1,Euro,1361,-0.04367863081657118,-6.462236628223801,-0.030633794517642064,-0.0551898418244782,6.462236628223801,True
C_volatshare_slot0_252b,1,US,1360,0.004716906149539884,0.6953239797712116,-0.003042944536158883,0.011573948722221067,0.6953239797712116,False
C_volatshare_slot0_252b,3,all,4080,-0.02233915283149017,-5.71866620309504,-0.007562448781797151,-0.03540954001632256,5.71866620309504,True
C_volatshare_slot0_252b,6,all,4077,-0.025969414607810378,-6.609940380494506,-0.010124585666596159,-0.040004034137146746,6.609940380494506,True
C_volatshare_slot0_252b,9,all,4074,-0.02776777017583351,-7.090841225756372,-0.014133548470185843,-0.03986111643165348,7.090841225756372,True
C_volatshare_slot0_252b,21,all,4062,-0.027675558299149763,-7.216648098801656,-0.007039045402864069,-0.0460821359406901,7.216648098801656,True
C_volshare_slot1_252b,1,all,4082,0.025722327248476774,5.862685160484032,0.0353082815434493,0.017251121676315994,5.862685160484032,True
