config,sharpe_1x,sharpe_2x,sharpe_3x,ret_1x,ret_2x,vol_1x,dd_1x,dd_2x,calmar_2x,turnover,gross_edge,cost_share,trades,long_gross,short_gross,top5,stage,cell,aw,vw,neut,power,cadence,phase,quantity,weekday,slot,F1,F2,F3,F4,worst,median_fold,npos
deskclosed|volume|a252|v378|N|p1.0|c12|ph4,0.6699350048929693,0.5325734677050526,0.5325734677050526,0.07239841027041671,0.055768556607594055,0.11406821652988605,0.13197186538228778,0.13807144545660222,0.4039108624029209,20.805041388809794,44.20053849296262,0.011908876702308651,11263,0.5618732360699641,-0.1978147765277191,0.028553952967463412,C,deskclosed,252,378,True,1.0,12,4,volume,-1,1,-0.799454752947203,1.1911984521231642,1.0486963444748452,1.0664639151689101,-0.799454752947203,1.0575801298218777,3
deskclosed|volume|a252|v378|N|p1.0|c12|ph5,0.6482117751420404,0.5188690031656722,0.5188690031656722,0.07076013086662569,0.054874136843508836,0.11584824990972635,0.12617414685491335,0.12957812633432741,0.4234830244568196,19.91159829615966,45.07439085810363,0.01147512064618963,11421,0.5498310821347927,-0.19451818561852136,0.029002813091123292,C,deskclosed,252,378,True,1.0,12,5,volume,-1,2,-0.7956409640973949,1.340089298276862,1.253282725990169,0.7232755277395221,-0.7956409640973949,0.9882791268648456,3
deskclosed|volume|a252|v378|N|p1.0|c12|ph6,0.3712276275070879,0.23917317063280866,0.23917317063280866,0.03737941930246613,0.021420164856859936,0.11746569989863391,0.1428854780530382,0.1569911744572503,0.13644184095643402,20.61830755291994,28.397128905436695,0.01198056434139685,11259,0.5557468047882446,-0.32395267724530213,0.02957878656851921,C,deskclosed,252,378,True,1.0,12,6,volume,-1,0,-0.9559284272654854,1.054727615708837,0.979809452291292,0.3109506171861298,-0.9559284272654854,0.6453800347387109,3
deskclosed|volume|a252|v378|N|p1.0|c12|ph7,0.5176249637385892,0.3851687177013127,0.3851687177013127,0.055447109150133844,0.03914986165581413,0.11761383183862593,0.12300702647830541,0.125220014108113,0.31264859642974285,20.726742587829992,36.615807663022515,0.011853276605993631,10742,0.5819409530648372,-0.2814892607329995,0.02792261626003073,C,deskclosed,252,378,True,1.0,12,7,volume,-1,1,-0.5893929589681791,1.408328450509476,1.3355500396775744,-0.10294078815480281,-0.5893929589681791,0.6163046257613858,2
deskclosed|volume|a252|v378|N|p1.0|c12|ph8,0.6669687248775752,0.5388440265943178,0.5388440265943178,0.0741218645904167,0.05808932038362413,0.11758195916825707,0.10679679928859387,0.1097861150282281,0.5291135438091443,20.045264166455162,46.38627061920864,0.011344197281816445,10782,0.5595944775158906,-0.19148565704086512,0.02831877272133658,C,deskclosed,252,378,True,1.0,12,8,volume,-1,2,-0.07448406767082603,1.760022923715798,0.7155690925699909,0.08852927658302495,-0.07448406767082603,0.40204918457650796,3
deskclosed|volume|a252|v378|N|p1.0|c12|ph9,0.7089834111733627,0.5759804167408683,0.5759804167408683,0.0793355413241601,0.06265301430256653,0.11741429247615182,0.10489855346640786,0.1079022438373034,0.5806460743952245,20.73958337174347,47.43073794698737,0.011681723153767233,11548,0.48441660701448475,-0.09498168643082033,0.026068848392646473,C,deskclosed,252,378,True,1.0,12,9,volume,-1,0,0.06673056785762066,1.5901217484079526,0.6562842986402264,0.2601198885112312,0.06673056785762066,0.45820209357572883,4
deskclosed|volume|a252|v378|N|p1.0|c12|ph10,0.6246326631913197,0.4884241831368931,0.4884241831368931,0.0680719421161664,0.051305754097914935,0.11628248458208221,0.12860845678834243,0.13686336815330058,0.3748684165104529,21.051360111554825,41.82975476209067,0.01197400592821926,11449,0.45730993446486123,-0.10869943621442807,0.02884687199982336,C,deskclosed,252,378,True,1.0,12,10,volume,-1,1,-0.3589412685758763,1.619182355454679,0.6583358441672221,0.3552479718817955,-0.3589412685758763,0.5067919080245088,3
deskclosed|volume|a252|v378|N|p1.0|c12|ph11,0.6972795893673644,0.5652424037159418,0.5652424037159418,0.07682638658739971,0.06051927878811414,0.11578238404566847,0.11207378442626248,0.11899044205857678,0.5086062186265483,20.315739237717857,47.07032606585581,0.01152663485443138,11688,0.4642349725620101,-0.08565745491212937,0.027953085517851937,C,deskclosed,252,378,True,1.0,12,11,volume,-1,2,-0.11753927768282942,1.5376865492548117,0.48785789932536233,0.5793737791295536,-0.11753927768282942,0.5336158392274579,3
deskclosed|volume|a252|v378|N|p1.0|c21|ph0,0.6549812151762556,0.5671935100118024,0.5671935100118024,0.07372541135242461,0.06252651253013686,0.11953714538586803,0.111642785027941,0.11474484714974575,0.5449178249245278,13.966620862038926,63.507365383778826,0.007877997032039367,6751,0.5652681278289449,-0.21411994694979447,0.033920918421624334,C,deskclosed,252,378,True,1.0,21,0,volume,0,0,-0.49183247913798567,1.5238036498055825,1.2071387888080651,0.5622165783352979,-0.49183247913798567,0.8846776835716815,3
deskclosed|volume|a252|v378|N|p1.0|c21|ph3,0.8146789174808173,0.7264759806731351,0.7264759806731351,0.09268936064829414,0.08145879406437673,0.11726544649893665,0.10076994884915447,0.10132705440197609,0.8039194916415937,13.778777963196228,76.82574103081515,0.0076927610282708355,7274,0.5167341280799573,-0.09765846348578325,0.029618529208047587,C,deskclosed,252,378,True,1.0,21,3,volume,1,0,0.019598520160171374,1.6919897578234084,0.7673702223586425,0.6712579866463103,0.019598520160171374,0.7193141045024765,4
deskclosed|volume|a252|v378|N|p1.0|c21|ph6,0.7557567319702363,0.6684750895425079,0.6684750895425079,0.08691505716965331,0.07563125752875655,0.11977723794817934,0.11609694096421197,0.11940777449515871,0.6333863757909913,13.909689836111998,72.37475402005583,0.007708531838291076,7477,0.5196921462814474,-0.12114516007467965,0.028348409801165333,C,deskclosed,252,378,True,1.0,21,6,volume,2,0,0.4702735874677591,1.603852788399178,0.3847943623627245,0.29462352597426805,0.29462352597426805,0.4275339749152418,4
deskclosed|volume|a252|v378|N|p1.0|c21|ph9,0.7629717833967458,0.6750917116652322,0.6750917116652322,0.08785897783907637,0.07648352073592002,0.11978758149239037,0.08953212581396963,0.09268255056442065,0.825220284402497,14.023554969726328,72.34514707951442,0.007800538195325728,7711,0.588390603801823,-0.18674547168776215,0.028665546827803888,C,deskclosed,252,378,True,1.0,21,9,volume,3,0,0.006527246620086555,1.8516818773988133,0.32095182185377874,0.7170682075067601,0.006527246620086555,0.5190100146802694,4
deskclosed|volume|a252|v378|N|p1.0|c21|ph12,0.44607120990377314,0.35629722658358925,0.35629722658358925,0.048068670234101996,0.03668158472944283,0.12192161128619618,0.12366797568966015,0.12431767793256265,0.2950633034614845,14.567216776342143,44.36007599039442,0.008202771971115044,7913,0.5091385934389612,-0.2533130842947314,0.02887245560304491,C,deskclosed,252,378,True,1.0,21,12,volume,4,0,-0.5465043635174563,1.351966016073572,0.5737892378262537,0.35943385815233714,-0.5465043635174563,0.4666115479892954,3
deskclosed|volume|a252|v378|N|p1.0|c21|ph15,0.4876651689430518,0.3952550122876764,0.3952550122876764,0.05341651297510697,0.04164136425290277,0.1219730470703499,0.10183504701617374,0.10819599464613161,0.3848697393013115,14.976263399516071,46.73606005498107,0.008530926814074379,7569,0.5227873738820887,-0.24569118663596468,0.029035814963795117,C,deskclosed,252,378,True,1.0,21,15,volume,5,0,-0.47263856605625154,0.81222666832423,0.8367065488364338,0.7137257619296146,-0.47263856605625154,0.7629762151269223,3
deskclosed|volume|a252|v378|N|p1.0|c21|ph18,0.39355615313656206,0.30923028945805403,0.30923028945805403,0.04075788654359114,0.030312877995780863,0.11977026163326544,0.1519810186846383,0.1595179722467438,0.19002797972439517,13.439916842944909,42.339711326521986,0.007744833023099343,7185,0.5110893291207707,-0.2858109789541758,0.032902523934518466,C,deskclosed,252,378,True,1.0,21,18,volume,6,0,-0.8726080046721628,1.2668058546036185,0.7832728399999225,0.5726299094161738,-0.8726080046721628,0.6779513747080481,3
