config,sharpe_1x,sharpe_2x,sharpe_3x,ret_1x,ret_2x,vol_1x,dd_1x,dd_2x,calmar_2x,turnover,gross_edge,cost_share,trades,long_gross,short_gross,top5,stage,cell,aw,vw,neut,power,cadence,phase,quantity,weekday,slot,F1,F2,F3,F4,worst,median_fold,npos
weekend|trades|a378|v252|N|p1.0|c21|ph4,0.2684950608692421,0.19094275711905667,0.19094275711905667,0.025997998367237374,0.016132111902485313,0.12457594233823195,0.197352660770447,0.20425731658876944,0.0789793588396348,12.868639939928313,32.90627802093055,0.007431322517911813,6373,0.4002340655275758,-0.2325906907267543,0.034579779845931455,A,weekend,378,252,True,1.0,21,4,trades,1,1,-0.92765228922154,0.5433183263878822,1.707761601387615,0.029351511389258463,-0.92765228922154,0.2863349188885704,3
weekend|trades|a378|v378|N|p1.0|c21|ph4,0.2763101640719621,0.1986804000269299,0.1986804000269299,0.026815064882709905,0.017022625840932504,0.12342703192211954,0.21077328419909258,0.21755829518975134,0.07824397514278003,12.769188343392768,33.73123407251326,0.007357634626535526,6655,0.38917388441083633,-0.21865577620823362,0.034389872452716054,A,weekend,378,378,True,1.0,21,4,trades,1,1,-1.0242618925931886,0.6430586704331369,1.6742707622905724,0.16113028320606207,-1.0242618925931886,0.4020944768195995,3
weekend|trades|a378|v504|N|p1.0|c21|ph4,0.19912644618380287,0.12294359668571374,0.12294359668571374,0.017095339505370566,0.0075573020246366696,0.1236725138895828,0.20818479630454612,0.2149544862943198,0.03515768456346181,12.557132066962362,26.639452509068946,0.007251161586565404,7114,0.3766803610005025,-0.2442490313463136,0.03532068555958659,A,weekend,378,504,True,1.0,21,4,trades,1,1,-0.9822215269092719,0.6772855594739189,1.5359649135208882,-0.1250987680863779,-0.9822215269092719,0.2760933956937705,2
asia|trades|a126|v378|R|p1.0|c21|ph4,-0.0845934798375817,-0.17499307447880802,-0.17499307447880802,-0.016988313352007012,-0.02750430769563217,0.11883696646224064,0.18509379099113943,0.19248923578029475,-0.14288751048409432,14.337256934404442,0.38102230316357033,0.008255837165144088,6653,0.29655822988376584,-0.2943955539437409,0.02893965613739937,A,asia,126,378,False,1.0,21,4,trades,1,1,-1.3402131513483002,0.3194077147597781,0.7425154247066816,-0.12215347268868812,-1.3402131513483002,0.09862712103554498,2
asia|trades|a126|v189|N|p1.0|c21|ph4,-0.09156874423262101,-0.19016591651741624,-0.19016591651741624,-0.018406250972838878,-0.03012265808235659,0.12171765185814155,0.21451061694692486,0.2390703694691957,-0.12599912799414445,15.957430661212681,0.27003578880253426,0.009263233539545447,6975,0.33587967227434457,-0.33417374986116094,0.029373983087419363,A,asia,126,189,True,1.0,21,4,trades,1,1,-1.5221703522166425,0.04923508506501675,0.13533962767619456,0.8056920519827251,-1.5221703522166425,0.09228735637060566,3
asia|trades|a126|v252|N|p1.0|c21|ph4,-0.14528819073510063,-0.24280673418087553,-0.24280673418087553,-0.0247152129996433,-0.03619774289150457,0.12137510798295888,0.22560320140885626,0.23491837925280645,-0.15408646614469665,15.7540995397819,-3.915692221879359,0.009184551411185203,7072,0.3221085656055034,-0.34653033444639925,0.029379604178949623,A,asia,126,252,True,1.0,21,4,trades,1,1,-1.6824473474398514,0.2300826829621916,0.201005858385583,0.5394550686008804,-1.6824473474398514,0.2155442706738873,3
asia|trades|a126|v378|N|p1.0|c21|ph4,-0.17091296305934925,-0.2694776309710537,-0.2694776309710537,-0.02730250320862071,-0.03873839333447615,0.11984949809664838,0.22789879341658026,0.235408617844573,-0.1645580934511621,15.733350550449622,-5.676721902526208,0.009122981176086273,7052,0.33332465788518195,-0.3686831569106472,0.028195936773759124,A,asia,126,378,True,1.0,21,4,trades,1,1,-1.7277648983442584,0.30147346144804016,0.41071468521538373,0.2519399905987086,-1.7277648983442584,0.27670672602337437,3
asia|trades|a126|v504|N|p1.0|c21|ph4,-0.2857366495099182,-0.38272163111199825,-0.38272163111199825,-0.04072351826193832,-0.051854565674262276,0.12015508304128655,0.2098161896906623,0.23505307344394466,-0.22060790320458637,15.546207959915737,-14.735883525916874,0.009090957827877761,7233,0.3015558588373732,-0.39224924886841844,0.030309914170958373,A,asia,126,504,True,1.0,21,4,trades,1,1,-1.5679962979839988,0.3318297835537432,-0.06776511724916948,-0.0032050859797545044,-1.5679962979839988,-0.03548510161446199,1
asia|trades|a189|v378|R|p1.0|c21|ph4,0.2678492876726082,0.18866698110284322,0.18866698110284322,0.024516048289292547,0.015203426875467718,0.11536136941394783,0.1437852409746646,0.14697727233823665,0.1034406655777384,12.161906754328806,32.92079657713881,0.0069124628299098555,7414,0.33399283874532126,-0.17548637130138506,0.027718613751535864,A,asia,189,378,False,1.0,21,4,trades,1,1,-0.857614932642122,0.7518570427692397,0.9343378164961854,0.2892732977789571,-0.857614932642122,0.5205651702740984,3
asia|trades|a189|v189|N|p1.0|c21|ph4,0.321285415601342,0.2337362961094624,0.2337362961094624,0.0314569205271118,0.020837080900512506,0.11821711116935718,0.16329747929724991,0.17028918738695165,0.12236291229204103,13.774973048883721,34.816038578943015,0.007797849445020371,7474,0.3923937531251641,-0.20252867366746738,0.02870835911787035,A,asia,189,189,True,1.0,21,4,trades,1,1,-1.1156709411294694,0.5833958123385125,0.7566858069223306,1.0349310467819965,-1.1156709411294694,0.6700408096304216,3
asia|trades|a189|v252|N|p1.0|c21|ph4,0.2870556197420004,0.20033057163351947,0.20033057163351947,0.027298735991917455,0.01681555447009786,0.11826719230376578,0.16838604600355278,0.1729791625347229,0.09721144572383045,13.64709557113994,32.13463415904842,0.007746145281919889,7493,0.39312381029636,-0.21950827824839855,0.029179867161159088,A,asia,189,252,True,1.0,21,4,trades,1,1,-1.0877413555304354,0.6804217087122518,0.6267581328744236,0.8975889663192895,-1.0877413555304354,0.6535899207933378,3
asia|trades|a189|v378|N|p1.0|c21|ph4,0.2513138953352051,0.16520935624140332,0.16520935624140332,0.02279531637239196,0.01254502378689315,0.11699301414854223,0.17686623002981117,0.18332472465189442,0.06843061573235268,13.412464526585184,29.29487296488349,0.007599464677024026,7492,0.3904320154853549,-0.23488016281861476,0.029266183129297494,A,asia,189,378,True,1.0,21,4,trades,1,1,-1.2240510562804456,0.8191315837174479,0.6183545628669475,0.8087568147794966,-1.2240510562804456,0.713555688823222,3
asia|trades|a189|v504|N|p1.0|c21|ph4,0.08884757288597454,0.0035783276765809875,0.0035783276765809875,0.003500367460844034,-0.006561239333375157,0.11811744106921758,0.1634903457232728,0.17052383573379026,-0.038476963089301486,13.416401971597388,15.171162832647362,0.007656268950532876,7513,0.3805225626763304,-0.29994207079485985,0.02991659832920178,A,asia,189,504,True,1.0,21,4,trades,1,1,-1.115776769118718,0.8929540857634342,0.254674560881681,0.2746480158449501,-1.115776769118718,0.26466128836331554,3
asia|trades|a252|v378|R|p1.0|c21|ph4,0.3153019791426473,0.24455909285796237,0.24455909285796237,0.030363075509336923,0.021915227927153058,0.11643858758838359,0.1573057467017036,0.1585101704497287,0.13825755069832218,10.987875912189663,40.746859739837014,0.0062280827152364155,6456,0.38267041317885075,-0.20542178884342926,0.02628141535393251,A,asia,252,378,False,1.0,21,4,trades,1,1,-0.5642549298125382,0.7630432336895496,0.24960926850989457,0.7356423785865845,-0.5642549298125382,0.4926258235482396,3
asia|trades|a252|v189|N|p1.0|c21|ph4,0.2853559575422576,0.20738905508747071,0.20738905508747071,0.027414202948521593,0.017834380292985674,0.12016058585899651,0.16968150090875278,0.1709464240892523,0.10432730832482474,12.494339715277944,34.486307067837075,0.007075470028647177,6334,0.4405606416132195,-0.2699779418694607,0.02854992139874135,A,asia,252,189,True,1.0,21,4,trades,1,1,-0.8603936943830494,0.5993405221846383,-0.22984195870641153,1.5149295051130853,-0.8603936943830494,0.18474928173911337,2
asia|trades|a252|v252|N|p1.0|c21|ph4,0.2921515851093369,0.21527763010984916,0.21527763010984916,0.0282026549915797,0.0187721864151833,0.11986669659670011,0.17077534430598673,0.1720198641305959,0.10912801559319701,12.288111758412683,35.56818108200742,0.006946877631619905,6475,0.4453045025673704,-0.2722743496526043,0.026707150556762004,A,asia,252,252,True,1.0,21,4,trades,1,1,-0.8972947824029419,0.6499146610575248,0.020490892539896288,1.2979945795271401,-0.8972947824029419,0.3352027767987106,3
asia|trades|a252|v378|N|p1.0|c21|ph4,0.2765801467271028,0.20080517532491315,0.20080517532491315,0.026208819082892854,0.016968288349714866,0.11938305277881323,0.16557994508519447,0.16684288476346887,0.10170219949008076,12.072442019397876,34.54621485093011,0.006837288800469036,6392,0.47539546523510817,-0.3102865285231878,0.0284379012573103,A,asia,252,378,True,1.0,21,4,trades,1,1,-0.9548467260330931,0.7419534250642774,-0.15967264921791008,1.4070607717888037,-0.9548467260330931,0.29114038792318364,2
asia|trades|a252|v504|N|p1.0|c21|ph4,0.15062980504526824,0.074479723518113,0.074479723518113,0.010901912839025085,0.0017261292200576595,0.11972815624534226,0.16385367938426632,0.16508410588542044,0.010456059417711055,12.164492733483408,22.012583012965397,0.0069282699632425065,6435,0.4629638868116184,-0.35695555685989966,0.028838845737371815,A,asia,252,504,True,1.0,21,4,trades,1,1,-0.8870808982437648,0.930684503121839,-0.45884621030645956,0.9082278504889203,-0.8870808982437648,0.22469082009123037,2
asia|trades|a315|v378|R|p1.0|c21|ph4,-0.01231573843770876,-0.07749668070891802,-0.07749668070891802,-0.008228785971459929,-0.015748084320866607,0.11667243797820778,0.17189462141406775,0.1747456522031836,-0.09012003516147968,10.13382328217889,5.949899133452325,0.005792791157182961,6811,0.3220161804394276,-0.2981458784948502,0.02488861070728743,A,asia,315,378,False,1.0,21,4,trades,1,1,-0.484393432718923,0.402797132428973,0.09893228952364261,-0.2225080584128239,-0.484393432718923,-0.06178788444459064,2
asia|trades|a315|v189|N|p1.0|c21|ph4,-0.08109886004084249,-0.15464619693268844,-0.15464619693268844,-0.016754104245294887,-0.02537781660741778,0.11970818049410711,0.16402355600218377,0.165239391754894,-0.15358212311179215,11.722830975883275,-1.252805173515961,0.006748030917478234,6434,0.3358187026689435,-0.3416329168226544,0.026938269949553645,A,asia,315,189,True,1.0,21,4,trades,1,1,-0.8430600964590577,0.26128492622583593,-0.4291543753671666,0.5047577108331036,-0.8430600964590577,-0.08393472457066534,2
asia|trades|a315|v252|N|p1.0|c21|ph4,-0.20183215992794795,-0.2750896446978822,-0.2750896446978822,-0.030743977252920995,-0.03918626092139066,0.11931485808595542,0.17066998355401364,0.19347345700391905,-0.20254075948307934,11.635886837729492,-13.608079448042842,0.006739512040544119,6752,0.31380207758064815,-0.37648818574911247,0.026790307107466948,A,asia,315,252,True,1.0,21,4,trades,1,1,-1.0468617868544334,0.39243185213998494,-0.39713891985420574,0.08899151010847227,-1.0468617868544334,-0.15407370487286673,2
asia|trades|a315|v378|N|p1.0|c21|ph4,-0.16075498997572693,-0.23265990246110152,-0.23265990246110152,-0.02577025578048997,-0.03405140769545667,0.1185533131806185,0.1613295687332582,0.17755483299076524,-0.1917796723518515,11.360700330887543,-9.583333048872158,0.0065429551895096185,6593,0.3367091722662693,-0.3798110974134824,0.02686029511973054,A,asia,315,378,True,1.0,21,4,trades,1,1,-0.9344484869242505,0.45775767343951956,-0.41483677707828603,0.08703449524595644,-0.9344484869242505,-0.1639011409161648,2
asia|trades|a315|v504|N|p1.0|c21|ph4,-0.2628011472141362,-0.33534447556700214,-0.33534447556700214,-0.03750357459976106,-0.04576250184761543,0.11859874405923672,0.19862788968444656,0.2169246147435917,-0.21096039240040798,11.465994795688882,-19.98381996154061,0.006630070807617404,6792,0.3299156706949303,-0.42062777284651287,0.026366937752362846,A,asia,315,504,True,1.0,21,4,trades,1,1,-0.7982665124730094,0.5100197276410984,-0.6066264455009659,-0.37866772169329926,-0.7982665124730094,-0.4926470835971326,1
asia|trades|a378|v378|R|p1.0|c21|ph4,0.3837019149961336,0.32304981258768,0.32304981258768,0.03842735056450741,0.03116731371322401,0.11578159174112342,0.14537406185159563,0.1464039009966479,0.2128858145244205,9.34936773697514,54.85530664639699,0.005259812173021745,6415,0.39525328088035844,-0.19221596105469851,0.023495352839049456,A,asia,378,378,False,1.0,21,4,trades,1,1,-0.5826779190541935,1.1591107129443086,0.7588134390108219,0.19458789270522,-0.5826779190541935,0.47670066585802096,3
asia|trades|a378|v189|N|p1.0|c21|ph4,0.4171339415768596,0.34729047491309395,0.34729047491309395,0.04330294114945321,0.034707292968908066,0.11850705482492736,0.15633237367925867,0.157446853451781,0.22043814917862029,11.024498871826061,51.90140481303095,0.006241020407787884,6279,0.46992368383494676,-0.24340034564953278,0.026700131275189637,A,asia,378,189,True,1.0,21,4,trades,1,1,-0.9320544789631584,1.0173528311190314,0.4458840178086103,1.1339232995345485,-0.9320544789631584,0.7316184244638209,3
asia|trades|a378|v252|N|p1.0|c21|ph4,0.29475804034151204,0.2258482847772083,0.2258482847772083,0.028307412534919196,0.019934720772801118,0.11865442524720324,0.16028816191574702,0.16565818564577628,0.12033646689471264,10.892763117030633,39.16937115196688,0.0061864139432307634,6272,0.4338272689705963,-0.2649156046897568,0.027445298144796154,A,asia,378,252,True,1.0,21,4,trades,1,1,-1.130142254188034,1.049409902668159,0.4808016002982139,0.8106337117889684,-1.130142254188034,0.6457176560435911,3
asia|trades|a378|v378|N|p1.0|c21|ph4,0.3117981054408814,0.24396260988703428,0.24396260988703428,0.030395404440533902,0.02213628917956134,0.11867391811047237,0.15378528847405737,0.15924950062055754,0.1390038216339861,10.721903291543367,41.58774475404101,0.006058140467828636,6293,0.4710634010425936,-0.29453595493459794,0.026268551014521566,A,asia,378,378,True,1.0,21,4,trades,1,1,-1.0540590154353244,1.1277494230733625,0.17703679076638196,0.973484536354224,-1.0540590154353244,0.575260663560303,3
asia|trades|a378|v504|N|p1.0|c21|ph4,0.13293148052124346,0.06389078401476986,0.06389078401476986,0.008759795901931655,0.0005126432267816838,0.11888265095295716,0.15380999083547042,0.15494668778934406,0.003308513619075497,10.928882053067694,21.51810897451811,0.0061859140456381025,6474,0.44914319712451106,-0.3560420945609405,0.025695939012836493,A,asia,378,504,True,1.0,21,4,trades,1,1,-0.9518298809277228,1.1058485897005974,-0.12535418592656547,0.4009166668888609,-0.9518298809277228,0.1377812404811477,2
deskclosed|volume|a189|v378|N|p1.0|c21|ph4,0.7072152971183355,0.6088852940869787,0.6088852940869787,0.07900049716380608,0.06662817729265158,0.11725749419834025,0.12428927636133402,0.12876332261021806,0.517446862522669,15.392071411126265,61.20595868874608,0.0086053886011669,7032,0.4431604870766705,-0.07019748060964681,0.027699474869349153,A,deskclosed,189,378,True,1.0,21,4,volume,1,1,-0.23311603649977658,2.209026845766567,1.2832252230389092,-0.40274625132270375,-0.40274625132270375,0.5250545932695663,2
deskclosed|volume|a252|v378|N|p1.0|c21|ph4,0.8561573404164768,0.7649058055658857,0.7649058055658857,0.0976238008180017,0.08599109637381819,0.11677434193616613,0.10583949452876751,0.10740555384691464,0.8006205758817787,14.219121206007445,77.80501185248825,0.007899905793762076,7294,0.5086318616491837,-0.07065082006563081,0.02765552117694041,A,deskclosed,252,378,True,1.0,21,4,volume,1,1,0.04909814858822588,1.696822567305124,1.143132315012583,0.4868236385613513,0.04909814858822588,0.8149779767869672,4
deskclosed|volume|a315|v378|N|p1.0|c21|ph4,0.6362858053254423,0.5491256656492031,0.5491256656492031,0.07065363821084336,0.05966333734536877,0.1183108500575346,0.11376587486737422,0.11723090925035018,0.5089386214514118,13.750527896234281,62.08720305929852,0.007654432580152202,7317,0.47558696963843894,-0.13760272949393546,0.02865381199713536,A,deskclosed,315,378,True,1.0,21,4,volume,1,1,0.06765505500486735,0.6632921446505453,1.4108477103887331,0.3622670849788691,0.06765505500486735,0.5127796148147072,4
