config,sharpe_1x,sharpe_2x,sharpe_3x,ret_1x,ret_2x,vol_1x,dd_1x,dd_2x,calmar_2x,turnover,gross_edge,cost_share,trades,long_gross,short_gross,top5,pass,aw,vw,power,cadence,phase,weekday,slot,F1,F2,F3,F4,worst,median_fold,npos
a252|v378|p0.6|c21|ph5,0.9994516026088729,0.9208988368420696,0.9208988368420696,0.1123363419304253,0.10250040323731113,0.11290208526977864,0.11261216499523707,0.11411760044756636,0.8981997766804343,11.841463061592876,103.013589437608,0.007164299824293123,5361,0.6888769519305187,-0.2059573128970723,0.03493132726539268,phase,252,378,0.6,21,5,1,2,0.7749331734307846,1.6420209655304667,0.6680298634599757,0.6509401145865066,0.6509401145865066,0.7214815184453802,4
a252|v378|p0.6|c21|ph6,0.8622396986190889,0.787426886271512,0.787426886271512,0.09687013631679875,0.08747972857450415,0.11488683578997504,0.12844887028758734,0.13028129830868018,0.6714680442256207,11.458681315722504,93.95442331207498,0.006971400656073878,5016,0.6310922962103623,-0.2048791362975187,0.03606594036754962,phase,252,378,0.6,21,6,2,0,0.3428230375125125,1.5313332364799526,0.3828234935957833,0.9054360954757579,0.3428230375125125,0.6441297945357706,4
a252|v378|p0.6|c21|ph7,1.0870698025132022,1.0124509321227138,1.0124509321227138,0.1258353331394757,0.11618047222114525,0.11513085013817616,0.11123543131008073,0.11277199340949684,1.030224515046671,11.485513773889343,116.39239267785197,0.006903796595534549,5157,0.6933067323689861,-0.16406996790162964,0.03597301595202544,phase,252,378,0.6,21,7,2,1,0.9083363290623739,1.4734757020029567,0.6240955455536361,1.0389287404273744,0.6240955455536361,0.9736325347448742,4
a252|v378|p0.6|c21|ph8,1.01289119339731,0.9401332270819567,0.9401332270819567,0.11651769108223586,0.1071657742404093,0.11538542940771031,0.11340274416544871,0.11503629966382367,0.9315822445053014,11.211644036189005,111.62417936293151,0.0067634990708465015,4822,0.6936430739594818,-0.1981899599302583,0.03531708612337923,phase,252,378,0.6,21,8,2,2,0.4771070432974803,1.4004815337276593,0.6984114280212222,1.2236105976401306,0.4771070432974803,0.9610110128306764,4
a252|v378|p0.6|c21|ph9,0.997602291751057,0.9230568365544439,0.9230568365544439,0.11468141727627112,0.10516938313555024,0.11552373063027593,0.12957021572067684,0.13127753794059427,0.8011224523660819,11.417676095895153,108.11589221706474,0.006904974279722648,4815,0.736069056897628,-0.24736917083425497,0.03508316714094752,phase,252,378,0.6,21,9,3,0,0.16902658787854294,1.09727673802387,0.7820407836206652,1.6566371305236518,0.16902658787854294,0.9396587608222675,4
a252|v378|p0.6|c21|ph10,0.7741310633718632,0.6997310162014024,0.6997310162014024,0.08627112698916162,0.0770335987864963,0.11551642223350701,0.13055721056955127,0.13221740172417118,0.582628290844816,11.382569333822921,85.80201168445242,0.006983871892893792,5052,0.686033631130575,-0.29938831157283285,0.033684646965651044,phase,252,378,0.6,21,10,3,1,0.3427918210118564,0.7089517804453185,0.5793284173007547,1.185043160504705,0.3427918210118564,0.6441400988730366,4
a252|v378|p0.6|c21|ph11,0.8055499165775043,0.730482040742114,0.730482040742114,0.09157428735963746,0.08205380250670524,0.11731593658653405,0.1677955266916581,0.16947726489361825,0.48415817046735343,11.660964871343452,88.04567372423891,0.00716484454336398,5467,0.6875300814103096,-0.28107038289038927,0.03460898011041999,phase,252,378,0.6,21,11,3,2,0.12470412138635985,1.062182136255046,0.6368164527314972,1.1860517583216044,0.12470412138635985,0.8494992944932717,4
a252|v378|p0.6|c21|ph12,0.7647075017543282,0.6871790546509574,0.6871790546509574,0.08670562257573144,0.07688382065593191,0.11781722985203621,0.17568204491343942,0.178206432235975,0.43143123225835606,12.090127661699203,81.48820158068648,0.007437948690710483,5592,0.703417236985173,-0.31338491143794994,0.03504095505066244,phase,252,378,0.6,21,12,4,0,-0.18264063250750645,0.9550168445276545,0.7758074890570857,1.3281435979286411,-0.18264063250750645,0.8654121667923701,3
a252|v378|p0.6|c21|ph13,0.7693786179385678,0.6934886999813242,0.6934886999813242,0.08723225176162885,0.07763555121884713,0.11771559207764816,0.17814498691641356,0.18032925339341166,0.4305211148935171,11.806959799924728,83.64624272419577,0.007258068657607531,5267,0.6943322430726706,-0.3033477752645265,0.035397036792733115,phase,252,378,0.6,21,13,4,1,-0.3128685652208197,1.1345066534945107,1.1474761052091806,1.078281335970006,-0.3128685652208197,1.1063939947322585,3
a252|v378|p0.6|c21|ph14,0.8898951427515925,0.8119092946201949,0.8119092946201949,0.10412115232488373,0.09397578860994771,0.11930821598379832,0.17373853955927987,0.1759485740748704,0.5341094072746433,12.298227390645089,93.14713781020893,0.007547288425904252,5390,0.6990310259612551,-0.24552087119967064,0.03555087813418904,phase,252,378,0.6,21,14,4,2,-0.11910032840546536,1.1813964626701716,1.0563486702651494,1.354332363705588,-0.11910032840546536,1.1188725664676604,3
a252|v378|p0.6|c21|ph15,0.8041413409060649,0.7219890143398826,0.7219890143398826,0.09191655610162197,0.0814611564165395,0.11805144169902144,0.160242320309547,0.16267330302131844,0.5007653677866488,12.807056078207205,81.10640411975912,0.007952022000535675,5547,0.6849050959047716,-0.27368016051497857,0.03489991353265195,phase,252,378,0.6,21,15,5,0,-0.2870768239843928,0.8778292701962349,0.6974258837321584,1.6986352180128066,-0.2870768239843928,0.7876275769641967,3
a252|v378|p0.6|c21|ph16,0.8623823181039642,0.7818692575160237,0.7818692575160237,0.09748066018582713,0.08739999019167177,0.11562681410920318,0.16269335499243465,0.1650219700798774,0.529626389439943,12.296034859590579,88.16337448214217,0.007603572724524185,4790,0.7728487427797641,-0.3436798131828045,0.03297844937646234,phase,252,378,0.6,21,16,5,1,-0.17225753736601546,0.9934331758721208,0.9001641409602452,1.596218684028877,-0.17225753736601546,0.9467986584161829,3
a252|v378|p0.6|c21|ph17,0.7431409165014919,0.6689180671714458,0.6689180671714458,0.08368225969979837,0.07436032455430719,0.117444085116095,0.19226851356341812,0.19441873303064372,0.38247510101090276,11.505853226331086,82.89171705356412,0.007180034992930106,4776,0.7433800157270285,-0.36580352285306045,0.0356158342207739,phase,252,378,0.6,21,17,5,2,-0.3657071235649806,1.3713305727523253,0.5445247926383308,1.3143983862359452,-0.3657071235649806,0.929461589437138,3
a252|v378|p0.6|c21|ph18,0.6794187309770137,0.6055242539928725,0.6055242539928725,0.07322320753504807,0.06426546230800789,0.11350933764445706,0.19817177145521592,0.20013750568250166,0.3211065416691996,11.172483415047587,76.36000850797102,0.007005419868381448,4490,0.6557465823681656,-0.3180002284317967,0.03398689396575669,phase,252,378,0.6,21,18,6,0,-0.6397005930935106,1.5267584561505958,0.5154965486642307,1.2898473397976407,-0.6397005930935106,0.9026719442309357,3
a252|v378|p0.6|c21|ph19,0.6506752294228445,0.576093151279911,0.576093151279911,0.06934523443113516,0.06039273092819353,0.11284311716853102,0.18584356221271348,0.18779258014401556,0.3215927428116658,11.203282136772593,72.96945295207505,0.007012609589209797,4517,0.6631029810326701,-0.3394636117453457,0.03369448402734744,phase,252,378,0.6,21,19,6,1,-0.6518284352675626,1.3671838439467845,0.5564933150546243,1.2962552574349784,-0.6518284352675626,0.9263742862448013,3
a252|v378|p0.6|c21|ph20,0.7134915697509574,0.6364161099678525,0.6364161099678525,0.07569155417304518,0.0665206972757606,0.1108934523006138,0.15205667833096836,0.1536610947344973,0.432905267209622,11.414194675530066,77.10505924332182,0.007082017275433968,4740,0.6331843850056209,-0.284764339419211,0.033212723586739205,phase,252,378,0.6,21,20,6,2,-0.3899663926546816,1.0895419799696495,0.9161433747100394,1.0834901266778698,-0.3899663926546816,0.9998167506939546,3
a252|v378|p0.8|c21|ph0,0.981222691076881,0.9041679416626787,0.9041679416626787,0.11227456903643862,0.10239243850967905,0.11521308108955385,0.15525047251360868,0.1568254067246796,0.6529072083928195,11.908044169503116,102.47981073311459,0.007172881085193733,4764,0.6971945175166689,-0.21407594413576506,0.037745742574724,phase,252,378,0.8,21,0,0,0,0.10467181552531511,1.1339010419624744,1.492464333912795,1.1446037560263327,0.10467181552531511,1.1392523989944037,4
a252|v378|p0.8|c21|ph1,0.8738877835835078,0.792648130294,0.792648130294,0.09797375543621412,0.08778508864485146,0.11445485066105587,0.1543062912099249,0.1561084382649397,0.5623340392136065,12.443239835554277,88.08067262254127,0.0075465708142286895,4722,0.660732046021209,-0.22683261859894227,0.03791975963196871,phase,252,378,0.8,21,1,0,1,0.0018458621829834125,1.0093395139375476,1.2469679288377578,1.1009918017969642,0.0018458621829834125,1.055165657867256,4
a252|v378|p0.8|c21|ph2,1.0019021281674034,0.9231243986421814,0.9231243986421814,0.1132819664749054,0.10336025664597037,0.11354572669513481,0.1415544020350591,0.143085541685531,0.722366882274747,11.952327331016695,102.97522284412214,0.007193334311800119,4837,0.7246403689334096,-0.23738099653531378,0.03704479972430367,phase,252,378,0.8,21,2,0,2,0.06795799758692266,1.3401022534843305,1.3257545700771383,1.1477085156963198,0.06795799758692266,1.2367315428867292,4
a252|v378|p0.8|c21|ph3,1.1153427374897302,1.0382383025485842,1.0382383025485842,0.1280678087028999,0.11817687693535706,0.11386273363120601,0.123737167930558,0.12525463013013982,0.9434930813541267,11.747922506520661,115.89283427429366,0.007048336249994224,4698,0.7289986477134476,-0.18999383889514176,0.03689830779404974,phase,252,378,0.8,21,3,1,0,0.5710646365289709,1.6481852662262595,1.0953517225080178,0.972524213185343,0.5710646365289709,1.0339379678466805,4
a252|v378|p0.8|c21|ph4,0.9809921861773783,0.8979132193754067,0.8979132193754067,0.10892972069971973,0.0986684132861424,0.1117877490780897,0.13572559777882176,0.13730642279887317,0.7186001300949495,12.402102512552775,96.18716799289056,0.00746681847669326,5173,0.6438293690699609,-0.17156254570592064,0.032908837342378185,phase,252,378,0.8,21,4,1,1,0.23814372486561247,1.5233250246357097,1.1474900979948384,0.8567430767533416,0.23814372486561247,1.00211658737409,4
a252|v378|p0.8|c21|ph5,1.0560712083957355,0.9772034303026134,0.9772034303026134,0.12023755109330625,0.11022949891233869,0.11363129904968002,0.11804085719638557,0.11956507274813122,0.9219205607355059,11.971456869417509,107.95171819257456,0.007216115277351916,5027,0.684380014260557,-0.17275526251393364,0.03442928796791441,phase,252,378,0.8,21,5,1,2,0.7643219537235326,1.7883507296158767,0.7843856341516884,0.6524148931364431,0.6524148931364431,0.7743537939376105,4
a252|v378|p0.8|c21|ph6,0.9321193880781355,0.8567519268889681,0.8567519268889681,0.10612648865507213,0.09654907910656019,0.11534739508971745,0.13234653001973606,0.1341788104451359,0.7195553365412934,11.596217686043977,100.24113485512879,0.007025373368594934,4576,0.6290013662405189,-0.16881121824981843,0.03569643055808577,phase,252,378,0.8,21,6,2,0,0.37055876774279667,1.6259028782686757,0.5271974945678396,0.9380269664066034,0.37055876774279667,0.7326122304872216,4
a252|v378|p0.8|c21|ph7,1.1441429254442386,1.0691974962927129,1.0691974962927129,0.1343251676099051,0.1244794083771894,0.11604777378401424,0.11520536279124904,0.1167610227049437,1.066104128701837,11.631873827735058,121.56371957891957,0.006962497891369906,4580,0.6956464121602115,-0.13585188870575426,0.03578524552166694,phase,252,378,0.8,21,7,2,1,0.922303358986258,1.5946322121233771,0.7538456260394543,1.0302012412395358,0.7538456260394543,0.9762523001128969,4
a252|v378|p0.8|c21|ph8,1.0776561796661566,1.0042314827492418,1.0042314827492418,0.1255491921477625,0.11598838779537735,0.11599353864637808,0.11575958784456675,0.11739254943801714,0.9880387499090717,11.378325282253206,117.23358758512228,0.006833945750332396,4543,0.6889905440304284,-0.16090365740621865,0.03564405530927208,phase,252,378,0.8,21,8,2,2,0.47871942138545776,1.553788170645405,0.8680040397814884,1.1991492198741778,0.47871942138545776,1.033576629827833,4
a252|v378|p0.8|c21|ph9,1.0429670583379118,0.9675537969398579,0.9675537969398579,0.12098001571462103,0.11127510943830288,0.11594974728205303,0.12608762591395717,0.12778753224078132,0.8707822076776222,11.590362791831762,111.55173230492944,0.006986313399264061,4582,0.7230039912598818,-0.21114736287735608,0.03516832734065942,phase,252,378,0.8,21,9,3,0,0.22941511263962286,1.2909932204119314,0.7770401877571732,1.591686974744553,0.22941511263962286,1.0340167040845523,4
a252|v378|p0.8|c21|ph10,0.8289017064850326,0.7534935846465326,0.7534935846465326,0.093614607397416,0.08414821553109753,0.11609237826171696,0.1294225927533149,0.13107362090226493,0.6419919961915347,11.58878091452276,90.26927632045094,0.0070829122959865706,4731,0.680020247070779,-0.26587498618780026,0.03408671597654266,phase,252,378,0.8,21,10,3,1,0.3783815665967481,0.910284939092395,0.6294386268534071,1.1311497902072325,0.3783815665967481,0.7698617829729011,4
a252|v378|p0.8|c21|ph11,0.8389559441615545,0.7637114752523587,0.7637114752523587,0.09644202523009349,0.08680232793501741,0.11805116713221651,0.16525465852568366,0.16694263694488343,0.5199530181356572,11.761794372566179,91.21500703801068,0.007201059324485135,4898,0.6717310757370006,-0.24699919461265593,0.034842678322038724,phase,252,378,0.8,21,11,3,2,0.20453237570557747,1.1559611578040632,0.642743906083289,1.13365563923018,0.20453237570557747,0.8881997726567346,4
a252|v378|p0.8|c21|ph12,0.80526392269338,0.7274384886535986,0.7274384886535986,0.09265727930873302,0.08266558499173193,0.1188117966614224,0.16711619285792112,0.16971440962071538,0.48708642463816904,12.239606136316652,85.128969541624,0.0074955081309890925,5073,0.6878504765060001,-0.2753544193057088,0.03563367094716555,phase,252,378,0.8,21,12,4,0,-0.09163558771060616,1.1075429904503762,0.7753098127624743,1.2450135398579554,-0.09163558771060616,0.9414264016064253,3
a252|v378|p0.8|c21|ph13,0.7883228171760027,0.7120709014012917,0.7120709014012917,0.09025966800818708,0.080526511023844,0.11853817595737025,0.1764387635099388,0.17862712783888146,0.4508078475990361,11.943269262205616,85.19669160278649,0.007317169855630103,4945,0.6795733041509583,-0.27674411085002876,0.03564123158638452,phase,252,378,0.8,21,13,4,1,-0.2942008111863232,1.2099451044813654,1.1677406696557073,1.051582544469675,-0.2942008111863232,1.1096616070626912,3
a252|v378|p0.8|c21|ph14,0.9410777447039268,0.8629119532719737,0.8629119532719737,0.11195679083563559,0.10162502438819798,0.12048127020364459,0.17091513342876063,0.17312377747111496,0.5870078961577287,12.441993251941486,97.91775366301754,0.007592963178195189,5139,0.6907435683671924,-0.208433435815639,0.036438258141622284,phase,252,378,0.8,21,14,4,2,-0.007400444116648632,1.239298692034601,1.162178375608348,1.3065303478036498,-0.007400444116648632,1.2007385338214744,3
a252|v378|p0.8|c21|ph15,0.7928212000362485,0.709907025903541,0.709907025903541,0.09110382697082553,0.08047756591896116,0.11893128512144964,0.16333626947266455,0.1657767476031098,0.48545750283166667,13.023508466477765,79.39997004532839,0.00807010499294946,5450,0.6644139148240227,-0.2550370290244787,0.03538319652416204,phase,252,378,0.8,21,15,5,0,-0.31541637331269584,0.8806199242392483,0.7104774057242658,1.665413311202773,-0.31541637331269584,0.795548664981757,3
