config,sharpe_1x,sharpe_2x,sharpe_3x,ret_1x,ret_2x,vol_1x,dd_1x,dd_2x,calmar_2x,turnover,gross_edge,cost_share,trades,long_gross,short_gross,top5,stage,cell,aw,vw,neut,power,cadence,phase,quantity,weekday,slot,F1,F2,F3,F4,worst,median_fold,npos
deskclosed|volume|a252|v378|N|p1.5|c21|ph10,0.6890417184263193,0.602185715950976,0.602185715950976,0.07921892797540542,0.06793812440076175,0.12133549858624457,0.09667248051053579,0.09820105798288126,0.6918268071267109,14.019469717651067,66.93246639082692,0.0077384994258131315,6675,0.545498413511355,-0.17401160369555244,0.026906972579600397,B,deskclosed,252,378,True,1.5,21,10,volume,3,1,-0.13663945117276072,1.9058036477207136,0.2714583713375007,0.557117778134292,-0.13663945117276072,0.41428807473589635,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph11,0.5328638258918414,0.4451451242221131,0.4451451242221131,0.05935429427073413,0.04809252023386201,0.12223922974575968,0.11965178497050377,0.12262582811833533,0.3921891576336771,14.25510539240026,52.90189057989197,0.00792903727789059,6694,0.5004358238774145,-0.2018861452203369,0.02817940321104286,B,deskclosed,252,378,True,1.5,21,11,volume,3,2,-0.13790045726073485,1.4338073100156103,0.4630599132224569,0.2531228645942618,-0.13790045726073485,0.35809138890835934,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph12,0.4562129227429082,0.36680371943948314,0.36680371943948314,0.05026459626037871,0.03866311054181293,0.12448834420978368,0.13131756810013295,0.13197331488151465,0.2929615776986778,14.823353016246246,45.32852184372091,0.008290123670648705,6656,0.4815166755413309,-0.21550972101078808,0.028982060121555596,B,deskclosed,252,378,True,1.5,21,12,volume,4,0,-0.6787739448531385,1.3767771273676288,0.7532257779658165,0.42783036943225805,-0.6787739448531385,0.5905280736990373,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph13,0.29583934919816707,0.20944908132982804,0.20944908132982804,0.029503812786649153,0.01850174143554284,0.12450061091894647,0.1610884278847705,0.16944504186568887,0.10919022021434124,14.33185733237185,32.715511785585186,0.008051697870252124,6771,0.473180005202867,-0.28755726586337493,0.030363124462047815,B,deskclosed,252,378,True,1.5,21,13,volume,4,1,-1.002968771515003,1.187191993721899,0.8589663530248834,0.3397482842681586,-1.002968771515003,0.5993573186465211,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph14,0.5994546523851353,0.5118529825553813,0.5118529825553813,0.0693619954355722,0.05775734040077829,0.12486265819908365,0.1169181312312979,0.11760819406709122,0.49109962837988835,14.559576784589048,58.345706432067985,0.008097622198974721,6912,0.5406010880937042,-0.20429662078781546,0.030961142286276166,B,deskclosed,252,378,True,1.5,21,14,volume,4,2,-0.30840304225278226,1.0576023849574392,0.9624169166644319,0.6792453382650199,-0.30840304225278226,0.8208311274647259,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph15,0.4981482696224873,0.40572124346204663,0.40572124346204663,0.05592113995398251,0.043839497345031564,0.1248793014759568,0.12327448227641824,0.12931238689465718,0.33902009233457964,15.33445351656724,47.55758637263093,0.008661776726524047,6925,0.4970772861044557,-0.20836644541422508,0.030359086543439072,B,deskclosed,252,378,True,1.5,21,15,volume,5,0,-0.6055395180647118,0.6881512287105931,1.006605962665421,0.8942153942582808,-0.6055395180647118,0.7911833114844369,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph16,0.40183243143293224,0.31430210342481507,0.31430210342481507,0.04360509697198611,0.0321812981405758,0.12599226725713952,0.18632147270058053,0.19502568411759935,0.16501056405047995,14.670290521244551,41.42354209996447,0.008307022307832406,6786,0.5460420320801626,-0.30546125161390963,0.034953794047854606,B,deskclosed,252,378,True,1.5,21,16,volume,5,1,-1.1865167715269345,0.8712181538710002,1.414689630422889,0.8655817156217501,-1.1865167715269345,0.8683999347463751,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph17,0.3204090764951153,0.23560874538684354,0.23560874538684354,0.03255361718928551,0.02177201717052757,0.12399003644543782,0.17757010169837917,0.18577371824508648,0.11719643325329962,13.980505160345835,35.51359143374343,0.007997400756686751,6883,0.47324409706532655,-0.27668532027184883,0.03122418277663566,B,deskclosed,252,378,True,1.5,21,17,volume,5,2,-1.0693316337044714,1.0847262724967301,0.9637082272241,0.5522661673437592,-1.0693316337044714,0.7579871972839296,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph18,0.3023517539849224,0.2194364705792995,0.2194364705792995,0.030042957242483848,0.019602419447888098,0.12294914495560182,0.18539106040350417,0.19283229941700097,0.10165526992704553,13.567778484726169,34.68735275890178,0.007796782880295814,6283,0.4676292143051387,-0.2813111841225322,0.03493305004656657,B,deskclosed,252,378,True,1.5,21,18,volume,6,0,-1.1011840981326466,1.0531029214868401,0.9277392766490209,0.6307984975302464,-1.1011840981326466,0.7792688870896336,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph19,0.32778394244964104,0.2463734883220365,0.2463734883220365,0.033386127812901956,0.02305292250715163,0.12352885372785187,0.18669890065644246,0.19260763599856945,0.119688517994805,13.397955153309892,37.55214984776874,0.0077059518272862455,6107,0.48863112789722357,-0.28944994480687414,0.03573662916306633,B,deskclosed,252,378,True,1.5,21,19,volume,6,1,-1.065057852813366,1.0289984514462103,1.1059603171357062,0.5869253176372925,-1.065057852813366,0.8079618845417513,3
deskclosed|volume|a252|v378|N|p1.5|c21|ph20,0.45998108858797004,0.37608275559757864,0.37608275559757864,0.05079151376769464,0.03986537395097556,0.12463504362711324,0.14966003648172577,0.1563775610677136,0.25493027055021855,13.923832004848398,48.64500960175311,0.007919656733933578,5985,0.5498217073439321,-0.28167525787344616,0.0375948400907738,B,deskclosed,252,378,True,1.5,21,20,volume,6,2,-0.8267860602788214,0.8675547575487333,1.0502412775002856,0.9194867527550553,-0.8267860602788214,0.8935207551518943,3
