sharpe1,sharpe2,sharpe3,ann1,ann2,vol,dd1,dd2,turn,edge_bps,cost_share,trades,long_gross,short_gross,req_min_scale,f1,f2,f3,f4,worst_fold,median_fold,pos_folds,calmar2,pq2,G,kinds,weights,purge,cadence,phase,w,nb,hold,k
0.6990718170863126,0.5137620063199778,0.32840331775334697,0.0762500405364348,0.05365140895137133,0.11450598786635402,0.1283724386503743,0.13160625142859017,28.294823033700986,35.64771590247469,0.016156391792565592,71127,61820.50920933729,-22880.995164856435,0.857142857142858,0.3305310470425981,1.187295181184969,0.2042373361550497,0.3767216963090885,0.2042373361550497,0.3536263716758433,4,0.407666112885851,0.5294117647058824,30.213768581445958,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,42,3
0.8115962357712108,0.6162619568763226,0.4208214146783633,0.08876144412683606,0.06506438916766077,0.11260227956449946,0.11717213065122356,0.12059516619798716,29.343001806466358,38.52571344180327,0.016718877888483172,79196,72868.456520826,-26594.73989626541,1.0,0.41065383054221943,1.196760469920849,0.42216415797853335,0.4675308464490243,0.41065383054221943,0.44484750221377883,4,0.5395273394361536,0.5294117647058824,41.62558385698942,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,42,4
1.0466101178876985,0.8475513259636628,0.6483362037135265,0.11773560868292576,0.09298066448981324,0.11239239063952443,0.10262796671552665,0.10621388874201121,29.8681985238991,46.73799032155173,0.016885927422402972,83524,87506.24871583402,-24760.23586740712,1.0,0.7009433544175813,1.475132681227657,0.4959482284700565,0.7164058726115415,0.4959482284700565,0.7086746135145614,4,0.8754096624374531,0.6470588235294118,59.005936241890495,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,42,5
1.223739043131742,1.0201181831175676,0.8163560744201719,0.1393375922826583,0.11368929243984027,0.11170862036001891,0.09309704856596468,0.0956059028710875,30.365246503189287,52.35942317203502,0.017066165025879824,85589,97161.37029434477,-21514.63751759543,1.0,1.047239672805322,1.5339211239929815,0.5574709315647915,0.9110240264150384,0.5574709315647915,0.9791318496101802,4,1.1891451157899313,0.6470588235294118,72.61556294693032,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,42,6
0.9664184004900642,0.7963877609763221,0.6262987830132797,0.10979614029571994,0.08837446989186515,0.1146051123863115,0.12448119045112471,0.1275246877644407,25.988944991996004,49.94637717747402,0.014721937350422406,75395,70379.65854198714,-14577.619710500961,0.8185185185185184,0.5926802330307497,1.4416749185401248,0.5320352541900822,0.670382838322559,0.5320352541900822,0.6315315356766543,4,0.6929989121408985,0.7058823529411765,54.620752859308574,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,54,3
1.0848146478616605,0.9064025014896231,0.7278827446654323,0.12340429564936883,0.10092706071856172,0.1131834608194933,0.10606105598610938,0.10933834702801792,26.950056564718576,52.899610148660564,0.015181922957524534,81775,81963.35633010062,-17716.039504369073,1.0,0.4955721683541022,1.55715300847486,0.802672767256409,0.8541265478898957,0.4955721683541022,0.8283996575731524,4,0.9230710309960987,0.6470588235294118,62.247341527426514,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,54,4
1.2741075466405687,1.0914785500919502,0.9087065307257348,0.1469332535267187,0.1235578674012523,0.11258732086296278,0.09365984385421511,0.09630066418647609,27.461518260794136,59.56370859721948,0.015371355838405409,84619,94716.05704060895,-15927.320565331796,1.0,0.6597983894641474,1.8272819190570868,0.8485075676171965,1.088993499076885,0.6597983894641474,0.9687505333470408,4,1.2830427333501615,0.7058823529411765,77.50979487789542,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,54,5
1.4062073689582646,1.2186126790699494,1.0308856720629873,0.16276707080500885,0.13862658528280014,0.11169381772945641,0.09273604794421342,0.09498771616762869,27.979916105937722,63.45802239919303,0.015612939597337294,85991,102550.04209189818,-13720.318318547783,1.0,0.8987251683286072,1.8638768205951541,0.8707526651341403,1.2705800560124212,0.8707526651341403,1.0846526121705142,4,1.4594159210877349,0.7058823529411765,82.98795391793863,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,54,6
1.12110944395826,0.9606268617642284,0.800091616789603,0.1296521415297338,0.10905316522929942,0.11461436436867443,0.12078181671485655,0.12388451098382602,24.53639088772073,59.68004415435356,0.013831255641575852,77611,73906.6183586529,-7500.409966818617,0.8190476190476181,0.5066058706361956,1.516087407467209,0.8287687792009066,1.1177836617300159,0.5066058706361956,0.9732762204654613,4,0.8802808709761712,0.6470588235294118,64.07433747871053,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,63,3
1.2305856742260382,1.0623468275304544,0.8939968499854037,0.14202428634619713,0.12046738867592421,0.11313427735872568,0.10647228872237391,0.10985889492948886,25.410025904882065,62.11752392385292,0.014228866190483094,82930,85138.4079619315,-10749.61517080295,1.0,0.43087818530315214,1.6382790386813753,1.0610289636419092,1.2688846870670651,0.43087818530315214,1.164956825354487,4,1.096564722895167,0.7058823529411765,67.80296366019282,bigp+imbsml,1.0+1.0,ret+size+liq,1,0,54,72,63,4
