,hurst_100,hurst_200,hurst_diff_100_50,atr_pct_rank_200,atr_pct_rank_500,bb_width_pct_rank_100,cusum_reset_count_200,ret_skew_50,ret_skew_100,ret_skew_200,ret_kurt_50,ret_kurt_200,range_realized_vol_50,max_dd_window_50,parkinson_vol_20,parkinson_vol_50,garman_klass_vol_20,parkinson_gk_ratio_20,mom_accel_5_20,mom_accel_20_100,ema_spread_atr_20,ret_autocorr_lag1_50,ret_autocorr_lag5_50,vwap_dev_20,vwap_dev_50,volume_mom_ratio_20,volume_cv_50,obv_slope_50,hl_range_ratio_20,close_pos_in_range_20,candle_efficiency_20,vol_transition_slope_20,vol_return_divergence_30,kurt_ratio_50_200,fracdiff_logclose_dstat,fracdiff_logvolume_dstat,fracdiff_d05_close,btc_ret_3d,btc_ret_7d,btc_ret_14d,btc_vol_14d,sym_vs_btc_ret_7d,regime_momentum_signed_5d,cross_asset_divergence_norm,vol_normalized_ret_5d,hurst_drift_50_200,funding_rate_zscore_30,btc_funding_rate_zscore_30,tbr_zscore_30,taker_buy_imbalance_20,taker_buy_zscore_50,vol_regime_x_momentum,trend_efficiency_signed,rsi_14,rsi_28,stoch_k_14,macd_hist_norm,cci_20,williams_r_14,adx_14,ret_1d,ret_3d,ret_5d,ret_20d,bb_pctb_20,sym_vs_btc_ret_3d,sym_vs_btc_vol_14d,candle_hour_sin,candle_hour_cos,candle_dow_sin,candle_dow_cos
candle_efficiency_20,0.04282004445800495,0.07071741955213492,0.04958908262895755,0.08896320100892043,0.03624048892594842,0.07232261904837434,0.09025118461453562,0.0018552426834565032,0.024438679601229547,0.07023780452915172,0.004565424215840879,0.02108550000563862,0.002080639631022902,0.13543609636407675,0.06270738834208286,0.002080639631022902,0.05304828943624183,0.09536732188718396,0.44294780333720163,0.2945215034491164,0.6036041173524443,0.062161743332479584,0.07207309897098631,0.725344483870593,0.7208635106633126,0.2517389493117046,0.01206942164805142,0.3697157697928035,0.13810799827996223,0.7151193094793908,1.0,0.08344225317716432,0.02561105115334809,0.02746509348377652,0.36353091269585736,0.09562738401743673,0.48958628867078435,0.466625125884737,0.6641251759070784,0.4470177431773078,0.05603919017059413,0.46686495962878377,0.7275049011607739,0.2569606963195012,0.7357607148061588,0.07949889465794682,0.2318188505182694,0.19218255715560356,0.004756252534159205,0.02972822164825518,0.013073681528250452,0.06641824941625099,0.8574851739166709,0.7691974146979803,0.6945525856445308,0.5790005863405389,0.5407440950351642,0.7090636454567254,0.5790005863405389,0.026124452005757616,0.34888874186590857,0.5865968061660928,0.7275049011607739,0.4171665611004505,0.7142166956248204,0.3336812214214073,0.0767937738042906,0.0060613908753692,0.0018622251362209602,0.0038301472146669837,0.00953596190579651
vol_transition_slope_20,0.02691040808903867,0.0023378354321120474,0.1382803313977283,0.39105179775428744,0.25676220065932404,0.6251424991908423,0.0213346931082908,0.021430847920202042,0.0036742670626524264,0.007631976332630156,0.04640201683114503,0.007997217415145782,0.032846971259199796,0.07961147460970946,0.4253200707488853,0.032846971259199796,0.40716346025229583,0.17492441508530998,0.01971726184358279,0.028107733550276143,0.11065456744484821,0.029001343557075888,0.031201823089249556,0.003783350109839208,0.08024686026988354,0.6453896648690062,0.08513927280808443,0.11295088287777852,0.04180025571344128,0.04635862125889402,0.08344225317716432,1.0,0.03300795635628554,0.0529816341301698,0.02470740288351564,0.05441865996774552,0.03240507865052677,0.028323886497596866,0.07999384764283447,0.07758772684894383,0.014076289345319211,0.06894052597916474,0.010254250662390604,0.03902702732451401,0.011658780169120603,0.13993897963415025,0.10061583705648396,0.0699701180397764,0.07994656636465258,0.015953127998175654,0.0848967788478074,0.06762006600800528,0.027813210147892276,0.052780425478026013,0.08585991281445991,0.04689591122973669,0.05188879381839008,0.0325947408325698,0.04689591122973669,0.45090482698727813,0.020421160223976605,0.02014044656153689,0.010254250662390604,0.10715849228961595,0.03511761780625033,0.020006414149983096,0.04666470111470491,0.0008325626028415045,0.0006209783834599862,0.005202191777960349,0.005427301790220842
vol_return_divergence_30,0.032200568418019056,0.008875345774510567,0.01171732741452751,0.027303847395189793,0.007053378672549066,0.03366887510272315,0.0262062225846976,0.017608561243839964,0.015004260814227567,0.0034738672692344996,0.03205982336014371,0.025745337063918506,0.023631139445975682,0.009139368600087567,0.01242921934304741,0.023631139445975682,0.012976543818147652,0.0027261811014915455,0.045893038212293465,0.019061382567069077,0.02516380179382325,0.008265398053341998,0.008497432304941554,0.03219661392277252,0.022307020090754186,0.08605254947024996,0.012499394612033855,0.0059219848864872655,0.27148267981222235,0.027725588443156323,0.02561105115334809,0.03300795635628554,1.0,0.012876631184364993,0.006484986355997742,0.24709757899146437,0.004023593880743712,0.015246506065437175,0.025891907215318696,0.01433173482159816,0.011291888681972945,0.018944001082554784,0.03485246991404749,0.016510052305375465,0.037999863421086084,0.0029590234630114455,0.009574045153708093,0.03881314078285316,0.0029214040777890598,0.013413776847564467,0.004247149206280941,0.0010372477190545612,0.037253424033758004,0.027306840153451202,0.019176673431883735,0.015020460403201178,0.03608112217637896,0.03411995969943096,0.015020460403201178,0.03438030307808728,0.023683296827524316,0.029653674326982127,0.03485246991404749,0.011017235845825707,0.021473065203567756,0.015593370337336963,0.03641026443201035,0.08052815925257395,0.016878020156503037,0.0769553738986105,0.02682268639488174
kurt_ratio_50_200,0.11996406861522992,0.007228656528633658,0.006878758992544017,0.1063930184267663,0.05138377731199493,0.08745943962673582,0.1493669840333001,0.016901366089169083,0.031635219583197025,0.003355651517920415,0.7684902065662917,0.32740518444506234,0.05028381812461688,0.18639036398642467,0.03262022271045837,0.05028381812461688,0.047438177923268286,0.05621340990139539,0.0024889137140074497,0.022027095271918404,0.009874441840872123,0.06007603975284421,0.12821486897668755,0.020484112873790285,0.0370621890634732,0.013797410096239344,0.3209364459843038,0.07365545595637106,0.03341129090885022,0.02213663677237079,0.02746509348377652,0.0529816341301698,0.012876631184364993,1.0,0.06789100531537498,0.020891189076811943,0.05029636118044904,0.03710304380652587,0.04326327316345766,0.026095797825709192,0.05603197732013522,0.06963761299927788,0.004174647137090771,0.028590407754227352,0.005562933989425708,0.07792969230698399,0.04281247918970179,0.05880156561089915,0.004468429600344151,0.07129107608092565,0.00799375714272361,0.01215678255996299,0.009381853975201145,0.014376716178443664,8.462824364830824e-05,0.015144567244907262,0.018381228513621093,0.017448263133806683,0.015144567244907262,0.0506930814761095,0.009682522964933854,0.009155311685492424,0.004174647137090771,0.018819998970953072,0.013634606450126315,0.03233990214045601,0.06645846583257481,0.002710550053392229,0.0024475608088992276,0.008837609377299039,0.0043575282838623185
fracdiff_logclose_dstat,0.10546985891803565,0.05481250408784911,0.016534911989789403,0.2253670146372277,0.3132979322618508,0.036258886846455896,0.11972145452589311,0.10960407169420443,0.029334129457826114,0.04051312041811351,0.09481266683991188,0.09011011620387979,0.3178037516026192,0.0979098224747276,0.31198404175353067,0.3178037516026192,0.3012822641780398,0.13479121279083972,0.09852686047971189,0.1040047142081044,0.4055757933421687,0.11463937362164926,0.10002022546535429,0.42455844855691255,0.4460317499731609,0.07341400593422025,0.01756602709929384,0.18803479908114287,0.05061897399343813,0.39912855930106095,0.36353091269585736,0.02470740288351564,0.006484986355997742,0.06789100531537498,1.0,0.006807305774178638,0.9195509155710005,0.3051127867046311,0.3166773881428091,0.3050797036315946,0.2526397069922347,0.19604870896184973,0.38799577603154434,0.010242899388296962,0.3926816023482844,0.07388556352134137,0.0580498991224985,0.05637784642869286,0.033121661676237486,0.19470111306445448,0.03467184373466174,0.0752877276171515,0.3973597871582546,0.482810378248182,0.49296062208418,0.3796375849266833,0.23907824884646411,0.4056068545979642,0.3796375849266833,0.05392051285697566,0.329486466759885,0.3770182273534887,0.38799577603154434,0.3912429162177308,0.4239175906146271,0.19935485865620883,0.2155856819481565,0.004716482055394462,0.00025077700095822904,0.005271956905497334,0.002611599132188544
fracdiff_logvolume_dstat,0.01324299114196364,0.02380663028643455,0.005936906581495884,0.13672345537346478,0.09767078276939846,0.10199639409692013,0.010282166819821111,0.07508062034366532,0.0632691523383209,0.07032654654445449,0.0167781442091186,0.024206323751973454,0.02765142067772941,0.026816176343640277,0.06699364971067409,0.02765142067772941,0.06031705278618411,0.06327604356442712,0.03311183780599082,0.030289880714829027,0.11240103073947695,0.035263347145141635,0.002867123745512162,0.1151351290141063,0.12377448517420586,0.16102972934722326,0.04006036907469857,0.0580842701769766,0.7392827883224945,0.11285323050796392,0.09562738401743673,0.05441865996774552,0.24709757899146437,0.020891189076811943,0.006807305774178638,1.0,0.02421261912432692,0.033312507409445365,0.058010603136701824,0.04243465449523478,0.002826550506433705,0.10467543199733709,0.10495292007789554,0.09223329329094528,0.11002337612767729,0.03023327343207131,0.07468309691419933,0.07642110494190857,0.02334532882009227,0.028814046272946158,0.024327820161827565,0.045769077484069554,0.11725354346183896,0.12676332372772872,0.12326992649518492,0.1056150927293425,0.10066605752628392,0.1277804695467589,0.1056150927293425,0.05817662265893888,0.057406678009972796,0.10903376389436607,0.10495292007789554,0.08470170816842464,0.1157209239413588,0.08823697237335042,0.045312812336813425,0.3203835230412992,0.10694772873594491,0.14119659476117297,0.1059908778418563
fracdiff_d05_close,0.0911485293277967,0.013213513098026203,0.022075596877874106,0.2472387129129551,0.3003333580525678,0.04220725108455374,0.06645126703589202,0.1888181895176572,0.12603320487328842,0.03713822011989471,0.0646931716047762,0.04928388433812117,0.2165744145070824,0.0457659484764225,0.22650731927114057,0.2165744145070824,0.21969828997400004,0.09716285321296687,0.07472791640454338,0.10286577176045392,0.5165774067267925,0.10738167791164302,0.09241432028785652,0.6072355075241406,0.6009094287524372,0.08639773371621344,0.058049031258182004,0.25231381599161806,0.04858526759998792,0.5791547207634279,0.48958628867078435,0.03240507865052677,0.004023593880743712,0.05029636118044904,0.9195509155710005,0.02421261912432692,1.0,0.4470964677366472,0.43755929003170047,0.41579937862502053,0.13213174738479028,0.27505477815391627,0.5297259655296522,0.015986224593101086,0.5366745865561918,0.09203024533294916,0.10057196408496637,0.08658131699875508,0.05413547534647649,0.16329142530236723,0.055313103170980045,0.07456160148913298,0.5311475987013714,0.6758034703425053,0.668145687971711,0.5683114493270128,0.34647503248474393,0.5718292155486826,0.5683114493270128,0.03182510397041312,0.5206348999972676,0.542140536832021,0.5297259655296522,0.49705075497415985,0.6174033014527811,0.29494372751445785,0.16720836183358234,0.011199621341208702,0.000358415147462384,0.010231408601101954,0.004485392368514839
btc_ret_3d,0.028287077373000968,0.033143879915646705,0.02659963188990628,0.0020906056396432933,0.008510239788404338,0.05872235533366514,0.047334643430864264,0.12319426198288345,0.08499852971212751,0.011879091233917177,0.02585858814546376,0.031059329539710412,0.035683638163152905,0.09147104280132203,0.025745277174583983,0.035683638163152905,0.025676396142753993,0.002187253658361785,0.025345682100428247,0.11554311428383335,0.35123676207514887,0.01288925762741682,0.0029479320661934053,0.6750280913420238,0.5276454010594974,0.015050160316724567,0.007619226796461915,0.1201707199405411,0.029655498979965923,0.6334935797395284,0.466625125884737,0.028323886497596866,0.015246506065437175,0.03710304380652587,0.3051127867046311,0.033312507409445365,0.4470964677366472,1.0,0.6227649583370141,0.44127296078031064,0.00023886104531051135,0.0171632111514057,0.555851796582049,0.060835903340481876,0.5618613382798732,0.08019459627583347,0.25268692277113713,0.2265975237697179,0.014706722969854525,0.047966101262033885,0.0019450257711441641,0.002747001899554374,0.4987137397384588,0.6407762833878409,0.5243116459572417,0.6482061944737291,0.5987818160573853,0.6622472564288613,0.6482061944737291,0.01709418617118483,0.4047217118073829,0.7463864483056554,0.555851796582049,0.24389170834204613,0.6643970599550785,0.050849269227724585,0.09828872413267278,0.0032334044800786384,0.0012822855711510806,0.025575133059223952,0.007499131679016608
btc_ret_7d,0.001321244854860665,0.060657644304963045,0.055391358336587475,0.07067059217137982,0.06533664704694529,0.07240205175307304,0.08366553714594772,0.20641926253908985,0.15066283223546487,0.05030048211646612,0.04491255476111791,0.021531398773714863,0.05951405399231639,0.21309882498852467,0.04347671107857665,0.05951405399231639,0.042958658087720016,0.0009967700448195384,0.3908311390304289,0.1902108029447877,0.6205958867418551,0.03335285763506475,0.015446723217054105,0.6041703021588103,0.698432729507719,0.10125562619397059,0.050777760605027034,0.29997228951224203,0.11828412270368716,0.5846704515130379,0.6641251759070784,0.07999384764283447,0.025891907215318696,0.04326327316345766,0.3166773881428091,0.058010603136701824,0.43755929003170047,0.6227649583370141,1.0,0.6623849893207443,0.017860777779046808,0.06353814125278312,0.626510915751265,0.013632059762592725,0.6307880894868088,0.10990760212359302,0.23973123688355785,0.29111233254223995,0.07668845193236451,0.02839419202330416,0.07028847781632795,0.037064165213235335,0.7310183482751905,0.6978795414295205,0.6759264519779221,0.4538032972382206,0.40615954712679647,0.5962186200873177,0.4538032972382206,0.07150274943419745,0.2618026591438122,0.48976400629604766,0.626510915751265,0.424921185797607,0.5793951293060702,0.04626952302875748,0.11814506429622322,0.0006454028705295306,0.0018667692268385498,0.008885481457175989,0.005361231206118998
btc_ret_14d,0.008142193578433956,0.0759534668794347,0.0016185772001395423,0.16675069045240015,0.14575652352550242,0.005651828060219926,0.10255234189100533,0.31778541688358086,0.22753801546804855,0.09808015268719716,0.042671151781580464,0.012312570099557439,0.09286914716279207,0.3931554524989829,0.01766825286838694,0.09286914716279207,0.014264305636597889,0.0023244979780900816,0.23392426783539863,0.10262762410102616,0.723600180683594,0.08882646763397099,0.0005240279512864485,0.37429867572875697,0.692999259497403,0.10811017448534277,0.07356818039233774,0.4655726918642337,0.08540274649315693,0.35097018797706503,0.4470177431773078,0.07758772684894383,0.01433173482159816,0.026095797825709192,0.3050797036315946,0.04243465449523478,0.41579937862502053,0.44127296078031064,0.6623849893207443,1.0,0.07459699475244609,0.016659856400814393,0.42360123633127894,0.4831735064622234,0.4238962045134554,0.05656189176127332,0.09751520323299616,0.17853762584948119,0.04769438805630471,0.24380275723336756,0.07923106725048545,0.08396092836609206,0.47465917660643603,0.5852812581755628,0.7003269573356495,0.2875460366621679,0.06050447910215375,0.38676491881844133,0.2875460366621679,0.129448468623625,0.18221458416367714,0.3311611347980052,0.42360123633127894,0.6314792277055794,0.3710050031781797,0.0017781308751549034,0.1297750534275631,0.0010377566947920372,0.0013951778224318236,0.0007605443375579907,0.00830035241007859
btc_vol_14d,0.0060451254239735465,0.0774136437184788,0.06960953821333977,0.15023776826114493,0.12834661635908237,0.04609373905815371,0.2201184760283399,0.1674766368845339,0.26009555828022934,0.2538650662367489,0.147206204742329,0.14865000519238342,0.671819595677587,0.5959327946542421,0.5924050202775805,0.671819595677587,0.5747677231101838,0.14795985613200419,0.00481821698927139,0.010202776253553602,0.07311683855276858,0.10087479562563935,0.002389465876888909,0.003625905840876453,0.018204603176683695,0.02435362682373231,0.08156974524728564,0.012699683181146485,0.033810573030289,0.01728526164798999,0.05603919017059413,0.014076289345319211,0.011291888681972945,0.05603197732013522,0.2526397069922347,0.002826550506433705,0.13213174738479028,0.00023886104531051135,0.017860777779046808,0.07459699475244609,1.0,0.08589092560037136,0.020785310553386557,0.013662532475952652,0.011372285726843397,0.05152368676439154,0.08109032841848109,0.07361427585112444,0.007884775792613388,0.07454221397619282,0.003094507827501546,0.0326531629746523,0.009463246833638443,0.026322882477372318,0.062144660912507095,0.005743925504974148,0.021148055758532656,0.006465557157231646,0.005743925504974148,0.09348415751450828,0.01037754407975889,0.011688311706681826,0.020785310553386557,0.08610982701615706,0.004923911260430865,0.061575994551010385,0.002787974174690937,0.0002212404119438963,0.0002614272133432048,0.0020091420315882734,0.004419657024315361
sym_vs_btc_ret_7d,0.010321677734455708,0.007414094461011025,0.01405700606590418,0.054799459543709225,0.0030184441803620403,0.09525101437603065,0.09105753044835908,0.13932257256420336,0.06438657835924226,0.055776499567707236,0.06308519753729705,0.0271672579437142,0.041782813342161405,0.14776388207680072,0.015673885828675894,0.041782813342161405,0.03130075244753951,0.19185457206508455,0.34237454045837434,0.24057357819559932,0.40202191250853136,0.0757042362961216,0.07603797781138097,0.4287462664205882,0.46156297387162504,0.21852144655433195,0.09268049688135692,0.25053054188234086,0.0995927414366317,0.39846005507438725,0.46686495962878377,0.06894052597916474,0.018944001082554784,0.06963761299927788,0.19604870896184973,0.10467543199733709,0.27505477815391627,0.0171632111514057,0.06353814125278312,0.016659856400814393,0.08589092560037136,1.0,0.48572504187910737,0.5699024213822352,0.4770521659509232,0.03200852177560206,0.12389445265222161,0.09570351248068452,0.02782827968280515,0.1339521494507553,0.050338309681438556,0.1661616717169824,0.5811262037701526,0.485718259375343,0.4423493000921094,0.302889645035919,0.3374629126711657,0.4328837112386013,0.302889645035919,0.01617599155693529,0.18650542127786301,0.35305871781379217,0.48572504187910737,0.28692813078285284,0.4299072915360184,0.5463805284556356,0.08303569302802177,0.003990705582066314,0.0014839295923066214,0.001040524929227359,0.002777673215749443
regime_momentum_signed_5d,0.028446099637225532,0.031369552100240346,0.028647038143960763,0.08114391192141451,0.0635853452395901,0.03158256254126076,0.0822970717655702,0.18420891053512936,0.11413800843243571,0.04602846105821907,0.010003342297751279,0.0034334326238442256,0.020141234163146126,0.1528059692794921,0.0044214850101082165,0.020141234163146126,0.0049881422229189985,0.11292153144289734,0.3494215812254229,0.2589630218761709,0.605026903846883,0.0321456202002955,0.03803288670468972,0.8739577325297664,0.757040522912014,0.23000281632436578,0.03396251103511262,0.27484779822864946,0.15282478558917625,0.8125896266614177,0.7275049011607739,0.010254250662390604,0.03485246991404749,0.004174647137090771,0.38799577603154434,0.10495292007789554,0.5297259655296522,0.555851796582049,0.626510915751265,0.42360123633127894,0.020785310553386557,0.48572504187910737,1.0,0.26220818497735576,0.9808428115122586,0.08735030374421829,0.29951375108077577,0.2701752753048314,0.019898805674031704,0.08435059092873474,0.0012230056258872904,0.1392604323121768,0.8147350836114393,0.8483351558735671,0.7380046946094102,0.6999413818271,0.7270590154722268,0.8583398338439314,0.6999413818271,0.02366009986305833,0.36623196133887564,0.7246278800264588,1.0,0.40632194763681867,0.8465352695561693,0.45243750837592006,0.025640008833707137,0.0001268085287994408,0.0016679652623496433,0.001257731004698712,0.01990121205932199
cross_asset_divergence_norm,0.021351111756138047,0.02267471386705673,0.06046670481613155,0.020814942537618893,0.03955691450542113,0.10614846012892575,0.020086537563394243,0.06221372270534657,0.039607373559065094,0.013483749786889538,0.047066376060987784,0.02762264386118579,0.05162148625379744,0.14953243799462249,0.022378133448184456,0.05162148625379744,0.005676702707790044,0.17342230093024844,0.2529179112447958,0.32506467167484127,0.030476543974304875,0.11655058755040053,0.025010483099892143,0.22936807712404209,0.04555527881955029,0.15035541216389003,0.10505083464081702,0.06474647289291001,0.08667103763677723,0.2268713754412395,0.2569606963195012,0.03902702732451401,0.016510052305375465,0.028590407754227352,0.010242899388296962,0.09223329329094528,0.015986224593101086,0.060835903340481876,0.013632059762592725,0.4831735064622234,0.013662532475952652,0.5699024213822352,0.26220818497735576,1.0,0.2597623472129271,0.04961993840096198,0.09472244779079475,0.07839990939307087,0.019548775433504844,0.29290097789703495,0.03162643810967347,0.07491054220517145,0.3486783287740246,0.14178076816838628,0.014697831459277472,0.13597317729846628,0.3599544609125087,0.2207352524652397,0.13597317729846628,0.12286971182982741,0.04376794103312618,0.16058752831870576,0.26220818497735576,0.14394138423403732,0.2182238511319998,0.30467147458352056,0.12373220128262608,0.0013160822452402867,0.0010425847911689884,0.013473315212042158,0.0031286448939427027
vol_normalized_ret_5d,0.03953780283591262,0.0382717634748416,0.02601688824283125,0.08992136799352407,0.07039021686996708,0.033132565258447745,0.0680949420471666,0.20135966728529747,0.12505362049775628,0.052178913975493506,0.013753326250816912,0.005393391001493255,0.004400952524659528,0.141132039213933,0.01696034076793382,0.004400952524659528,0.007325175872089235,0.1102612971363589,0.3514000526227298,0.2691820469566732,0.6198874617582621,0.03242765580626179,0.033813503582071545,0.8926658511226003,0.7755734253778309,0.2264358488992272,0.04666800685839478,0.27536794409244525,0.1523760632576063,0.8283426298093213,0.7357607148061588,0.011658780169120603,0.037999863421086084,0.005562933989425708,0.3926816023482844,0.11002337612767729,0.5366745865561918,0.5618613382798732,0.6307880894868088,0.4238962045134554,0.011372285726843397,0.4770521659509232,0.9808428115122586,0.2597623472129271,1.0,0.09174630441483916,0.30686885447941065,0.2594478553701396,0.013374206787228211,0.0935742755649868,0.008821741894432621,0.06383141361650355,0.8304605696493804,0.8676826676128736,0.7577701762632743,0.7140261705973916,0.7479196112544878,0.8748900697244046,0.7140261705973916,0.025072668729436073,0.3737139642831028,0.7252288826346176,0.9808428115122586,0.4129820319396302,0.8612600265261955,0.4445974041629901,0.018278126893488,0.0005542370525243196,0.0010207163549948268,0.004500442398104323,0.020202654872136405
hurst_drift_50_200,0.1226096244477212,0.29476592685617686,0.8397381975123921,0.012273600474500568,0.06250793708447874,0.10782170502908668,0.039568526037286625,0.04069777592963018,0.02902098931602753,0.006342050246140717,0.05794870216895897,0.0057073040483226695,0.06597267197738513,0.012721878083594476,0.04173048644876342,0.06597267197738513,0.03719842265828237,0.005938486633690443,0.06178346661955729,0.007335310970407947,0.11780798602934059,0.03469608063164847,0.06746820449581242,0.08117898032948931,0.1069111171616177,0.04285092436381132,0.03073983619636815,0.13336997432219175,0.011893371884235908,0.06474861696407161,0.07949889465794682,0.13993897963415025,0.0029590234630114455,0.07792969230698399,0.07388556352134137,0.03023327343207131,0.09203024533294916,0.08019459627583347,0.10990760212359302,0.05656189176127332,0.05152368676439154,0.03200852177560206,0.08735030374421829,0.04961993840096198,0.09174630441483916,1.0,0.011998417492697559,0.03107575953930932,0.045746885513114975,0.04990753578168147,0.030751000610184112,0.0018768598152883542,0.1044561538947052,0.10600381891583378,0.11634096981753914,0.039540431794886706,0.030088992688676607,0.08025336035903996,0.039540431794886706,0.011481174601476754,0.025568496877507032,0.05258304735514395,0.08735030374421829,0.09990682132297665,0.07371509827907106,0.01898334244155632,0.09837493444922135,0.0018271504367664401,0.0005823536132104741,0.005548210806931047,0.05461935483556665
funding_rate_zscore_30,0.017409518105478344,0.0010203016367090014,0.00919683005872829,0.10219144614870382,0.07149251717070543,0.10128272704945251,0.025942273207196914,0.09131657018519578,0.10461281737954443,0.09251652922537011,0.07912155729921413,0.035384827361486154,0.10688941884532846,0.04797365993938461,0.1303699194998165,0.10688941884532846,0.1302823620967661,0.0026397181221639817,0.050179538509059936,0.16694662506830316,0.1402060617126192,0.05310330095367523,0.04522425353589067,0.3354458152464961,0.23233378187798984,0.017481937743019864,0.019229912666163147,0.0036695382170906904,0.08772272983498618,0.2990475302622258,0.2318188505182694,0.10061583705648396,0.009574045153708093,0.04281247918970179,0.0580498991224985,0.07468309691419933,0.10057196408496637,0.25268692277113713,0.23973123688355785,0.09751520323299616,0.08109032841848109,0.12389445265222161,0.29951375108077577,0.09472244779079475,0.30686885447941065,0.011998417492697559,1.0,0.3183033588145882,0.012404781936556732,0.1567004582488896,0.02849863988142663,0.04707534024633902,0.2802732359176553,0.2907829757230301,0.21472427464642335,0.2692490084598239,0.35640216496274196,0.34660122674041083,0.2692490084598239,0.08176856660174806,0.16702833581201754,0.2997553467849853,0.29951375108077577,0.04552551467395592,0.32700810812685954,0.1659191228619953,0.08671195731262342,0.011007497552790818,0.04435486587356154,0.023899916235522657,0.02182273288616041
btc_funding_rate_zscore_30,0.01723160705691425,0.01727414380744412,0.004801412485193641,0.07544732441805692,0.08356144006014991,0.035952109553979164,0.07876551184049477,0.11960674074857411,0.07250276371427943,0.037271293959169075,0.052357276783603995,0.0035345386516702658,0.12451913458173489,0.08164979526565432,0.12161278410858543,0.12451913458173489,0.12283536139832497,0.03429854911495822,0.12619000669744004,0.12811510935681172,0.1813761673714226,0.03247941642459664,0.04127782989785219,0.24408854021678503,0.2442515010106763,0.08291596017807938,0.03869633234351416,0.06257558428253357,0.13483390658553351,0.20749963655622533,0.19218255715560356,0.0699701180397764,0.03881314078285316,0.05880156561089915,0.05637784642869286,0.07642110494190857,0.08658131699875508,0.2265975237697179,0.29111233254223995,0.17853762584948119,0.07361427585112444,0.09570351248068452,0.2701752753048314,0.07839990939307087,0.2594478553701396,0.03107575953930932,0.3183033588145882,1.0,0.08446782907180712,0.04854545242698133,0.08315600890320404,0.07925238504941151,0.2537585037038989,0.24231262286271604,0.20147599926627496,0.16754164520271272,0.23972847949287732,0.24270476806206048,0.16754164520271272,0.05499895740816161,0.06380697968772539,0.2206514410172287,0.2701752753048314,0.07311867853209816,0.22112107247754728,0.06238915156917512,0.10102121335909078,0.012057654814058811,0.03990154898896945,0.05292904509012835,0.03797327072064415
tbr_zscore_30,0.01805342047902295,0.03320543163035135,0.04236552407042947,0.009132015722334083,0.008932584640226815,0.06665374755815234,0.0010034961629933564,0.04797211028069706,0.025170830362514066,0.01588208053938886,0.0028145756021882213,0.015281658354079098,0.0065610810595872265,0.03371009954526465,0.014693120104098067,0.0065610810595872265,0.014111104281359647,0.005635402304700555,0.15084487037545202,0.018606491873895493,0.08996385927466356,0.0027017362294568257,0.020427578116888535,0.05648413479377216,0.022930506738726326,0.04538090881684686,0.009499700899363736,0.04623319233600081,0.011823822987717444,0.0652341638880716,0.004756252534159205,0.07994656636465258,0.0029214040777890598,0.004468429600344151,0.033121661676237486,0.02334532882009227,0.05413547534647649,0.014706722969854525,0.07668845193236451,0.04769438805630471,0.007884775792613388,0.02782827968280515,0.019898805674031704,0.019548775433504844,0.013374206787228211,0.045746885513114975,0.012404781936556732,0.08446782907180712,1.0,0.02511585985948935,0.982071738458458,0.009066059531661109,0.028060786316720366,0.02671072411862412,0.01280163997610959,0.10522665222158549,0.059577935628194134,0.0766223801353134,0.10522665222158549,0.05290758403580535,0.2464901976649095,0.05736513296746442,0.019898805674031704,0.026879650271654332,0.08377827685124146,0.08890957538139847,0.006016668024829042,0.03053486892188448,0.03828424745885644,0.020458123992054853,0.023499777638982356
taker_buy_imbalance_20,0.053096535734442854,0.04759561734251497,0.03175652318009673,0.1626454460808003,0.1317227738763684,0.01080534516494543,0.050752411636673114,0.07355322835026429,0.04250338180576118,0.158868306783048,0.04418878144347611,0.06015142506222178,0.05184560276135677,0.1629892881807296,0.031059536240488128,0.05184560276135677,0.04533617966501112,0.10510660996662018,0.03297364533002378,0.3558577360477008,0.1429666337948441,0.0352217861070746,0.13891784347680272,0.11649463875341277,0.006684143486851486,0.03172399275425156,0.05647218465247089,0.10693715962259664,0.02352591799163802,0.06646708035010221,0.02972822164825518,0.015953127998175654,0.013413776847564467,0.07129107608092565,0.19470111306445448,0.028814046272946158,0.16329142530236723,0.047966101262033885,0.02839419202330416,0.24380275723336756,0.07454221397619282,0.1339521494507553,0.08435059092873474,0.29290097789703495,0.0935742755649868,0.04990753578168147,0.1567004582488896,0.04854545242698133,0.02511585985948935,1.0,0.08300761037966517,0.012304789648841996,0.0821446147270049,0.03147524949739304,0.08685326943081526,0.051734910465813036,0.2057122822451372,0.09819992921137644,0.051734910465813036,0.04980629773809641,0.023901831802551475,0.07663288322420954,0.08435059092873474,0.22737104206227204,0.09115943082821676,0.08770131895455807,0.032628644756792904,0.003778553351357597,0.00013305665339629708,0.0016906328313236697,0.0013065569647597486
