symbol,direction,entry_price,exit_price,weight_factor,open_time,close_time,exit_reason,pnl_pct,fee_pct,net_pnl_pct,weighted_pnl,stop_loss_price,take_profit_price,timeout_time,confidence,rv_30d_ann
DOTUSDT,1,6.317,5.879598,0.1185,1679615999999,1679788799999,stop_loss,-6.9242,0.1,-7.0242,-0.8327,5.879598,7.191805,1680220799999,0.822529,0.8143589761507949
DOTUSDT,1,6.04,6.261,0.1089,1679875199999,1680480000000,timeout,3.6589,0.1,3.5589,0.3876,5.71392,6.692159,1680479999999,0.909644,0.7875654368850651
DOTUSDT,-1,6.403,6.442,0.1089,1680595199999,1681200000000,timeout,-0.6091,0.1,-0.7091,-0.0772,6.71117,5.786661,1681199999999,0.67254,0.7706142474002998
DOTUSDT,-1,6.293,6.546039,0.1089,1681286399999,1681401599999,stop_loss,-4.021,0.1,-4.121,-0.4488,6.546039,5.786923,1681891199999,0.747364,0.6379745373568803
DOTUSDT,-1,6.561,6.836493,0.1089,1681487999999,1681603199999,stop_loss,-4.1989,0.1,-4.2989,-0.4682,6.836493,6.010014,1682092799999,0.695104,0.5328636799387161
DOTUSDT,-1,6.828,6.303913,0.1089,1681689599999,1681919999999,take_profit,7.6756,0.1,7.5756,0.825,7.090043,6.303913,1682294399999,0.771472,0.5046168993635178
DOTUSDT,-1,6.236,5.943,0.1089,1682006399999,1682611200000,timeout,4.6985,0.1,4.5985,0.5008,6.585937,5.536125,1682611199999,0.675491,0.5133754002021539
DOTUSDT,-1,5.843,5.376485,0.1154,1683331199999,1683532799999,take_profit,7.9842,0.1,7.8842,0.9099,6.076258,5.376485,1683935999999,0.658579,0.524359488371956
DOTUSDT,-1,5.273,5.336,0.1406,1683849599999,1684454400000,timeout,-1.1948,0.1,-1.2948,-0.182,5.533172,4.752657,1684454399999,0.629673,0.5495289280124414
DOTUSDT,1,5.215,5.055841,0.4107,1685606399999,1685980799999,stop_loss,-3.0519,0.1,-3.1519,-1.2945,5.055841,5.533317,1686211199999,0.847405,0.3873367133692723
DOTUSDT,1,5.083,4.888868,0.33,1686067199999,1686383999999,stop_loss,-3.8192,0.1,-3.9192,-1.2933,4.888868,5.471264,1686671999999,0.884596,0.39434812871192754
DOTUSDT,1,4.519,4.534,0.1089,1686527999999,1687132800000,timeout,0.3319,0.1,0.2319,0.0253,4.251103,5.054794,1687132799999,0.81561,0.6053791517404876
DOTUSDT,-1,4.822,5.06317,0.1089,1687478399999,1687535999999,stop_loss,-5.0015,0.1,-5.1015,-0.5555,5.06317,4.33966,1688083199999,0.786283,0.6690378933851232
DOTUSDT,-1,4.988,5.242137,0.1089,1687622399999,1687708799999,stop_loss,-5.095,0.1,-5.195,-0.5657,5.242137,4.479726,1688227199999,0.874836,0.6834501635430934
DOTUSDT,-1,5.19,5.438815,0.1089,1687795199999,1688342399999,stop_loss,-4.7941,0.1,-4.8941,-0.533,5.438815,4.692371,1688399999999,0.932224,0.6987153337381026
DOTUSDT,-1,5.204,4.837928,0.33,1690934399999,1691452799999,take_profit,7.0344,0.1,6.9344,2.2884,5.387036,4.837928,1691539199999,0.936701,0.4217789397013184
DOTUSDT,1,4.421,4.227064,0.33,1692662399999,1692748799999,stop_loss,-4.3867,0.1,-4.4867,-1.4806,4.227064,4.808871,1693267199999,0.882786,0.35579895923032057
DOTUSDT,1,4.486,4.531,0.33,1692835199999,1693440000000,timeout,1.0031,0.1,0.9031,0.298,4.303232,4.851536,1693439999999,0.939469,0.3402253647857742
DOTUSDT,1,4.268,4.291,0.33,1693526399999,1694131200000,timeout,0.5389,0.1,0.4389,0.1448,4.084635,4.634731,1694131199999,0.972687,0.3810057792788014
DOTUSDT,1,4.249,4.130794,0.33,1694217599999,1694332799999,stop_loss,-2.782,0.1,-2.882,-0.9511,4.130794,4.485412,1694822399999,0.77281,0.3787998032366054
DOTUSDT,1,4.028,4.105,0.1089,1694620799999,1695225600000,timeout,1.9116,0.1,1.8116,0.1973,3.859531,4.364938,1695225599999,0.774149,0.392958430154277
DOTUSDT,1,4.007,4.071,0.1089,1695340799999,1695945600000,timeout,1.5972,0.1,1.4972,0.163,3.867091,4.286818,1695945599999,0.76875,0.3377243467139245
DOTUSDT,-1,4.135,4.226517,0.1089,1696147199999,1696204799999,stop_loss,-2.2132,0.1,-2.3132,-0.2519,4.226517,3.951967,1696751999999,0.931056,0.27868431959578494
DOTUSDT,-1,4.117,3.837872,0.1089,1696291199999,1696867199999,take_profit,6.7799,0.1,6.6799,0.7274,4.256564,3.837872,1696895999999,0.936263,0.30332735564596053
DOTUSDT,-1,3.755,3.869552,0.1089,1697299199999,1697471999999,stop_loss,-3.0507,0.1,-3.1507,-0.3431,3.869552,3.525895,1697903999999,0.857771,0.30947600467647934
DOTUSDT,-1,3.722,3.849012,0.1089,1697788799999,1697903999999,stop_loss,-3.4125,0.1,-3.5125,-0.3825,3.849012,3.467976,1698393599999,0.839364,0.296587684244177
DOTUSDT,1,4.164,4.66796,0.1089,1698422399999,1698883199999,take_profit,12.1028,0.1,12.0028,1.3071,3.91202,4.66796,1699027199999,0.783218,0.4901301764068225
DOTUSDT,-1,7.135,6.707,0.33,1702425599999,1703030400000,timeout,5.9986,0.1,5.8986,1.9465,7.789017,5.826965,1703030399999,0.845632,0.9164970454889948
DOTUSDT,-1,8.682,8.454,0.3643,1703663999999,1704268800000,timeout,2.6261,0.1,2.5261,0.9204,9.546803,6.952395,1704268799999,0.801612,1.1124273062856476
DOTUSDT,1,7.134,8.537233,0.4414,1704585599999,1704988799999,take_profit,19.6697,0.1,19.5697,8.6386,6.432383,8.537233,1705190399999,0.621152,1.1764178454099814
DOTUSDT,1,7.611,6.982733,1.0,1705219199999,1705622399999,stop_loss,-8.2547,0.1,-8.3547,-8.3547,6.982733,8.867533,1705823999999,0.665202,1.0585401771283642
DOTUSDT,1,6.89,6.398701,0.4652,1705708799999,1705967999999,stop_loss,-7.1306,0.1,-7.2306,-3.3637,6.398701,7.872599,1706313599999,0.913242,1.0444765835030134
DOTUSDT,1,6.419,7.213879,0.1089,1706111999999,1706572799999,take_profit,12.3832,0.1,12.2832,1.3376,6.02156,7.213879,1706716799999,0.750139,0.8306016151758757
DOTUSDT,1,6.836,6.808,0.1089,1706659199999,1707264000000,timeout,-0.4096,0.1,-0.5096,-0.0555,6.462323,7.583355,1707263999999,0.952784,0.8355618930478409
DOTUSDT,1,6.939,7.531761,0.1089,1707350399999,1707897599999,take_profit,8.5425,0.1,8.4425,0.9194,6.642619,7.531761,1707955199999,0.854336,0.7020887318686627
DOTUSDT,1,7.652,7.295592,0.1214,1707983999999,1708531199999,stop_loss,-4.6577,0.1,-4.7577,-0.5776,7.295592,8.364815,1708588799999,0.920604,0.4886934763989795
DOTUSDT,1,7.751,8.638251,0.1089,1708847999999,1709164799999,take_profit,11.4469,0.1,11.3469,1.2357,7.307374,8.638251,1709452799999,0.795585,0.5394081465511208
DOTUSDT,1,9.185,9.534,0.423,1711065599999,1711670400000,timeout,3.7997,0.1,3.6997,1.5649,8.126884,11.301233,1711670399999,0.787816,1.1172545298776009
DOTUSDT,1,6.644,7.417,0.554,1713340799999,1713945600000,timeout,11.6346,0.1,11.5346,6.3907,5.865566,8.200868,1713945599999,0.878478,0.9571628326380429
DOTUSDT,1,6.548,6.200045,1.0,1718035199999,1718380799999,stop_loss,-5.3139,0.1,-5.4139,-5.4139,6.200045,7.243911,1718639999999,0.790693,0.6532633568106881
DOTUSDT,1,6.223,5.864217,0.6359,1718467199999,1718697599999,stop_loss,-5.7654,0.1,-5.8654,-3.7295,5.864217,6.940566,1719071999999,0.759529,0.6634586959140578
DOTUSDT,1,5.96,5.535919,0.33,1718783999999,1719244799999,stop_loss,-7.1155,0.1,-7.2155,-2.3811,5.535919,6.808163,1719388799999,0.773169,0.681268444992989
DOTUSDT,1,6.208,5.998,0.33,1721116799999,1721721600000,timeout,-3.3827,0.1,-3.4827,-1.1493,5.858652,6.906696,1721721599999,0.831704,0.7543086087695849
DOTUSDT,1,5.958,5.654364,0.33,1721807999999,1721865599999,stop_loss,-5.0963,0.1,-5.1963,-1.7148,5.654364,6.565272,1722412799999,0.917607,0.7427260172621554
DOTUSDT,1,5.751,5.432373,0.1089,1721951999999,1722470399999,stop_loss,-5.5404,0.1,-5.6404,-0.6142,5.432373,6.388254,1722556799999,0.868767,0.7336600791377776
DOTUSDT,1,5.338,5.037326,0.1089,1722556799999,1722614399999,stop_loss,-5.6327,0.1,-5.7327,-0.6243,5.037326,5.939347,1723161599999,0.857818,0.7049681740204812
DOTUSDT,1,4.536,4.23792,0.33,1723449599999,1723766399999,stop_loss,-6.5714,0.1,-6.6714,-2.2016,4.23792,5.132161,1724054399999,0.797995,0.8304605032575677
DOTUSDT,1,4.289,4.802577,0.1089,1723852799999,1724428799999,take_profit,11.9743,0.1,11.8743,1.2931,4.032212,4.802577,1724457599999,0.876913,0.8075068779890905
DOTUSDT,1,4.385,4.132072,0.1089,1724947199999,1725033599999,stop_loss,-5.768,0.1,-5.868,-0.639,4.132072,4.890857,1725551999999,0.81419,0.82957508729881
DOTUSDT,1,4.268,4.025451,0.1089,1725119999999,1725436799999,stop_loss,-5.683,0.1,-5.783,-0.6298,4.025451,4.753097,1725724799999,0.786791,0.8478934974826949
DOTUSDT,1,4.245,4.06478,0.33,1729670399999,1729900799999,stop_loss,-4.2455,0.1,-4.3455,-1.434,4.06478,4.60544,1730275199999,0.766941,0.5093844479505004
DOTUSDT,1,3.868,4.245135,0.33,1730822399999,1731052799999,take_profit,9.7501,0.1,9.6501,3.1845,3.679432,4.245135,1731427199999,0.806375,0.451107337881783
DOTUSDT,-1,5.164,5.715299,0.33,1731715199999,1731801599999,stop_loss,-10.6758,0.1,-10.7758,-3.556,5.715299,4.061401,1732319999999,0.847232,0.8351776974122533
DOTUSDT,-1,5.807,6.382308,0.33,1732060799999,1732319999999,stop_loss,-9.9071,0.1,-10.0071,-3.3024,6.382308,4.656384,1732665599999,0.885572,0.9280761916998547
DOTUSDT,1,6.863,6.608,0.33,1734969599999,1735574400000,timeout,-3.7156,0.1,-3.8156,-1.2591,6.010654,8.567692,1735574399999,0.926807,1.3372676421930991
DOTUSDT,1,6.637,7.670283,0.33,1735689599999,1735919999999,take_profit,15.5685,0.1,15.4685,5.1046,6.120358,7.670283,1736294399999,0.870616,1.212309667965681
DOTUSDT,-1,7.569,6.643074,0.33,1736092799999,1736380799999,take_profit,12.2331,0.1,12.1331,4.0039,8.031963,6.643074,1736697599999,0.762708,1.1369623081749702
DOTUSDT,-1,6.408,5.454432,0.33,1738396799999,1738540799999,take_profit,14.8809,0.1,14.7809,4.8777,6.884784,5.454432,1739001599999,0.886488,0.9309566410626925
DOTUSDT,1,4.781,5.144,0.33,1738828799999,1739433600000,timeout,7.5926,0.1,7.4926,2.4725,4.179407,5.984186,1739433599999,0.813533,1.1064621910459085
DOTUSDT,1,4.907,4.557566,0.4433,1739692799999,1739923199999,stop_loss,-7.1211,0.1,-7.2211,-3.2014,4.557566,5.605869,1740297599999,0.810923,1.1293883180168705
ETHUSDT,-1,3723.98,3875.497074,1.0,1641052799999,1641311999999,stop_loss,-4.0687,0.1,-4.1687,-4.1687,3875.497074,3420.945852,1641657599999,0.797503,0.8050403997920342
ETHUSDT,-1,3819.25,3558.234695,1.0,1641398399999,1641427199999,take_profit,6.8342,0.1,6.7342,6.7342,3949.757652,3558.234695,1642003199999,0.823303,0.6921489958523985
ETHUSDT,-1,3150.0,3336.406237,1.0,1641772799999,1642003199999,stop_loss,-5.9177,0.1,-6.0177,-6.0177,3336.406237,2777.187525,1642377599999,0.869262,0.7384848758669252
ETHUSDT,-1,3300.21,3260.67,1.0,1642089599999,1642694400000,timeout,1.1981,0.1,1.0981,1.0981,3470.072432,2960.485136,1642694399999,0.922162,0.7545738348752933
ETHUSDT,-1,2382.5,2634.280386,1.0,1643097599999,1643212799999,stop_loss,-10.5679,0.1,-10.6679,-10.6679,2634.280386,1878.939229,1643702399999,0.809549,0.8983399588879493
ETHUSDT,-1,2478.44,2722.628948,0.33,1643299199999,1643702399999,stop_loss,-9.8525,0.1,-9.9525,-3.2843,2722.628948,1990.062104,1643903999999,0.77078,0.9516391104409215
ETHUSDT,1,2748.5,2591.949711,0.33,1643788799999,1643903999999,stop_loss,-5.6958,0.1,-5.7958,-1.9126,2591.949711,3061.600578,1644393599999,0.895812,0.9731627529911514
ETHUSDT,1,2993.65,2926.03,0.33,1644019199999,1644624000000,timeout,-2.2588,0.1,-2.3588,-0.7784,2819.383909,3342.182183,1644623999999,0.843069,0.9705799253047542
ETHUSDT,1,2916.93,2740.618695,0.33,1644710399999,1645286399999,stop_loss,-6.0444,0.1,-6.1444,-2.0277,2740.618695,3269.552611,1645315199999,0.721928,0.9404288987164781
ETHUSDT,1,2650.24,2493.89636,0.33,1645372799999,1645689599999,stop_loss,-5.8992,0.1,-5.9992,-1.9797,2493.89636,2962.92728,1645977599999,0.742193,0.9181094028084446
ETHUSDT,1,2612.67,3041.828867,0.33,1645775999999,1646207999999,take_profit,16.4261,0.1,16.3261,5.3876,2398.090567,3041.828867,1646380799999,0.776295,0.8773479416649779
ETHUSDT,-1,2827.56,2447.670712,0.33,1646323199999,1646697599999,take_profit,13.4352,0.1,13.3352,4.4006,3017.504644,2447.670712,1646927999999,0.953347,0.8798029279144728
ETHUSDT,-1,2575.49,2732.008087,0.33,1646783999999,1646812799999,stop_loss,-6.0772,0.1,-6.1772,-2.0385,2732.008087,2262.453826,1647388799999,0.915809,0.8852890467990742
ETHUSDT,-1,2591.2,2754.435174,0.33,1646899199999,1647475199999,stop_loss,-6.2996,0.1,-6.3996,-2.1119,2754.435174,2264.729652,1647503999999,0.917364,0.9272533971323802
ETHUSDT,-1,2924.33,3050.558612,0.33,1647676799999,1647935999999,stop_loss,-4.3165,0.1,-4.4165,-1.4574,3050.558612,2671.872776,1648281599999,0.771273,0.8867128493125065
ETHUSDT,-1,2947.45,3068.297062,0.33,1648022399999,1648108799999,stop_loss,-4.1001,0.1,-4.2001,-1.386,3068.297062,2705.755876,1648627199999,0.837662,0.8492475809863407
ETHUSDT,-1,3128.01,3247.701344,0.33,1648195199999,1648425599999,stop_loss,-3.8264,0.1,-3.9264,-1.2957,3247.701344,2888.627311,1648799999999,0.901376,0.8120735040472982
ETHUSDT,-1,3386.18,3502.687968,0.33,1648540799999,1648886399999,stop_loss,-3.4407,0.1,-3.5407,-1.1684,3502.687968,3153.164063,1649145599999,0.901525,0.7003636406554217
ETHUSDT,-1,3489.14,3228.51868,0.33,1648972799999,1649260799999,take_profit,7.4695,0.1,7.3695,2.4319,3619.45066,3228.51868,1649577599999,0.730798,0.5975297098272782
ETHUSDT,-1,3198.03,3014.85,0.33,1649347199999,1649952000000,timeout,5.7279,0.1,5.6279,1.8572,3342.07854,2909.93292,1649951999999,0.834503,0.575093175144836
ETHUSDT,-1,3039.19,3146.384707,0.33,1650067199999,1650470399999,stop_loss,-3.5271,0.1,-3.6271,-1.1969,3146.384707,2824.800586,1650671999999,0.68725,0.5325368975854241
ETHUSDT,-1,3018.73,2773.931851,0.33,1650614399999,1651017599999,take_profit,8.1093,0.1,8.0093,2.6431,3141.129074,2773.931851,1651219199999,0.677303,0.5534992569116907
ETHUSDT,1,2887.57,2755.725129,0.33,1651103999999,1651363199999,stop_loss,-4.5659,0.1,-4.6659,-1.5398,2755.725129,3151.259741,1651708799999,0.912399,0.6052645694321239
ETHUSDT,-1,2691.59,2446.483389,0.33,1651881599999,1652083199999,take_profit,9.1064,0.1,9.0064,2.9721,2814.143305,2446.483389,1652486399999,0.85037,0.6261392878768068
ETHUSDT,1,2059.79,1961.55,0.33,1652803199999,1653408000000,timeout,-4.7694,0.1,-4.8694,-1.6069,1887.030367,2405.309266,1653407999999,0.814325,0.8891312422834857
ETHUSDT,1,1825.78,1811.72,0.33,1654156799999,1654761600000,timeout,-0.7701,0.1,-0.8701,-0.2871,1719.586418,2038.167164,1654761599999,0.691326,0.903898531419636
ETHUSDT,1,1666.15,1577.363155,1.0,1654934399999,1654963199999,stop_loss,-5.3289,0.1,-5.4289,-5.4289,1577.363155,1843.723689,1655539199999,0.7002,0.7491787982394685
ETHUSDT,-1,1127.88,1274.657535,1.0,1655683199999,1656259199999,stop_loss,-13.0136,0.1,-13.1136,-13.1136,1274.657535,834.32493,1656287999999,0.872872,1.1462901385434245
ETHUSDT,-1,1186.63,1005.189944,1.0,1656345599999,1656604799999,take_profit,15.2904,0.1,15.1904,15.1904,1277.350028,1005.189944,1656950399999,0.800806,1.2260897541357045
ETHUSDT,1,1056.18,1229.009187,0.33,1656691199999,1657238399999,take_profit,16.3636,0.1,16.2636,5.367,969.765407,1229.009187,1657295999999,0.770824,1.2152908861448655
ETHUSDT,1,1213.53,1140.734386,0.33,1657324799999,1657526399999,stop_loss,-5.9987,0.1,-6.0987,-2.0126,1140.734386,1359.121227,1657929599999,0.80376,1.2558229708920217
ETHUSDT,1,1193.01,1349.111765,0.33,1657843199999,1658015999999,take_profit,13.0847,0.1,12.9847,4.285,1114.959118,1349.111765,1658447999999,0.764462,1.1496975438016446
ETHUSDT,1,1338.27,1525.933749,0.33,1658102399999,1658159999999,take_profit,14.0229,0.1,13.9229,4.5945,1244.438125,1525.933749,1658707199999,0.880668,1.0362229759121098
ETHUSDT,1,1521.34,1397.188762,0.33,1658361599999,1658851199999,stop_loss,-8.1607,0.1,-8.2607,-2.726,1397.188762,1769.642477,1658966399999,0.886985,0.9669594703839494
ETHUSDT,-1,1671.94,1772.465328,0.33,1659369599999,1659974399999,stop_loss,-6.0125,0.1,-6.1125,-2.0171,1772.465328,1470.889344,1659974399999,0.650945,1.0175141727680084
ETHUSDT,1,1702.04,1868.440749,0.33,1660089599999,1660175999999,take_profit,9.7765,0.1,9.6765,3.1933,1618.839626,1868.440749,1660694399999,0.711769,0.9871781160855602
ETHUSDT,1,1896.6,1803.384937,0.33,1660319999999,1660895999999,stop_loss,-4.9149,0.1,-5.0149,-1.6549,1803.384937,2083.030125,1660924799999,0.707545,0.9907846272496565
ETHUSDT,-1,1639.55,1437.976538,0.33,1661270399999,1661731199999,take_profit,12.2944,0.1,12.1944,4.0242,1740.336731,1437.976538,1661875199999,0.803074,0.8620533147614948
ETHUSDT,-1,1523.48,1622.624516,0.33,1661903999999,1662134399999,stop_loss,-6.5078,0.1,-6.6078,-2.1806,1622.624516,1325.190968,1662508799999,0.665134,0.7916932817830228
ETHUSDT,-1,1658.09,1502.812754,0.33,1662451199999,1662537599999,take_profit,9.3648,0.1,9.2648,3.0574,1735.728623,1502.812754,1663055999999,0.804207,0.802579389797624
ETHUSDT,-1,1491.78,1256.173792,0.33,1663257599999,1663804799999,take_profit,15.7936,0.1,15.6936,5.1789,1609.583104,1256.173792,1663862399999,0.79339,0.8980149793966383
ETHUSDT,-1,1350.61,1333.47,0.33,1664553599999,1665158400000,timeout,1.2691,0.1,1.1691,0.3858,1426.354949,1199.120102,1665158399999,0.869905,0.8582585454150277
ETHUSDT,-1,1323.78,1241.786101,0.33,1665244799999,1665676799999,take_profit,6.1939,0.1,6.0939,2.011,1364.77695,1241.786101,1665849599999,0.87143,0.7695661871291052
ETHUSDT,-1,1295.35,1299.08,0.33,1665791999999,1666396800000,timeout,-0.288,0.1,-0.388,-0.128,1347.333952,1191.382096,1666396799999,0.876186,0.6980033624479116
ETHUSDT,-1,1313.19,1347.401329,1.0,1666483199999,1666569599999,stop_loss,-2.6052,0.1,-2.7052,-2.7052,1347.401329,1244.767342,1667087999999,0.843644,0.43380417139299154
ETHUSDT,-1,1342.72,1382.2404,0.33,1666655999999,1666713599999,stop_loss,-2.9433,0.1,-3.0433,-1.0043,1382.2404,1263.6792,1667260799999,0.937227,0.4314447145998326
ETHUSDT,-1,1631.83,1635.26,0.33,1667059199999,1667664000000,timeout,-0.2102,0.1,-0.3102,-0.1024,1707.939481,1479.611039,1667663999999,0.8956,0.4649497251272206
ETHUSDT,-1,1548.94,1412.479085,0.33,1667807999999,1667951999999,take_profit,8.81,0.1,8.71,2.8743,1617.170458,1412.479085,1668412799999,0.617513,0.5046272023847129
ETHUSDT,-1,1256.82,1216.9,0.33,1668297599999,1668902400000,timeout,3.1763,0.1,3.0763,1.0152,1381.00164,1008.456721,1668902399999,0.609145,0.8849737989141254
ETHUSDT,1,1210.28,1159.873948,0.33,1669478399999,1669622399999,stop_loss,-4.1648,0.1,-4.2648,-1.4074,1159.873948,1311.092103,1670083199999,0.60814,0.8848567816523136
ETHUSDT,1,1206.66,1306.467537,0.33,1669708799999,1669852799999,take_profit,8.2714,0.1,8.1714,2.6966,1156.756231,1306.467537,1670313599999,0.621952,0.876641791886046
ETHUSDT,-1,1275.7,1279.72,0.33,1669939199999,1670544000000,timeout,-0.3151,0.1,-0.4151,-0.137,1325.257578,1176.584844,1670543999999,0.852533,0.8913607134573485
ETHUSDT,-1,1262.31,1304.955207,0.33,1670630399999,1670947199999,stop_loss,-3.3783,0.1,-3.4783,-1.1479,1304.955207,1177.019586,1671235199999,0.735867,0.6964826527396968
ETHUSDT,-1,1338.3,1258.595569,0.33,1671033599999,1671148799999,take_profit,5.9556,0.1,5.8556,1.9324,1378.152216,1258.595569,1671638399999,0.808475,0.5260516769464163
ETHUSDT,-1,1179.45,1227.152707,0.33,1671292799999,1671551999999,stop_loss,-4.0445,0.1,-4.1445,-1.3677,1227.152707,1084.044586,1671897599999,0.714345,0.5589910089739073
ETHUSDT,-1,1215.24,1188.75,0.33,1671638399999,1672243200000,timeout,2.1798,0.1,2.0798,0.6863,1254.905967,1135.908066,1672243199999,0.859535,0.5451377323408921
ETHUSDT,-1,1200.75,1230.299787,0.33,1672329599999,1672819199999,stop_loss,-2.4609,0.1,-2.5609,-0.8451,1230.299787,1141.650426,1672934399999,0.712645,0.49572553092287686
ETHUSDT,1,1550.68,1489.454614,1.0,1676015999999,1676073599999,stop_loss,-3.9483,0.1,-4.0483,-4.0483,1489.454614,1673.130771,1676620799999,0.805556,0.6010705576373239
ETHUSDT,1,1537.65,1481.210998,1.0,1676159999999,1676303999999,stop_loss,-3.6705,0.1,-3.7705,-3.7705,1481.210998,1650.528004,1676764799999,0.819299,0.5758741755980747
ETHUSDT,1,1554.94,1676.261552,1.0,1676419199999,1676505599999,take_profit,7.8023,0.1,7.7023,7.7023,1494.279224,1676.261552,1677023999999,0.777826,0.5307742208202455
ETHUSDT,1,1650.33,1594.237569,1.0,1677657599999,1677830399999,stop_loss,-3.3989,0.1,-3.4989,-3.4989,1594.237569,1762.514862,1678262399999,0.649165,0.5481807780489865
ETHUSDT,1,1568.36,1521.356985,1.0,1678031999999,1678319999999,stop_loss,-2.997,0.1,-3.097,-3.097,1521.356985,1662.36603,1678636799999,0.629919,0.539768877756936
ETHUSDT,-1,1471.03,1535.268112,0.33,1678579199999,1678665599999,stop_loss,-4.3669,0.1,-4.4669,-1.4741,1535.268112,1342.553775,1679183999999,0.829414,0.5520760538683066
ETHUSDT,-1,1662.11,1746.310076,0.33,1678982399999,1679068799999,stop_loss,-5.0659,0.1,-5.1659,-1.7047,1746.310076,1493.709848,1679587199999,0.808559,0.6807163501325866
ETHUSDT,-1,1785.73,1753.7,0.33,1679155199999,1679760000000,timeout,1.7937,0.1,1.6937,0.5589,1876.493387,1604.203227,1679759999999,0.817898,0.6645010850815901
ETHUSDT,1,1772.63,1703.269893,0.33,1679875199999,1679932799999,stop_loss,-3.9128,0.1,-4.0128,-1.3242,1703.269893,1911.350215,1680479999999,0.655,0.6882989098436259
ETHUSDT,1,1743.0,1880.993802,0.33,1680019199999,1680623999999,take_profit,7.917,0.1,7.817,2.5796,1674.003099,1880.993802,1680623999999,0.651436,0.6958121709368238
ETHUSDT,1,1850.01,1968.011465,0.33,1680854399999,1681401599999,take_profit,6.3784,0.1,6.2784,2.0719,1791.009268,1968.011465,1681459199999,0.772123,0.673682443808223
ETHUSDT,1,1844.77,1848.52,0.33,1682323199999,1682928000000,timeout,0.2033,0.1,0.1033,0.0341,1777.872252,1978.565496,1682927999999,0.721083,0.4350456214172248
ETHUSDT,-1,1853.36,1782.358621,1.0,1684886399999,1684943999999,take_profit,3.831,0.1,3.731,3.731,1888.860689,1782.358621,1685491199999,0.836482,0.4464414522639264
ETHUSDT,-1,1826.81,1868.163174,1.0,1685145599999,1685318399999,stop_loss,-2.2637,0.1,-2.3637,-2.3637,1868.163174,1744.103653,1685750399999,0.814629,0.3776469766758446
ETHUSDT,-1,1897.67,1806.682128,1.0,1685433599999,1686009599999,take_profit,4.7947,0.1,4.6947,4.6947,1943.163936,1806.682128,1686038399999,0.820775,0.3910974975254823
ETHUSDT,-1,1874.39,1777.411713,1.0,1686124799999,1686383999999,take_profit,5.1739,0.1,5.0739,5.0739,1922.879143,1777.411713,1686729599999,0.680192,0.3230433733706413
ETHUSDT,-1,1752.22,1646.567276,0.33,1686470399999,1686787199999,take_profit,6.0296,0.1,5.9296,1.9568,1805.046362,1646.567276,1687075199999,0.846772,0.37320829385862725
ETHUSDT,-1,1665.64,1719.559324,0.33,1686873599999,1686959999999,stop_loss,-3.2372,0.1,-3.3372,-1.1013,1719.559324,1557.801352,1687478399999,0.94979,0.40820000164659626
ETHUSDT,-1,1727.2,1780.013483,0.33,1687046399999,1687305599999,stop_loss,-3.0578,0.1,-3.1578,-1.0421,1780.013483,1621.573034,1687651199999,0.928849,0.41495163142342995
ETHUSDT,-1,1871.36,1929.170291,0.33,1687478399999,1687564799999,stop_loss,-3.0892,0.1,-3.1892,-1.0524,1929.170291,1755.739419,1688083199999,0.737825,0.4478148864686233
ETHUSDT,-1,1874.48,1931.368237,0.33,1687651199999,1688169599999,stop_loss,-3.0349,0.1,-3.1349,-1.0345,1931.368237,1760.703525,1688255999999,0.738064,0.44399506345912815
ETHUSDT,-1,1716.91,1630.924467,1.0,1693382399999,1693526399999,take_profit,5.0082,0.1,4.9082,4.9082,1759.902766,1630.924467,1693987199999,0.740267,0.3022252653216051
ETHUSDT,1,1630.67,1633.73,1.0,1693641599999,1694246400000,timeout,0.1877,0.1,0.0877,0.0877,1588.470065,1715.069871,1694246399999,0.800879,0.3035049964835441
ETHUSDT,-1,1624.14,1569.074948,1.0,1694332799999,1694447999999,take_profit,3.3904,0.1,3.2904,3.2904,1651.672526,1569.074948,1694937599999,0.763525,0.30472928544760763
ETHUSDT,-1,1592.29,1636.58545,1.0,1694563199999,1694678399999,stop_loss,-2.7819,0.1,-2.8819,-2.8819,1636.58545,1503.6991,1695167999999,0.823968,0.33510973494281715
ETHUSDT,-1,1627.18,1667.378995,1.0,1694764799999,1695052799999,stop_loss,-2.4705,0.1,-2.5705,-2.5705,1667.378995,1546.78201,1695369599999,0.826155,0.3426293060358932
ETHUSDT,1,1583.0,1652.01,0.33,1695311999999,1695916800000,timeout,4.3594,0.1,4.2594,1.4056,1544.4045,1660.191001,1695916799999,0.757293,0.3080476897899997
ETHUSDT,-1,1795.49,1852.020676,1.0,1698623999999,1698883199999,stop_loss,-3.1485,0.1,-3.2485,-3.2485,1852.020676,1682.428649,1699228799999,0.786837,0.4023646731111952
ETHUSDT,1,1832.49,1944.410642,1.0,1699055999999,1699545599999,take_profit,6.1076,0.1,6.0076,6.0076,1776.529679,1944.410642,1699660799999,0.784635,0.40316890349224266
ETHUSDT,-1,2088.47,2095.66,1.0,1700899199999,1701504000000,timeout,-0.3443,0.1,-0.4443,-0.4443,2159.481124,1946.447752,1701503999999,0.776855,0.5155304074807491
ETHUSDT,1,2286.46,2211.994775,1.0,1704095999999,1704297599999,stop_loss,-3.2568,0.1,-3.3568,-3.3568,2211.994775,2435.39045,1704700799999,0.722305,0.4766853468170213
